et,xt,side,entry,exit,R,reason,year,atr_pct,oi_z
2023-07-24 16:00:00,2023-07-28 08:00:00,1,29118.576920000003,29126.9,-0.001216055976487623,fibstop,2023,0.013183751762453485,2.028189608171055
2023-07-30 16:00:00,2023-07-31 16:00:00,-1,29282.1838,29231.3,0.001035015095615157,fibstop,2023,0.008605569675374685,1.306667317834988
2023-08-02 08:00:00,2023-08-07 16:00:00,-1,29356.99106,28912.21,0.01585043138154093,fibstop,2023,0.013048386973608883,1.9154864470334276
2023-08-09 00:00:00,2023-08-15 08:00:00,-1,29853.990380000003,29396.9,0.016288323780080077,fibstop,2023,0.011375831240290247,1.3851123997550423
2023-08-16 00:00:00,2023-08-16 16:00:00,1,29168.28102,28876.5982098,-0.010999999999999998,fibstop,2023,0.008099429295797078,1.629618604316364
2023-08-18 00:00:00,2023-08-18 08:00:00,1,26263.692419999996,26001.055495799996,-0.010799540000000003,fibstop,2023,0.024618373664283964,-3.122174617279041
2023-08-21 00:00:00,2023-08-23 16:00:00,-1,26062.097599999997,26322.718576,-0.010770250000000075,fibstop,2023,0.017394870946925167,0.9415500083230892
2023-08-24 00:00:00,2023-08-28 00:00:00,-1,26505.564400000003,26087.6,0.01527822039108438,fibstop,2023,0.015469346402649636,-1.936871185924364
2023-08-28 16:00:00,2023-08-29 08:00:00,-1,26118.08948,26379.2703748,-0.010708829999999996,fibstop,2023,0.010626778635682673,1.55543940586508
2023-08-30 00:00:00,2023-09-04 08:00:00,-1,27495.337440000003,25953.8,0.055859342667290535,fibstop,2023,0.017031028266554827,1.0572221517605769
2023-09-05 08:00:00,2023-09-06 16:00:00,1,25730.1424,25472.840976,-0.010823400000000044,fibstop,2023,0.013661926759950947,2.5739761956032714
2023-09-07 00:00:00,2023-09-11 08:00:00,1,25729.555600000003,25801.4,0.0018778407459776754,fibstop,2023,0.01272263134399459,-1.3563381026513408
2023-09-12 00:00:00,2023-09-18 16:00:00,1,25776.41058,26730.579999999998,0.03622668632743457,fibstop,2023,0.015594107121180653,1.2886529051337057
2023-09-19 16:00:00,2023-09-27 08:00:00,-1,27228.969159999997,26474.04,0.02737149998772561,fibstop,2023,0.01537976211302078,1.3819378766273698
2023-09-27 16:00:00,2023-09-28 08:00:00,-1,26383.11706,26646.9482306,-0.010809069999999947,fibstop,2023,0.011360524800593541,-1.1599801240151455
2023-09-29 00:00:00,2023-10-01 16:00:00,-1,27205.005780000003,27477.055837800002,-0.010806459999999962,fibstop,2023,0.012891225243782297,0.9795976276543956
2023-10-02 16:00:00,2023-10-04 16:00:00,-1,27552.9522,27828.481722,-0.010622870000000026,fibstop,2023,0.017361152139017087,0.8468653815290552
2023-10-05 16:00:00,2023-10-06 08:00:00,-1,27427.4178,27701.691978,-0.010819719999999986,fibstop,2023,0.015747507317987165,-0.2143372674556148
2023-10-07 00:00:00,2023-10-14 08:00:00,-1,27916.243599999998,26860.4,0.03791209645940087,fibstop,2023,0.016018332338644446,0.7182562945816887
2023-10-16 16:00:00,2023-10-18 00:00:00,-1,28609.633,28895.729330000002,-0.010839570000000014,fibstop,2023,0.022815045110247418,-2.5094784560902075
2023-10-18 08:00:00,2023-10-19 08:00:00,-1,28311.005,28594.11505,-0.010793839999999978,fibstop,2023,0.02099250450559234,-1.0913523237110812
2023-10-20 16:00:00,2023-10-21 16:00:00,-1,29716.7098,30013.876898000002,-0.01071384000000006,fibstop,2023,0.020124616898657584,0.5797630403552901
2023-10-22 00:00:00,2023-10-23 00:00:00,-1,29868.078840000002,30166.759628400003,-0.010660560000000029,fibstop,2023,0.018548937074820752,1.0085116533983187
2023-10-23 08:00:00,2023-10-23 16:00:00,-1,30949.771599999996,31259.269315999998,-0.010704100000000057,fibstop,2023,0.018533134026248826,2.72756936165865
2023-10-24 00:00:00,2023-10-24 08:00:00,-1,34258.33346,34600.9167946,-0.0107,fibstop,2023,0.03574573740999159,-3.6923090406571184
2023-10-26 00:00:00,2023-10-29 00:00:00,-1,34856.802019999996,34086.7,0.022293306768593753,fibstop,2023,0.03156995106953444,-1.1046311299135811
2023-10-30 00:00:00,2023-10-30 08:00:00,-1,34233.55972,34575.8953172,-0.010699999999999973,fibstop,2023,0.018371116494150953,0.4187303181731662
2023-10-30 16:00:00,2023-11-01 08:00:00,-1,34529.023080000006,34874.313310800004,-0.010299999999999929,fibstop,2023,0.01843265997670731,-0.1954453714390851
2023-11-02 08:00:00,2023-11-02 16:00:00,-1,34703.50313999999,35050.538171399996,-0.010700000000000074,fibstop,2023,0.02208079082356971,-0.1341488836328308
2023-11-04 08:00:00,2023-11-04 16:00:00,-1,34738.84720000001,35086.23567200001,-0.010699999999999961,fibstop,2023,0.01914506980903122,0.8425596260553604
2023-11-05 08:00:00,2023-11-05 16:00:00,-1,34929.9738,35279.273538,-0.010700000000000045,fibstop,2023,0.017612135806485553,2.20715178701816
2023-11-06 00:00:00,2023-11-07 16:00:00,-1,34950.81648,35300.3246448,-0.01029999999999994,fibstop,2023,0.0182192375259682,-0.081206322233513
2023-11-09 16:00:00,2023-11-10 08:00:00,-1,36836.50024,37204.8652424,-0.010583180000000046,fibstop,2023,0.02531535357592897,-0.6445676299213305
2023-11-15 00:00:00,2023-11-17 08:00:00,1,35597.4,36251.9,0.01691404427115463,fibstop,2023,0.02140203369435398,-1.3459686124024368
2023-11-20 00:00:00,2023-11-20 16:00:00,-1,37321.13774,37694.3491174,-0.010600000000000066,fibstop,2023,0.01809195301851816,1.188499082201925
2023-11-21 00:00:00,2023-11-22 16:00:00,-1,37364.67884,37738.3256284,-0.01030000000000002,fibstop,2023,0.018747996639973223,1.547625443586608
2023-11-23 00:00:00,2023-11-24 08:00:00,-1,37445.21742,37819.6695942,-0.01039999999999998,fibstop,2023,0.022474242170086905,1.7066112274037204
2023-11-24 16:00:00,2023-11-28 16:00:00,-1,37789.04042,38166.9308242,-0.009599999999999952,fibstop,2023,0.020656819554267503,1.284140459949221
2023-11-29 00:00:00,2023-11-30 00:00:00,-1,38145.533,37837.2,0.0076830696480242235,fibstop,2023,0.01609121249467743,0.3845613565949743
2023-11-30 16:00:00,2023-12-08 00:00:00,1,37685.72126,43296.0,0.14591550371554052,fibstop,2023,0.014934543418413892,1.862432849605435
2023-12-11 08:00:00,2023-12-11 16:00:00,1,41692.188319999994,41275.2664368,-0.010899999999999932,fibstop,2023,0.022756522189302915,-1.816914293761148
2023-12-12 00:00:00,2023-12-12 08:00:00,1,41796.300599999995,41378.337594,-0.01089999999999996,fibstop,2023,0.024088962774352064,-1.114142310771967
2023-12-14 00:00:00,2023-12-14 16:00:00,-1,43006.80542,43436.873474199994,-0.010599999999999932,fibstop,2023,0.02348222095906905,-0.9149605595452897
2023-12-16 08:00:00,2023-12-16 16:00:00,1,42576.44269999999,42150.67827299999,-0.010800000000000046,fibstop,2023,0.022922152124505657,0.1524638915618279
2023-12-18 16:00:00,2023-12-19 16:00:00,1,42584.56428,42158.7186372,-0.011099999999999987,fibstop,2023,0.023118144498227484,1.947670314644593
2023-12-20 16:00:00,2023-12-21 08:00:00,-1,43821.52552,44259.7407752,-0.01023640999999993,fibstop,2023,0.023665717188921853,3.1179090606309754
2023-12-22 08:00:00,2023-12-28 16:00:00,-1,43815.44788,42485.9,0.0341784222676557,fibstop,2023,0.020753890058588017,-0.3230608188877331
2023-12-29 08:00:00,2023-12-29 16:00:00,1,42250.829139999994,41828.32084859999,-0.01127082000000003,fibstop,2023,0.01837988980754529,0.1700955779934547
2023-12-30 00:00:00,2024-01-03 08:00:00,1,41911.63608,41492.5197192,-0.015817399999999964,fibstop,2024,0.018311719190254032,0.3454375003012447
2024-01-03 16:00:00,2024-01-11 00:00:00,1,42684.360199999996,46195.75,0.0792640841644852,fibstop,2024,0.03101452941930874,-2.230535827049634
2024-01-11 16:00:00,2024-01-16 08:00:00,-1,46398.10506666667,42788.5,0.07839638977669985,fibstop,2024,0.035910789930404884,1.3991912915319995
2024-01-17 00:00:00,2024-01-25 00:00:00,-1,42709.1397,40078.8,0.06318727894020304,fibstop,2024,0.02494665842072836,-0.651905891937929
2024-01-27 00:00:00,2024-01-28 00:00:00,-1,41807.71242,42225.7895442,-0.010516999999999931,fibstop,2024,0.018450643484746513,0.6290101259160686
2024-01-28 08:00:00,2024-01-29 16:00:00,-1,42370.6554,42794.36195400001,-0.010408580000000089,fibstop,2024,0.017026071960061027,-2.552340113122708
2024-01-30 16:00:00,2024-01-31 16:00:00,-1,43075.3842,43506.138042,-0.010526969999999953,fibstop,2024,0.01804966869134667,-0.1037786649011478
2024-02-01 08:00:00,2024-02-04 16:00:00,1,42440.676719999996,42926.7,0.00973332682186036,fibstop,2024,0.02031602766714608,-0.3959049936564642
2024-02-05 16:00:00,2024-02-06 08:00:00,-1,42734.157020000006,43161.498590200004,-0.010699999999999958,fibstop,2024,0.016181311605566854,2.316768656715261
2024-02-10 00:00:00,2024-02-10 16:00:00,-1,47308.47584,47781.5605984,-0.010519589999999997,fibstop,2024,0.017436554009698887,-1.441766613005512
2024-02-11 08:00:00,2024-02-12 00:00:00,-1,48329.64502,48812.94147020001,-0.010500000000000056,fibstop,2024,0.016926620685438837,1.1964407702748776
2024-02-13 08:00:00,2024-02-13 16:00:00,-1,48995.71174,49485.6688574,-0.010700000000000022,fibstop,2024,0.021229790086551015,0.7545028953052798
2024-02-14 16:00:00,2024-02-15 08:00:00,-1,52114.94501999999,52636.09447019999,-0.01059999999999997,fibstop,2024,0.02171733724812301,2.4002400377497857
2024-02-15 16:00:00,2024-02-19 16:00:00,-1,52212.55961999999,52157.5,0.0019711882667755682,fibstop,2024,0.02139855744602408,-1.0129781958035795
2024-02-20 16:00:00,2024-02-23 08:00:00,-1,52349.155759999994,51009.12,0.02567082955852741,fibstop,2024,0.019012812572512094,0.689165580404478
2024-02-24 00:00:00,2024-03-11 00:00:00,1,51052.227860000006,67804.32,0.30683303843550425,fibstop,2024,0.017229392292640602,0.2404889186778988
2024-03-12 00:00:00,2024-03-12 08:00:00,-1,72348.66600000001,73072.15266,-0.010346999999999934,fibstop,2024,0.02581808917788065,0.3554961206009986
2024-03-12 16:00:00,2024-03-13 00:00:00,-1,71690.478,72407.38278,-0.010467759999999961,fibstop,2024,0.029001333245520223,0.6421844037766733
2024-03-13 16:00:00,2024-03-14 16:00:00,-1,73279.157,70904.5,0.03261966660948741,fibstop,2024,0.026837079949746295,1.1562365620076542
2024-03-15 16:00:00,2024-03-16 08:00:00,1,69308.13884,68615.0574516,-0.011132019999999923,fibstop,2024,0.038011926623838045,-0.6920421850002302
2024-03-17 08:00:00,2024-03-18 00:00:00,1,67735.74496,67058.38751039999,-0.011250080000000101,fibstop,2024,0.03780040327948139,0.3960635398481785
2024-03-18 08:00:00,2024-03-21 16:00:00,-1,67641.04724,66601.6,0.01657363743569492,fibstop,2024,0.0351285431468831,-0.7395383281683605
2024-03-23 00:00:00,2024-03-28 08:00:00,1,64430.102940000004,70457.0,0.08918710325817583,fibstop,2024,0.03958619929442067,-2.7163424349808563
2024-04-01 00:00:00,2024-04-05 08:00:00,-1,69729.04258,66937.4,0.04101899881634692,fibstop,2024,0.01978198440035251,1.2876488458783986
2024-04-08 16:00:00,2024-04-11 08:00:00,-1,71678.4,70789.1,0.013249665955489912,fibstop,2024,0.02103734914860525,0.7138196771901151
2024-04-13 00:00:00,2024-04-13 16:00:00,1,67280.58012000001,66607.77431880002,-0.01089999999999995,fibstop,2024,0.028348062884325353,-1.5938855096360316
2024-04-14 00:00:00,2024-04-14 08:00:00,1,64104.164820000005,63463.123171800005,-0.010900000000000003,fibstop,2024,0.038255867516746714,-2.2440356206487664
2024-04-15 16:00:00,2024-04-16 16:00:00,-1,63605.03855999999,64241.08894559999,-0.010610089999999994,fibstop,2024,0.039149045406039557,0.0109160540494236
2024-04-18 00:00:00,2024-04-19 00:00:00,1,60941.552939999994,60332.13741059999,-0.010826480000000015,fibstop,2024,0.03867766889347577,0.3421594012309394
2024-04-19 16:00:00,2024-04-20 08:00:00,-1,63962.0066,64601.626666000004,-0.010707660000000053,fibstop,2024,0.039652723982411396,-0.2521571448893364
2024-04-21 08:00:00,2024-04-22 00:00:00,-1,65195.44838000001,65847.40286380002,-0.010673200000000117,fibstop,2024,0.029908372920665456,0.6045064751143272
2024-04-23 00:00:00,2024-04-23 08:00:00,-1,66305.7214,66968.778614,-0.010747600000000013,fibstop,2024,0.02523672856817175,1.5578002414249132
2024-04-25 00:00:00,2024-04-25 08:00:00,1,63888.8782,63249.989418,-0.010840690000000024,fibstop,2024,0.023330021256295075,1.5026102725835573
2024-04-25 16:00:00,2024-04-26 08:00:00,1,64346.47942000001,63703.01462580001,-0.01083534000000001,fibstop,2024,0.023055370174215207,-0.095206610161522
2024-04-27 08:00:00,2024-04-29 00:00:00,1,62784.65752,62156.8109448,-0.010944829999999971,fibstop,2024,0.021011945765104328,1.0450271796772024
2024-04-29 16:00:00,2024-04-30 00:00:00,1,63765.260279999995,63127.607677199994,-0.01089740000000001,fibstop,2024,0.020133697553946908,0.8588465725068407
2024-04-30 08:00:00,2024-05-03 08:00:00,-1,60852.32972,61460.8530172,-0.010337850000000027,fibstop,2024,0.024026052768977835,0.2236488883397636
2024-05-04 16:00:00,2024-05-06 00:00:00,-1,64099.69988,63987.9,0.0010646360601577992,fibstop,2024,0.026369965760623056,1.8223855895840828
2024-05-07 00:00:00,2024-05-07 16:00:00,1,63565.26582,62929.6131618,-0.010906090000000012,fibstop,2024,0.023528587747372872,-1.535433536534617
2024-05-09 00:00:00,2024-05-10 00:00:00,1,61085.601839999996,63050.0,0.03124218074906463,fibstop,2024,0.022604920830333827,-2.3401084768964635
2024-05-11 00:00:00,2024-05-20 08:00:00,1,60891.003880000004,66788.9,0.09472631299212696,fibstop,2024,0.022631916880378973,-0.0034736307243197
2024-05-21 08:00:00,2024-05-26 00:00:00,-1,70060.0318,69314.5,0.011404088312956884,fibstop,2024,0.020560019925238697,0.1269227952186314
2024-05-27 00:00:00,2024-05-28 00:00:00,1,68617.94668000001,67931.7672132,-0.011100000000000117,fibstop,2024,0.01645587363717301,-2.252982317761235
2024-05-29 00:00:00,2024-05-29 16:00:00,1,67891.3762,67212.462438,-0.011125579999999954,fibstop,2024,0.019734214585044405,-1.0099041388881511
2024-05-30 00:00:00,2024-05-31 16:00:00,1,67521.3426,66846.129174,-0.011368670000000037,fibstop,2024,0.018119934604678166,1.2023247478974228
2024-06-02 16:00:00,2024-06-03 00:00:00,-1,67860.15475999999,68538.7563076,-0.010700000000000043,fibstop,2024,0.014414254084073543,3.103573343509863
2024-06-03 16:00:00,2024-06-04 08:00:00,-1,68941.85203999998,69631.27056039998,-0.010579919999999948,fibstop,2024,0.016056989434615365,0.475896419518854
2024-06-06 00:00:00,2024-06-07 08:00:00,-1,71210.42614,71922.5304014,-0.010377920000000086,fibstop,2024,0.015147298537153629,-0.9596290534513928
2024-06-07 16:00:00,2024-06-10 08:00:00,-1,69437.03774,69325.3,0.0016091950871864875,fibstop,2024,0.018236930046212504,1.5115142613772128
2024-06-10 16:00:00,2024-06-13 00:00:00,-1,69612.14038,68270.3,0.01927595348562946,fibstop,2024,0.011997907235284131,1.6057198691906145
2024-06-14 00:00:00,2024-06-14 16:00:00,1,66795.15914,66127.2075486,-0.011000000000000091,fibstop,2024,0.019880921107076864,1.1855539481972008
2024-06-15 00:00:00,2024-06-17 08:00:00,1,65936.31736,65276.9541864,-0.011499999999999962,fibstop,2024,0.01878168183866053,-2.2861866700207822
2024-06-17 16:00:00,2024-06-18 00:00:00,1,66417.25724,65753.08466760001,-0.010899999999999972,fibstop,2024,0.016364066758213038,1.0334530921987597
2024-06-19 00:00:00,2024-06-20 16:00:00,1,65198.83848,64546.850095199996,-0.011138600000000064,fibstop,2024,0.018217217734176352,-2.875543314392222
