et,ret
2024-01-20 16:00:00,0.04342088166293502
2024-01-24 16:00:00,-0.016566567532406037
2024-01-26 16:00:00,-0.026121586695800298
2024-01-29 00:00:00,0.012292439054572538
2024-02-01 00:00:00,0.14852709907073464
2024-02-13 16:00:00,0.045415671805258
2024-02-17 16:00:00,0.008142701851640377
2024-02-21 08:00:00,-0.020819883759464603
2024-02-24 16:00:00,0.09547244756448453
2024-02-27 08:00:00,-0.02802927895688975
2024-02-28 00:00:00,-0.024584755013184467
2024-02-28 08:00:00,-0.02784541206575122
2024-02-28 16:00:00,-0.02533659975723471
2024-02-29 00:00:00,-0.005583997915883839
2024-02-29 08:00:00,0.004601478447477454
2024-03-01 00:00:00,0.011887706902828019
2024-03-04 08:00:00,-0.021536211584824227
2024-03-04 16:00:00,-0.020083458126877313
2024-03-05 00:00:00,0.01591697259756539
2024-03-05 08:00:00,-0.016740822562629234
2024-03-06 00:00:00,0.017077944242440232
2024-03-07 00:00:00,-0.011241145036376366
2024-03-07 16:00:00,-0.010915584459429315
2024-03-08 16:00:00,-0.0031895541484964415
2024-03-09 00:00:00,-0.01192139958592274
2024-03-10 16:00:00,0.0020617579813566413
2024-03-11 08:00:00,-0.023835188721041962
2024-03-13 00:00:00,0.0010386157193207084
2024-03-15 08:00:00,-0.015759146784494023
2024-03-15 16:00:00,0.002556665073152887
2024-03-16 00:00:00,-0.012242385375608353
2024-03-17 00:00:00,-0.005730818925133087
2024-03-17 08:00:00,0.008369917494641327
2024-03-18 08:00:00,0.029124021745600904
2024-03-20 00:00:00,-0.002937517746762495
2024-03-20 08:00:00,-0.003879074745956881
2024-03-21 00:00:00,0.008595127907030077
2024-03-22 08:00:00,-0.013535709980983725
2024-03-22 16:00:00,0.0006934029947921469
2024-03-24 00:00:00,-0.01345079339869793
2024-03-24 16:00:00,-0.007546501344347616
2024-03-25 00:00:00,-0.009919602792338776
2024-03-25 16:00:00,-0.016020105237468614
2024-03-26 08:00:00,-0.00854855690313539
2024-03-28 16:00:00,0.002161078711913888
2024-04-01 00:00:00,0.06825539285063689
2024-04-03 16:00:00,-0.01506535636845276
2024-04-04 16:00:00,-0.003936957639817827
2024-04-06 00:00:00,0.027781945517769947
2024-04-09 08:00:00,-0.020376672452825262
2024-04-09 16:00:00,-0.022852380650326767
2024-04-10 16:00:00,0.007200609426896391
2024-04-13 00:00:00,-0.013521011624416978
2024-04-14 00:00:00,-0.01433192347559365
2024-04-14 08:00:00,-0.012798271394107968
2024-04-15 00:00:00,-0.007750400489989736
2024-04-16 00:00:00,-0.011058723015026613
2024-04-16 08:00:00,-0.013023961012167972
2024-04-16 16:00:00,0.005449422214169685
2024-04-18 00:00:00,0.006012290573804743
2024-04-19 16:00:00,-0.0032559026361209135
2024-04-21 00:00:00,-0.010982178067641226
2024-04-22 08:00:00,0.012861229317477959
2024-04-26 00:00:00,-0.025525078488247182
2024-04-28 00:00:00,-0.016522174789452882
2024-04-30 08:00:00,0.03403952936852556
2024-05-01 00:00:00,-0.023941358847075753
2024-05-01 08:00:00,0.0016738378649678457
2024-05-02 00:00:00,0.05742135706965321
2024-05-06 16:00:00,-0.0150445146922557
2024-05-08 00:00:00,-0.016166467666116874
2024-05-09 00:00:00,0.004921287484964483
2024-05-11 00:00:00,0.009291059710183042
2024-05-14 08:00:00,0.04426306248185542
2024-05-17 00:00:00,0.06825805850067553
2024-05-21 16:00:00,0.024008686393377773
2024-05-24 00:00:00,0.006782591619554618
2024-05-29 00:00:00,-0.014805864956955184
2024-06-02 00:00:00,0.03136085145547434
2024-06-08 00:00:00,-0.018975778716289256
2024-06-11 08:00:00,-0.02128734308239935
2024-06-11 16:00:00,0.024268059034799196
2024-06-13 16:00:00,-0.017144639975336846
2024-06-15 00:00:00,-0.010600212892777017
2024-06-18 08:00:00,-0.022518026918705105
2024-06-18 16:00:00,-0.003949665953890646
2024-06-21 08:00:00,-0.025653730552590757
2024-06-24 16:00:00,-0.023101006875418773
2024-06-25 00:00:00,0.004470093822326515
2024-06-29 16:00:00,-0.024010621230022983
2024-07-01 00:00:00,0.06792499645509278
2024-07-05 00:00:00,-0.01844694619087559
2024-07-05 08:00:00,0.028353942491233235
2024-07-08 00:00:00,-0.016638812915237194
2024-07-08 08:00:00,0.006036506412409288
2024-07-08 16:00:00,0.018238969026815703
2024-07-10 16:00:00,-0.01423204660910852
2024-07-12 08:00:00,0.0713340340798512
2024-07-16 16:00:00,-0.014792901104771774
2024-07-17 08:00:00,0.0009076155479005639
2024-07-19 16:00:00,-0.022936842186394284
2024-07-23 00:00:00,-0.02656601457500627
2024-07-24 00:00:00,-0.012724676304443705
2024-07-25 00:00:00,-0.02696953002400487
2024-07-26 00:00:00,-0.025012002859272405
2024-07-26 16:00:00,-0.024379386311296953
2024-07-27 16:00:00,0.002026703074512706
2024-07-28 08:00:00,0.00558868698949874
2024-07-29 16:00:00,0.05136336809076196
2024-08-02 00:00:00,0.07471913221638739
2024-08-05 00:00:00,-0.01642480951196867
2024-08-05 08:00:00,-0.008951874960628978
2024-08-05 16:00:00,-0.0031748850277453426
2024-08-06 00:00:00,0.0034470956994726754
2024-08-06 16:00:00,-0.005749569926279552
2024-08-07 08:00:00,0.004909962322695005
2024-08-08 16:00:00,-0.01049144373495014
2024-08-09 00:00:00,0.0019489129334323162
2024-08-10 08:00:00,-0.006633688020990203
2024-08-12 00:00:00,-0.006676548001731328
2024-08-14 00:00:00,0.013525452925213453
2024-08-15 16:00:00,0.021451522262694794
2024-08-16 08:00:00,-0.00845576241796955
2024-08-17 00:00:00,-0.006811127424639299
2024-08-20 08:00:00,0.00825844100428968
2024-08-22 00:00:00,-0.005774284781444066
2024-08-23 16:00:00,-0.023139499176555056
2024-08-24 00:00:00,0.049132970101873036
2024-08-28 00:00:00,-0.014887868993968609
2024-08-29 00:00:00,0.0037008490703641685
2024-08-30 08:00:00,-0.014669680852744841
2024-08-31 00:00:00,-0.017056218201745996
2024-09-02 00:00:00,0.009813706758918801
2024-09-04 00:00:00,-0.021741843254228226
2024-09-04 08:00:00,-0.00028517006232532904
2024-09-05 08:00:00,0.002530309079233701
2024-09-06 16:00:00,-0.016628873276266352
2024-09-07 00:00:00,0.029241233797281278
2024-09-10 08:00:00,-0.0006075317852669747
2024-09-12 00:00:00,0.021421477803713833
2024-09-16 00:00:00,-0.027284653385835047
2024-09-17 00:00:00,0.021845092546445108
2024-09-18 16:00:00,0.0005632805331977447
2024-09-19 00:00:00,-0.02474672716874665
2024-09-19 16:00:00,-0.015432841027671772
2024-09-23 08:00:00,-0.017313659498834164
2024-09-25 00:00:00,-0.005006390715281985
2024-09-26 16:00:00,0.04932199386503064
2024-10-03 00:00:00,0.029071690606775256
2024-10-08 00:00:00,-0.015388394387576353
2024-10-10 00:00:00,-0.019745390165708948
2024-10-11 00:00:00,0.0908021842166381
2024-10-15 16:00:00,0.021336046267465072
2024-10-22 00:00:00,-0.020494603836350052
2024-10-23 16:00:00,0.007893507870643718
2024-10-26 00:00:00,0.07075487071885986
2024-10-30 16:00:00,-0.018333555929324587
2024-10-31 16:00:00,-0.016911587715498406
2024-11-01 16:00:00,-0.012989594139810684
2024-11-03 08:00:00,-0.015202394894400858
2024-11-05 00:00:00,0.07513687243747091
2024-11-06 08:00:00,-0.01637827671705516
2024-11-07 00:00:00,-0.011906822840684108
2024-11-08 08:00:00,-0.01747398191307086
2024-11-10 16:00:00,-0.01282015522290282
2024-11-11 00:00:00,-0.02768452590528684
2024-11-11 16:00:00,-0.026696493983803624
2024-11-12 00:00:00,-0.005598899104397858
2024-11-12 08:00:00,0.012051014559279875
2024-11-13 00:00:00,0.01925222790634431
2024-11-14 08:00:00,0.00810969435240751
2024-11-16 00:00:00,-0.002001104715179132
2024-11-18 08:00:00,-0.00295789676483399
2024-11-18 16:00:00,-0.0005317915608707681
2024-11-19 16:00:00,-0.015243555673692942
2024-11-20 16:00:00,-0.011746173745629864
2024-11-21 08:00:00,-0.01384564619393675
2024-11-22 08:00:00,0.0037848853538111032
2024-11-25 16:00:00,0.015649164784821347
2024-11-27 00:00:00,0.0326807873484811
2024-12-01 08:00:00,-0.013308417473535361
2024-12-03 00:00:00,0.05760914542197036
2024-12-05 08:00:00,0.07759846256794298
2024-12-06 00:00:00,0.01183579709301622
2024-12-08 16:00:00,0.01903486177143216
2024-12-10 00:00:00,-0.013666434691072748
2024-12-11 00:00:00,0.02321842081974152
2024-12-13 00:00:00,0.025410971091854345
2024-12-16 16:00:00,0.04224415366419804
2024-12-19 16:00:00,-0.018856817848279084
2024-12-20 00:00:00,-0.015020384752662866
2024-12-20 16:00:00,-0.0033044183971029407
2024-12-22 08:00:00,-0.011891022643350754
2024-12-23 00:00:00,-0.010582893860298113
2024-12-24 08:00:00,0.018573187883810075
2024-12-26 16:00:00,-0.01203024822636566
2024-12-27 16:00:00,-0.01447210624727932
2024-12-31 00:00:00,0.005747817846835834
2025-01-01 16:00:00,0.055013394569849286
2025-01-07 16:00:00,-0.024955531392177464
2025-01-08 08:00:00,-0.02601533897392302
2025-01-09 00:00:00,-0.026103972071597138
2025-01-09 16:00:00,-0.022050310619391535
2025-01-10 00:00:00,-0.0016458541389572936
2025-01-11 00:00:00,0.02184579763970914
2025-01-13 16:00:00,0.05014364953344691
2025-01-16 16:00:00,0.02865119363989716
2025-01-18 08:00:00,-0.023421120425937546
2025-01-19 08:00:00,0.023619263033945053
2025-01-20 08:00:00,0.0016711272526313298
2025-01-21 08:00:00,0.010340720141705608
2025-01-22 16:00:00,-0.013142566499439913
2025-01-23 08:00:00,0.0003638646982145998
2025-01-24 00:00:00,-0.00038880256507500344
2025-01-27 00:00:00,-0.023232653684170913
2025-01-27 16:00:00,-0.003435885369408513
2025-01-29 00:00:00,0.01609544296285268
2025-02-01 08:00:00,-0.026487360976825
2025-02-02 16:00:00,-0.029647265129667585
2025-02-03 00:00:00,-0.027648000110766638
2025-02-03 08:00:00,0.03264871385390988
2025-02-05 00:00:00,-0.010021160180485789
2025-02-06 00:00:00,-0.003183610812047091
2025-02-07 00:00:00,0.0031497585450491247
2025-02-10 00:00:00,-0.010085716294707642
2025-02-13 00:00:00,-0.0028303671269512627
2025-02-16 16:00:00,-0.022355898595609523
2025-02-20 16:00:00,-0.019721961244350803
2025-02-22 00:00:00,-0.022121987350199726
2025-02-25 08:00:00,-0.022531001709699097
2025-02-25 16:00:00,-0.005163993634792548
2025-02-26 16:00:00,0.025784325550307595
2025-02-27 00:00:00,0.0014611597447889743
2025-02-28 00:00:00,0.027274053775224516
2025-02-28 16:00:00,0.04082924349345245
2025-03-04 00:00:00,-0.011488326898610497
2025-03-04 08:00:00,-0.004410230405834418
2025-03-04 16:00:00,0.025869358794834398
2025-03-05 16:00:00,-0.010065031928854969
2025-03-06 00:00:00,-0.010855037476859836
2025-03-06 08:00:00,0.004033624837743279
2025-03-07 00:00:00,-0.006854906032489869
2025-03-07 08:00:00,-2.1800596369767393e-05
2025-03-07 16:00:00,-0.010523862263797633
2025-03-08 00:00:00,-0.012557022690165454
2025-03-10 00:00:00,0.005211975000807506
2025-03-10 16:00:00,-0.01527693031007348
2025-03-11 00:00:00,-0.012030409902315754
2025-03-11 08:00:00,-0.0042007353579430855
2025-03-11 16:00:00,-0.011891000167137709
2025-03-12 00:00:00,-0.005835470307199617
2025-03-12 16:00:00,-0.016908611940115822
2025-03-13 08:00:00,0.005131223664876579
2025-03-14 08:00:00,0.0033868231899099486
2025-03-17 00:00:00,-0.004346755783088318
2025-03-18 16:00:00,0.0390420766035514
2025-03-20 16:00:00,0.014324393980758056
2025-03-27 00:00:00,-0.02132598076061977
2025-03-29 08:00:00,-0.026886841691813365
2025-03-31 00:00:00,0.04160156108270355
2025-04-03 00:00:00,-0.012157673405487596
2025-04-03 16:00:00,0.0007480000621366644
2025-04-04 16:00:00,0.05235108505256553
2025-04-07 16:00:00,-0.0007526960189182516
2025-04-09 16:00:00,0.02726311379200089
2025-04-10 16:00:00,-0.012878940042227659
2025-04-11 16:00:00,-0.011840198706702507
2025-04-12 16:00:00,-0.0041797960410567955
2025-04-14 16:00:00,-0.0026084192737503703
2025-04-16 00:00:00,0.09122340234905016
2025-04-24 08:00:00,0.006951252851968593
2025-04-29 08:00:00,-0.0002567965774959135
2025-05-05 00:00:00,0.08894837154118333
2025-05-12 16:00:00,-0.0074458239414219455
2025-05-16 00:00:00,0.0009998596142090678
2025-05-19 08:00:00,0.03160348909681465
2025-05-22 00:00:00,-0.0013929373330531728
2025-05-26 08:00:00,-0.0061053788559249575
2025-05-27 16:00:00,-0.027554075935155665
2025-05-28 16:00:00,-0.014542055097113477
2025-05-30 00:00:00,-0.02412653337742399
2025-05-31 08:00:00,-0.0020334195307504972
2025-06-06 00:00:00,0.056880606456404824
2025-06-12 08:00:00,-0.02037885468787464
2025-06-13 08:00:00,0.006819276731768499
2025-06-17 16:00:00,-0.004654671399278297
2025-06-21 00:00:00,-0.011881347004847179
2025-06-22 00:00:00,-0.009108743663699
2025-06-23 16:00:00,-0.005441697054829028
2025-06-24 08:00:00,-0.011205239700800203
2025-06-25 16:00:00,-0.005213042496372582
2025-07-02 16:00:00,-0.007099608233447866
2025-07-03 16:00:00,-0.005738019497095273
2025-07-10 00:00:00,-0.007076226386838074
2025-07-11 00:00:00,-0.00984753641246766
2025-07-11 16:00:00,-0.010380989680463925
2025-07-13 16:00:00,-0.010736993595721056
2025-07-14 08:00:00,0.0125736211799741
2025-07-16 16:00:00,-0.0073451832823854535
2025-07-18 00:00:00,-0.0009654369436414716
2025-07-23 00:00:00,0.006608126412719448
2025-07-27 16:00:00,0.012252369200693683
2025-08-05 08:00:00,0.018507143764139432
2025-08-12 00:00:00,0.007736611801225434
2025-08-14 16:00:00,-0.01001280613083101
2025-08-18 08:00:00,-0.006979734930542291
2025-08-20 00:00:00,0.0037728128522213633
2025-08-25 08:00:00,-0.008137403720828785
2025-08-26 00:00:00,-0.0005070938041494643
2025-08-29 08:00:00,-0.007380761600856466
2025-08-30 00:00:00,0.006138725061156963
2025-09-07 00:00:00,0.016550110592254006
2025-09-22 08:00:00,-0.007230475749456385
2025-09-25 16:00:00,-0.008631585968318324
2025-09-26 00:00:00,0.05448101344592566
2025-10-07 16:00:00,-0.00523711592475805
2025-10-10 16:00:00,-0.012044550034531858
2025-10-11 00:00:00,-0.007888672475639262
2025-10-12 00:00:00,0.004320542889270326
2025-10-14 16:00:00,-0.006314839480904624
2025-10-16 00:00:00,-0.007804345764665384
2025-10-17 00:00:00,-0.008329524888019552
2025-10-17 08:00:00,0.009462702242813712
2025-10-21 08:00:00,0.009903541209406359
2025-10-22 00:00:00,0.01716254784534492
2025-10-29 00:00:00,-0.016116072701374305
2025-10-30 16:00:00,0.0008530632520650336
2025-11-03 08:00:00,-0.01621829779940086
2025-11-04 16:00:00,-0.019368464169173035
2025-11-05 16:00:00,0.00849223142769617
2025-11-08 00:00:00,-0.005675357718791459
2025-11-10 00:00:00,-0.018461372014132862
2025-11-11 08:00:00,-0.01686722077300766
2025-11-14 08:00:00,-0.014887735868518104
2025-11-15 00:00:00,-0.0039492856363333
2025-11-17 16:00:00,-0.013355278624420716
2025-11-18 08:00:00,0.0024451614532898665
2025-11-19 16:00:00,0.002370915705810293
2025-11-21 08:00:00,-0.009286530246186368
2025-11-21 16:00:00,0.01105372600311784
2025-11-24 16:00:00,-0.0007307565106026421
2025-11-26 00:00:00,0.018994650227040288
2025-11-29 00:00:00,-0.013110268277307956
2025-12-01 08:00:00,-0.018675359473156985
2025-12-01 16:00:00,0.05516626167101876
2025-12-05 00:00:00,-0.012400836868795612
2025-12-05 16:00:00,-0.015133546090385457
2025-12-07 16:00:00,-0.016633087796396336
2025-12-08 08:00:00,-0.004676520589820312
2025-12-09 16:00:00,-0.012363315004277016
2025-12-11 00:00:00,-0.02006828352832035
2025-12-14 00:00:00,-0.018430282456542303
2025-12-15 00:00:00,-0.007305914294002956
2025-12-16 08:00:00,0.012819849597042863
2025-12-17 16:00:00,-0.003987709448283078
2025-12-19 08:00:00,-0.008631535322233732
2025-12-22 16:00:00,0.0053083444019654145
2025-12-26 08:00:00,-0.0068679612637769305
2025-12-29 08:00:00,0.0011760994944113672
2026-01-02 16:00:00,-0.01602123552278981
2026-01-04 08:00:00,-0.013064766256150117
2026-01-05 16:00:00,0.01439513255264608
2026-01-10 00:00:00,0.03380469643725939
2026-01-17 00:00:00,-0.015056318085533963
2026-01-19 08:00:00,-0.010680985459015423
2026-01-21 00:00:00,-0.0035731597140004714
2026-01-22 08:00:00,-0.008607575408835166
2026-01-24 00:00:00,-0.014608456090146472
2026-01-26 00:00:00,0.0073980376169093046
2026-01-30 00:00:00,-0.015353530074969016
2026-01-30 08:00:00,-0.00431242290841738
2026-01-31 16:00:00,-0.00864529433405583
2026-02-01 00:00:00,-0.007871554131298314
2026-02-01 16:00:00,-0.006668649360488742
2026-02-02 00:00:00,-0.004939807760734756
2026-02-02 08:00:00,0.0009828564514210829
2026-02-04 00:00:00,-0.004559761455035905
2026-02-05 00:00:00,-0.00781834481104044
2026-02-05 08:00:00,-0.0037499925869220454
2026-02-05 16:00:00,-0.0035900134378202327
2026-02-06 00:00:00,-0.006452851745328062
2026-02-06 08:00:00,0.013184692703531621
2026-02-07 00:00:00,0.0035004289916042465
2026-02-08 00:00:00,0.0022997417515482304
2026-02-09 16:00:00,-0.001983170501805392
2026-02-10 08:00:00,-0.003767505990460822
2026-02-11 16:00:00,-0.0010173656958661292
2026-02-13 00:00:00,0.012988036206239947
2026-02-15 16:00:00,-0.006626112111540048
2026-02-16 16:00:00,-0.0027854308895739616
2026-02-17 16:00:00,-0.0017591653354194529
2026-02-20 08:00:00,-0.004576762974328939
2026-02-21 16:00:00,0.017755603403816794
2026-02-23 16:00:00,-0.015392653306812557
2026-02-25 00:00:00,0.029850518938503483
2026-02-26 00:00:00,0.01946978381984932
2026-02-28 16:00:00,0.006833160973920995
2026-03-01 16:00:00,-0.0010354389208490737
2026-03-02 08:00:00,0.010378191090440655
2026-03-03 08:00:00,0.00010769366258338247
2026-03-04 00:00:00,0.01670811776036935
2026-03-05 08:00:00,0.020829501616884228
2026-03-09 08:00:00,0.013637017054992241
2026-03-11 08:00:00,0.013304267995788434
2026-03-14 08:00:00,0.01975635921304028
2026-03-17 16:00:00,0.02094551247546081
2026-03-20 08:00:00,0.008295702942003463
2026-03-23 16:00:00,-0.005657038288035224
2026-03-25 08:00:00,0.027393109887869246
2026-04-01 08:00:00,0.007348360875565214
2026-04-05 16:00:00,0.007258149197511769
2026-04-07 16:00:00,0.01982075912325539
2026-04-08 16:00:00,-0.009999217004065256
2026-04-10 00:00:00,-0.011874659140213416
2026-04-12 00:00:00,0.0027377574889551827
2026-04-14 00:00:00,-0.008267228273390569
2026-04-17 16:00:00,0.011411853086876636
2026-04-21 08:00:00,-0.007391296124021187
2026-04-22 08:00:00,-0.0061631447754925545
2026-04-27 00:00:00,0.015560958484295692
