month,pg,pm,pn
2023-11,-49.2667479133961,-49.2667479133961,-53.263021045680944
2023-11,268.83184764718317,268.83184764718317,247.57189158566325
2023-11,16.32713288429659,16.32713288429659,9.795389848934065
2023-11,20.911821909476203,20.911821909476203,13.031591235101587
2023-11,-86.58375099055229,-86.58375099055229,-88.46361937318215
2023-11,-317.87009685601333,-317.87009685601333,-307.5397785067162
2023-11,83.90021556355532,83.90021556355532,73.987337487466
2023-11,120.33317927801181,120.33317927801181,107.60742741798094
2023-11,-27.423863702382732,-27.423863702382732,-31.55494384593294
2023-11,-275.6061104238597,-275.6061104238597,-265.4442600687362
2023-11,-31.367877726101142,-31.367877726101142,-35.088252986139196
2023-11,-18.00435771543016,-18.00435771543016,-22.426500476554793
2023-11,-18.915659826099727,-18.915659826099727,-23.264726581774084
2023-11,-2.1739450617369585,-2.1739450617369585,-7.442614168756336
2023-12,-75.44046245961363,-75.44046245961363,-76.53885058129526
2023-12,55.297822720876866,55.297822720876866,46.78096975801964
2023-12,54.01275068836367,54.01275068836367,48.74225921695688
2023-12,-41.884573382785675,-41.884573382785675,-43.30563248878752
2023-12,42.80825289367931,42.80825289367931,37.23350601306447
2023-12,68.16737148466564,68.16737148466564,60.305906188452354
2023-12,50.7345737652322,50.7345737652322,44.11501144893009
2023-12,99.54323487002148,99.54323487002148,90.50126426436691
2023-12,49.89923075507613,49.89923075507613,40.915473592702256
2023-12,31.176605868489787,31.176605868489787,21.78708634814211
2023-12,-10.246820876040147,-10.246820876040147,-15.92976456557335
2023-12,16.797994363005273,16.797994363005273,10.23072375038464
2023-12,-44.3298100464217,-44.3298100464217,-48.653124255110015
2023-12,-88.641047822166,-88.641047822166,-84.21743328724006
2023-12,-10.44590093001898,-10.44590093001898,-12.295233206436023
2023-12,-27.79578763123027,-27.79578763123027,-28.093954259093152
2024-01,-360.28583047838765,-360.28583047838765,-343.40412040342926
2024-01,-21.990415855529136,-21.990415855529136,-25.82602398310155
2024-01,186.45151053920017,186.45151053920017,168.4256422283488
2024-01,-188.22186246035199,-188.22186246035199,-181.27325266231492
2024-01,2.1524455025573843,2.1524455025573843,-3.2122497070686222
2024-01,-42.56958846081761,-42.56958846081761,-44.96973156539025
2024-01,-53.04771308124327,-53.04771308124327,-52.473189473235834
2024-01,5.436459267624741,5.436459267624741,0.643264738500875
2024-01,-0.19122564608733228,-0.19122564608733228,-3.8688888579799823
2024-01,-14.825247542219586,-14.825247542219586,-16.769392232396058
2024-01,-27.529248790287966,-27.529248790287966,-29.3331928497646
2024-01,62.34702748930977,62.34702748930977,52.32167087124981
2024-01,-44.357139070447374,-44.357139070447374,-45.7179061354509
2024-01,-85.55335361647303,-85.55335361647303,-84.73765587224807
2024-02,23.347526672652748,23.347526672652748,16.787309947287213
2024-02,-11.166462808470897,-11.166462808470897,-15.943262624310591
2024-02,-17.52837656529664,-17.52837656529664,-22.01849135370685
2024-02,49.62273094786724,49.62273094786724,40.97524958251597
2024-02,4.081440638128697,4.081440638128697,-0.5902650506031932
2024-02,25.116146180842406,25.116146180842406,18.182087554776444
2024-02,338.91964519002795,338.91964519002795,308.22097952149306
2024-02,-18.90499135317259,-18.90499135317259,-22.79722490571112
2024-02,-51.59625351300019,-51.59625351300019,-53.03262764918145
2024-02,-169.35768582008677,-169.35768582008677,-163.5028348766773
2024-02,27.038157953958944,27.038157953958944,20.574758672526514
2024-02,-27.961801118814037,-27.961801118814037,-32.237335530340715
2024-02,555.9475129734928,555.9475129734928,499.0923113860499
2024-02,45.569478501511185,45.569478501511185,28.193729942182472
2024-03,-20.033882089612234,-20.033882089612234,-26.709206384879508
2024-03,125.91897407017677,125.91897407017677,107.7064395811285
2024-03,448.9972693814052,448.9972693814052,402.434913409601
2024-03,20.967398054594014,20.967398054594014,12.786779869735255
2024-03,99.71814203362737,99.71814203362737,74.74312254517281
2024-03,205.1102382714289,205.1102382714289,174.89931039593466
2024-03,-102.44473695476881,-102.44473695476881,-99.95338680000168
2024-03,-26.84142933885778,-26.84142933885778,-26.98210692227258
2024-03,-75.9276449712288,-75.9276449712288,-73.47853384074915
2024-03,-16.31648372357813,-16.31648372357813,-18.989316493751176
2024-03,59.58014983879366,59.58014983879366,49.498145878415016
2024-03,69.47286031413569,69.47286031413569,56.109332993013595
2024-03,165.83051493604034,165.83051493604034,141.8313662812252
2024-03,54.88561081349144,54.88561081349144,41.63428711345114
2024-04,-16.285711334214284,-16.285711334214284,-19.049772295520597
2024-04,80.56398852605344,80.56398852605344,69.13357403801092
2024-04,14.458260704173881,14.458260704173881,8.919375648141795
2024-04,-168.07411716926617,-168.07411716926617,-157.12949390274116
2024-04,16.68123740504234,16.68123740504234,9.157216135448834
2024-04,49.440814677642265,49.440814677642265,38.96950842852675
2024-04,69.85990260397921,69.85990260397921,56.73282278832994
2024-04,197.04588680205416,197.04588680205416,174.62809612425735
2024-04,231.75149216630962,231.75149216630962,205.67761370633525
2024-04,11.936851584265241,11.936851584265241,5.304542568777833
2024-04,35.47392113368551,35.47392113368551,27.4190459117508
2024-04,-8.361383237834161,-8.361383237834161,-12.743929080130329
2024-04,-84.20920643006139,-84.20920643006139,-81.44086119423446
2024-04,-4.552322852470752,-4.552322852470752,-9.367883547873134
2024-04,-31.79444550288099,-31.79444550288099,-34.33351735737233
2024-04,-52.89608532860075,-52.89608532860075,-53.27705275072549
2024-04,-110.77191826416492,-110.77191826416492,-106.15154550830448
2024-04,65.65459323462164,65.65459323462164,54.00830292399951
2024-05,-8.536074411447771,-8.536074411447771,-13.176150543524273
2024-05,-105.23113636343987,-105.23113636343987,-99.86845349635769
2024-05,-82.22656389331314,-82.22656389331314,-78.09371399974225
2024-05,-20.494927478684986,-20.494927478684986,-23.482347035262137
2024-05,52.64740278246609,52.64740278246609,43.56394096171425
2024-05,50.862289355960456,50.862289355960456,40.97627101950275
2024-05,38.01923371284465,38.01923371284465,29.998293232232754
2024-05,44.77888429737504,44.77888429737504,36.04541636155409
2024-05,37.541311257526104,37.541311257526104,28.265428329914357
2024-05,3.5879736497827253,3.5879736497827253,-2.1880530621601793
2024-05,57.94227788036551,57.94227788036551,46.471600935054084
2024-05,-83.29613466340379,-83.29613466340379,-82.18955435887437
2024-05,33.79508613563485,33.79508613563485,24.37552907125246
2024-05,-88.56819190115493,-88.56819190115493,-85.44024551118491
2024-05,-52.792716624178865,-52.792716624178865,-53.26724902413844
2024-05,52.4277939351432,52.4277939351432,41.086955517019305
2024-05,61.30754612801866,61.30754612801866,48.99090264019469
2024-05,25.052003318731295,25.052003318731295,16.477150831567997
2024-06,-58.820281087892,-58.820281087892,-58.58358748751198
2024-06,-7.975133248670318,-7.975133248670318,-13.056401995743727
2024-06,47.54806749477393,47.54806749477393,36.57432951065857
2024-06,24.43685707633449,24.43685707633449,15.88769137743111
2024-06,19.755567901200266,19.755567901200266,11.687639752324685
2024-06,-217.5162380497277,-217.5162380497277,-200.01389590901454
2024-06,-32.113263386121616,-32.113263386121616,-32.80617709886428
2024-06,-110.05320707371357,-110.05320707371357,-102.24853786175117
2024-06,19.025354228628203,19.025354228628203,12.832217770526768
2024-06,4.926244201009467,4.926244201009467,0.26399354668501473
2024-06,116.31199395033218,116.31199395033218,100.09821540832672
2024-06,44.39011081520766,44.39011081520766,35.0978843352641
2024-06,-36.21457107866627,-36.21457107866627,-36.652706022672646
2024-06,0.5431456970072759,0.5431456970072759,-3.6800067823951395
2024-06,27.002737218583206,27.002737218583206,20.670812953760105
2024-06,-46.75193630449576,-46.75193630449576,-45.709477389662425
2024-06,-29.379722618734377,-29.379722618734377,-30.24509327443957
2024-07,-180.97820952487746,-180.97820952487746,-166.46647279068202
2024-07,-59.230380489096206,-59.230380489096206,-58.255417452934125
2024-07,114.50782939118835,114.50782939118835,98.15606422186465
2024-07,150.40545247428236,150.40545247428236,128.87526950493157
2024-07,10.749779747979119,10.749779747979119,5.913402482981837
2024-07,-82.87525816487141,-82.87525816487141,-78.0740176567615
2024-07,-92.31675190065107,-92.31675190065107,-85.9836707736631
2024-07,-0.6842748352319177,-0.6842748352319177,-5.718886469445351
2024-07,77.64036836688138,77.64036836688138,63.73326902394365
2024-07,19.5724069677035,19.5724069677035,12.05461782403654
2024-07,-103.4162207021891,-103.4162207021891,-97.55188006691787
2024-07,-87.5052959457953,-87.5052959457953,-82.54147963315336
2024-07,17.753207090667274,17.753207090667274,10.025409274561753
2024-07,92.59894631177303,92.59894631177303,76.0389056019394
2024-07,-57.968101806978666,-57.968101806978666,-56.73676550770142
2024-07,-24.726027245167643,-24.726027245167643,-26.916051508762393
2024-07,51.338714508514386,51.338714508514386,40.129704214879894
2024-08,75.78094628572399,75.78094628572399,61.85114675903969
2024-08,157.47906931229227,157.47906931229227,133.4421603220926
2024-08,-105.43438493331269,-105.43438493331269,-97.73732231047507
2024-08,159.87053340191233,159.87053340191233,135.88637926332558
2024-08,99.23375712926463,99.23375712926463,82.397096192557
2024-08,68.26767595925594,68.26767595925594,54.66344376212146
2024-08,412.14551203252813,412.14551203252813,356.7661351727438
2024-08,-62.595062854765274,-62.595062854765274,-59.595414098006586
2024-08,43.538540244646356,43.538540244646356,32.26738152505459
2024-08,-103.03958597457677,-103.03958597457677,-96.48378733338723
2024-08,-49.04398032325116,-49.04398032325116,-47.58973681511452
2024-08,10.567565568886494,10.567565568886494,4.464229649593108
2024-08,166.75385889733298,166.75385889733298,140.8144380153517
2024-08,-30.343866313744,-30.343866313744,-31.609782188861573
2024-08,-56.376255167417185,-56.376255167417185,-54.71819015014262
2024-08,-408.9797366126477,-408.9797366126477,-362.5774382214713
2024-08,25.843074902692024,25.843074902692024,17.670529557244663
2024-08,-83.81144912269156,-83.81144912269156,-78.30932951601062
2024-09,-111.7157368717144,-111.7157368717144,-101.92457476896925
2024-09,202.86102277241844,202.86102277241844,172.94805171400367
2024-09,-44.50189944684462,-44.50189944684462,-43.834704336437426
2024-09,-37.23471064871228,-37.23471064871228,-37.105010164897976
2024-09,-62.77714834687322,-62.77714834687322,-60.21838927100907
2024-09,-105.28876414331899,-105.28876414331899,-96.82560684209056
2024-09,-8.450174647650783,-8.450174647650783,-11.801162746978662
2024-09,117.72274683258729,117.72274683258729,98.43350262290187
2024-09,28.318362596774023,28.318362596774023,19.749027825993835
2024-09,-36.227211984116366,-36.227211984116366,-36.69800941114954
2024-09,331.04500426829145,331.04500426829145,281.2424476703327
2024-09,61.33688461828751,61.33688461828751,47.90945427528641
2024-09,-43.57442820785582,-43.57442820785582,-43.26185895956587
2024-09,-33.60366439739482,-33.60366439739482,-34.961099308664416
2024-09,-124.25148120337144,-124.25148120337144,-112.82856086002903
2024-09,-4.755641614885462,-4.755641614885462,-9.330967507181413
2024-09,60.485594485238835,60.485594485238835,46.88594525643566
2024-09,21.25376159746338,21.25376159746338,13.402681396606567
2024-09,-118.49327745472328,-118.49327745472328,-108.1477078454518
2024-10,45.90453387713933,45.90453387713933,33.91532105369879
2024-10,-23.082707284836943,-23.082707284836943,-24.231468832185783
2024-10,-22.303242506635797,-22.303242506635797,-24.120381457592885
2024-10,-126.86524791953343,-126.86524791953343,-114.07235591768767
2024-10,112.5507255806242,112.5507255806242,92.27031320362403
2024-10,-11.400198858829754,-11.400198858829754,-14.758018463249755
2024-10,1.0663193391028472,1.0663193391028472,-4.902289151483274
2024-10,3.805784412761568,3.805784412761568,-2.320331615917894
2024-10,158.48827543894004,158.48827543894004,129.90905450354148
2024-10,-3.0640803325404704,-3.0640803325404704,-8.444792605476323
2024-10,-43.48343495324298,-43.48343495324298,-43.19914023996171
2024-10,82.81223191648678,82.81223191648678,65.3990343000005
2024-10,-237.98379081282474,-237.98379081282474,-210.2514568404731
2024-10,31.410165554552805,31.410165554552805,21.467203627160416
2024-10,70.13405713953944,70.13405713953944,53.65482519617399
2024-11,91.99950060235824,91.99950060235824,73.1518050899449
2024-11,27.046880239942766,27.046880239942766,16.573441456324872
2024-11,-29.385574495641777,-29.385574495641777,-30.958865757853346
2024-11,-17.190394993180234,-17.190394993180234,-18.83862462644902
2024-11,364.8205177102227,364.8205177102227,304.29342621803517
2024-11,-79.99557508875841,-79.99557508875841,-74.33190179369558
2024-11,-55.01876345398341,-55.01876345398341,-53.392799766656026
2024-11,102.76495731942305,102.76495731942305,79.68607795861499
2024-11,-17.90025674989556,-17.90025674989556,-22.02585305151115
2024-11,12.2553288369254,12.2553288369254,3.197390670704408
2024-11,-228.17195893842472,-228.17195893842472,-201.01635819843614
2024-11,33.16973304479325,33.16973304479325,24.476497731306154
2024-11,-251.36487826483426,-251.36487826483426,-216.18222851501378
2024-12,90.75081525282076,90.75081525282076,74.37139684428439
2024-12,-717.5222367455099,-717.5222367455099,-613.566245711545
2024-12,29.001272944900848,29.001272944900848,18.94392980205339
2024-12,0.9227416117701068,0.9227416117701068,-5.179847410006914
2024-12,43.1784093641636,43.1784093641636,30.53840631992898
2024-12,161.8706505318405,161.8706505318405,131.27434574011932
2024-12,-27.140528550065937,-27.140528550065937,-28.499682552625018
2024-12,2.2032189151977946,2.2032189151977946,-3.585323303397672
2024-12,-72.2056315120044,-72.2056315120044,-66.65204134640771
2024-12,90.75954299131627,90.75954299131627,71.46842383681178
2024-12,86.00402465692059,86.00402465692059,68.13821285809718
2024-12,63.091000964635896,63.091000964635896,49.465559251211744
2024-12,189.26067118793617,189.26067118793617,155.94830671182353
2024-12,-23.628218265956093,-23.628218265956093,-24.143797435428496
2024-12,-24.533837810671685,-24.533837810671685,-24.731902824616554
2025-01,60.00215903901153,60.00215903901153,46.705503933562795
2025-01,100.75644369063593,100.75644369063593,78.68012951709898
2025-01,-68.81358080582868,-68.81358080582868,-64.5349853212283
2025-01,-98.83616577708744,-98.83616577708744,-88.9750016031212
2025-01,-52.47172939801385,-52.47172939801385,-47.90653835034209
2025-01,15.08445769080754,15.08445769080754,8.714654180877915
2025-01,-189.9946350456994,-189.9946350456994,-164.7790521175957
2025-01,382.9191211189627,382.9191211189627,316.33725363043413
2025-01,-25.271309350338925,-25.271309350338925,-26.890693634757554
2025-01,100.91279187220243,100.91279187220243,79.24198117986816
2025-01,122.07839744083503,122.07839744083503,96.93766211576985
2025-01,-111.52280444130884,-111.52280444130884,-99.27531943676513
2025-01,-134.8751209584825,-134.8751209584825,-118.79570420033087
2025-01,-320.9822995149698,-320.9822995149698,-275.4950079776281
2025-01,-4.5198991523866425,-4.5198991523866425,-7.683386694523506
2025-01,-39.97862163886202,-39.97862163886202,-37.424595432727074
2025-02,160.27786616844242,160.27786616844242,129.64134750324774
2025-02,104.47312867652909,104.47312867652909,83.24718272192513
2025-02,78.31241537513779,78.31241537513779,60.57580981576757
2025-02,41.81676123791658,41.81676123791658,30.440984746923277
2025-02,6.3645619539383915,6.3645619539383915,0.8751970985886146
2025-02,203.19418648903775,203.19418648903775,164.9626499909882
2025-02,165.6876521101749,165.6876521101749,134.7022584536353
2025-02,-31.996577048206746,-31.996577048206746,-30.614509987273777
2025-02,-11.647460224998213,-11.647460224998213,-14.632526974091888
2025-02,-164.9234788460617,-164.9234788460617,-141.94701331969554
2025-02,-52.92582277118527,-52.92582277118527,-48.785462695288516
2025-02,-22.135086904991113,-22.135086904991113,-23.00519958242694
2025-02,-30.953004686967688,-30.953004686967688,-30.4028659727137
2025-02,39.02129005847564,39.02129005847564,27.010797643153637
2025-02,-57.61937566739289,-57.61937566739289,-53.07873867825219
2025-02,-88.82403411685118,-88.82403411685118,-78.67869557963422
2025-03,5.705787076472916,5.705787076472916,0.006909306783200009
2025-03,-78.312339125152,-78.312339125152,-69.39494754824773
2025-03,120.82506058535364,120.82506058535364,95.70132518966784
2025-03,-113.40947669213892,-113.40947669213892,-99.25508365961286
2025-03,-173.31780399554555,-173.31780399554555,-148.50821360058944
2025-03,89.02884730734331,89.02884730734331,69.90162184738438
2025-03,72.60564278776474,72.60564278776474,55.588618854282686
2025-03,67.87971068584739,67.87971068584739,51.099314473349295
2025-03,-104.43337287512804,-104.43337287512804,-90.48151313206472
2025-03,90.13629777160168,90.13629777160168,70.02250720608572
2025-03,47.49023849993864,47.49023849993864,34.37835092939531
2025-03,8.194776766298673,8.194776766298673,2.0707635188573477
2025-03,38.661450328139836,38.661450328139836,27.541475742922557
2025-03,81.29343751568922,81.29343751568922,62.204300792911454
2025-03,16.929984065642202,16.929984065642202,9.516972318691842
2025-03,-64.2882182816229,-64.2882182816229,-58.28217190572286
2025-03,21.399187154525862,21.399187154525862,13.279120374221748
2025-03,-11.980165943803513,-11.980165943803513,-14.319192732067677
2025-04,-19.382749039172268,-19.382749039172268,-20.725098128594254
2025-04,-156.18640144067467,-156.18640144067467,-134.3611455807404
2025-04,64.80067853210494,64.80067853210494,48.6878009126267
2025-04,-133.2119565136236,-133.2119565136236,-114.04118358558298
2025-04,34.76901569721667,34.76901569721667,23.98279505645769
2025-04,-66.3086617443696,-66.3086617443696,-59.1864915640017
2025-04,98.46426805406372,98.46426805406372,75.15300706475318
2025-04,72.47693617501864,72.47693617501864,54.35370281975338
2025-04,7.732488631452725,7.732488631452725,1.2603346058422176
2025-04,80.82853254195288,80.82853254195288,60.955991060563974
2025-04,353.30621551717195,353.30621551717195,284.8607610859399
2025-04,13.355042357792627,13.355042357792627,6.274294492459376
2025-04,35.873238407040844,35.873238407040844,24.313575903170204
2025-04,2.532324144942322,2.532324144942322,-2.756555650919836
2025-04,50.96951313279351,50.96951313279351,36.84423223313388
2025-05,-6.233344949698221,-6.233344949698221,-9.861309544907272
2025-05,-49.1785980096538,-49.1785980096538,-45.36207517735238
2025-05,-91.95381186880877,-91.95381186880877,-80.42774448754608
2025-05,34.492299567606096,34.492299567606096,23.881251825387153
2025-05,4.140789787254107,4.140789787254107,-1.4475584794308816
2025-05,79.83582589011712,79.83582589011712,58.76233943495754
2025-05,-135.32724873881853,-135.32724873881853,-115.92543342693898
2025-05,226.04822548307675,226.04822548307675,178.85289883512814
2025-05,-14.402016691867175,-14.402016691867175,-17.33530822863213
2025-05,-120.5227623838,-120.5227623838,-103.73559301311434
2025-05,-45.63578015821986,-45.63578015821986,-42.38505873253416
2025-05,196.50311856110602,196.50311856110602,153.6714816000258
2025-05,11.787390012848846,11.787390012848846,4.112094296373471
2025-05,6.251630195811231,6.251630195811231,0.021416197198050213
2025-05,-4.8472151189143915,-4.8472151189143915,-8.81963777828787
2025-06,11.400803928350797,11.400803928350797,4.329646333417259
2025-06,51.99420035123876,51.99420035123876,37.71149768821488
2025-06,-3.7684907047259912,-3.7684907047259912,-7.459953586852862
2025-06,65.00602815282218,65.00602815282218,48.1687198769032
2025-06,40.21045506605333,40.21045506605333,27.666219595079383
2025-06,7.852604415467795,7.852604415467795,0.94482932117171
2025-06,17.44052367794393,17.44052367794393,9.64786078792713
2025-06,40.447903522010165,40.447903522010165,26.39851351228208
2025-06,-98.34520202524254,-98.34520202524254,-84.57809475934846
2025-06,21.800117337246775,21.800117337246775,13.120254698982535
2025-06,-57.06895432597412,-57.06895432597412,-50.30068966779436
2025-06,-157.44478781427642,-157.44478781427642,-132.04085753708932
2025-06,-211.41293305822728,-211.41293305822728,-176.1199695857049
2025-06,4.998361082569318,4.998361082569318,-0.9913135291026265
2025-06,-2.861077776424281,-2.861077776424281,-6.8537933631942
2025-06,5.038512360924869,5.038512360924869,-0.6773435145732947
2025-06,-46.656284110265915,-46.656284110265915,-42.46423283146396
2025-06,15.515889575639449,15.515889575639449,7.566131258930909
2025-06,41.87292945975969,41.87292945975969,28.86672072782312
2025-06,-46.12019124544531,-46.12019124544531,-42.3037693446895
2025-07,21.120530709495142,21.120530709495142,12.181224738980745
2025-07,16.648593213694767,16.648593213694767,8.39085694780806
2025-07,25.04888080674391,25.04888080674391,14.949250737512557
2025-07,312.90257132390616,312.90257132390616,244.70882313159927
2025-07,-11.234416931240048,-11.234416931240048,-14.670268354020664
2025-07,25.013198730624936,25.013198730624936,13.596951433723007
2025-07,-7.3751754618624545,-7.3751754618624545,-12.374910123513473
2025-07,-1.3608466120749654,-1.3608466120749654,-6.740211118920342
2025-07,64.81845444621831,64.81845444621831,45.41765842377936
2025-07,48.003233433744754,48.003233433744754,31.90737038379666
2025-07,-51.6308313340578,-51.6308313340578,-45.32926329827569
2025-07,17.659184933047072,17.659184933047072,10.061688953806879
2025-07,65.49803360553778,65.49803360553778,48.255219235381446
2025-07,-145.2105538554424,-145.2105538554424,-118.70846997949957
2025-08,-32.93052353602252,-32.93052353602252,-30.502611768784845
2025-08,20.577706009429676,20.577706009429676,12.061846287433582
2025-08,91.9194855648966,91.9194855648966,69.73458533628582
2025-08,-209.4935617487954,-209.4935617487954,-170.828394159229
2025-08,23.43172127647813,23.43172127647813,12.476437455754422
2025-08,17.480597278196,17.480597278196,9.144461491585389
2025-08,55.148852921012804,55.148852921012804,38.958190777999334
2025-08,41.7257382439584,41.7257382439584,27.025336772185256
2025-08,-19.315624210781607,-19.315624210781607,-20.166677358041852
2025-08,43.19749153546218,43.19749153546218,30.144454461762507
2025-08,94.00496947515967,94.00496947515967,70.65237804477874
2025-08,37.62909113609385,37.62909113609385,25.616366631096753
2025-08,66.43121495047853,66.43121495047853,48.571354942447215
2025-08,31.829221222824344,31.829221222824344,21.153460992938562
2025-08,14.781428333128133,14.781428333128133,7.7685185957871
2025-09,-38.94167895361352,-38.94167895361352,-35.362090793765674
2025-09,6.670037147885523,6.670037147885523,1.1186439357807103
