ret,risk,atr_e,oi_e,tag,mfe
0.1592129121286271,0.02763541581175325,0.018423610541168835,3.834350133751607,trailing,
0.00352739744846528,0.03302889026349548,0.022019260175663656,1.142307451386482,trailing,
-0.012422357388241332,0.02548881928075502,0.016992546187170013,0.7091987427652865,trailing,
-0.010966567127565715,0.021789641298344504,0.01452642753222967,1.749800835230614,trailing,
-0.02216866202328177,0.021368662023281887,0.014245774682187925,3.5474490547245816,initial_SL,
-0.02391708223672993,0.027229278956889764,0.01815285263792651,7.906343412518535,trailing,
-0.024870114491627886,0.03058483711139454,0.02038989140759636,2.867480333509919,trailing,
-0.02809338788973796,0.03452652332410276,0.023017682216068508,3.0846942853006203,trailing,
-0.002159195738797528,0.04284866936287589,0.028565779575250593,1.7875053429383483,trailing,
-0.024191306702534138,0.040360475252091854,0.02690698350139457,2.561330701574223,trailing,
-0.01349561144631462,0.03523650300037297,0.023491002000248645,1.0469265981075326,trailing,
-0.023562733047709734,0.036370353636611785,0.024246902424407857,3.0972006709384634,trailing,
-0.01158568998312968,0.05,0.042059323859542266,5.174485025194671,trailing,
0.01925588183960827,0.03707511977948401,0.024716746519656007,5.84402246992165,trailing,
0.01835461929964525,0.05,0.03452263663429755,7.174227309772859,trailing,
-0.027552183361413667,0.05,0.03971754960805339,1.9192578867868366,trailing,
0.005845063171888725,0.05,0.04123221147755582,4.431490336869645,trailing,
0.06082262283679369,0.05,0.03924840412757726,1.4955147526393529,trailing,
-0.028964497512178396,0.05,0.039829390733191306,1.2665689590013491,trailing,
0.023161594067361777,0.05,0.042264041292328906,3.4897344369264167,trailing,
-0.011442996215132149,0.05,0.03863433709076661,1.8873814824229806,trailing,
-0.02679944133062928,0.05,0.03373866328197893,1.7368622799537092,trailing,
-0.007466341971727251,0.04648660283656881,0.03099106855771254,2.946479887916104,trailing,
0.06411698333360162,0.02559262849631273,0.017061752330875153,2.7809255445155876,trailing,
0.007727868413149269,0.03981962380457497,0.026546415869716646,2.703495945491837,trailing,
-0.0182329577754285,0.03616476593280718,0.02410984395520479,2.9607687059339547,trailing,
-0.011986118769831595,0.03183868558744916,0.021225790391632773,1.676278581346011,trailing,
-0.015344106165550769,0.03311425046850726,0.022076166979004837,3.209698948891305,trailing,
-0.005450979039678123,0.03986636615611444,0.026577577437409627,4.917953743505844,trailing,
0.0007004854418348644,0.05,0.03406817137994148,16.272010331790398,trailing,
-0.004542065517081797,0.05,0.040625673592432465,2.525393535306859,trailing,
-0.0021077902377911197,0.028164647026125606,0.018776431350750404,2.1462697438802816,trailing,
-0.01210555940558651,0.028962624255010005,0.01930841617000667,1.0346524744607382,trailing,
-0.02394308552847608,0.033936297340828606,0.022624198227219068,2.365607900122693,trailing,
0.015117293228893767,0.03811348450531189,0.02540898967020793,3.663246892688783,trailing,
0.10531482698518267,0.04465515123332811,0.029770100822218742,3.8129814555435355,trailing,
-0.0068207066441122715,0.03590251934100516,0.02393501289400344,3.6118856672167556,trailing,
-0.0019018741622594945,0.030853404804748123,0.020568936536498748,2.979301784938121,trailing,
0.05400204159258112,0.027698976850731208,0.018465984567154137,2.1759303890696335,trailing,
-0.022358472011913384,0.02312023405086776,0.015413489367245174,2.861946598692074,trailing,
0.017890024987503018,0.032356188914610354,0.021570792609740236,10.902207188656778,trailing,
0.0065295158425146115,0.028106267637215663,0.018737511758143775,1.8902559086775876,trailing,
-0.017512666147184514,0.021782554531179603,0.0145217030207864,3.6776440084890187,trailing,
0.043178324608563426,0.022407526111841866,0.014938350741227912,2.723399924277589,trailing,
-0.006460235029557547,0.023294189888217205,0.015529459925478136,2.151899576734586,trailing,
-0.011511409645802165,0.021718026918705096,0.014478684612470065,2.7813547731639825,trailing,
