et,xt,et_fill,xt_fill,side,entry,exit,R,mae,fund,reason,x_int,year,slip_bp,atr60,_q
2023-05-10 04:00:00,2023-05-10 12:00:00,2023-05-10 07:59:00,2023-05-10 12:30:00,-1,27550.00178,27759.25284373774,-0.0081474694271531,-0.0058801527961279,-4.784999999999989e-05,fibstop,27759.25284373774,2023,0.0,0.00037668823831996296,Q2
2023-05-10 16:00:00,2023-05-11 08:00:00,2023-05-10 19:59:00,2023-05-11 10:40:00,-1,27714.3818,27458.14924835306,0.0087306923867208,-0.0207696568573649,-8.522e-05,fibstop,27458.14924835306,2023,0.0,0.00037668823831996296,Q2
2023-05-12 08:00:00,2023-05-12 16:00:00,2023-05-12 11:59:00,2023-05-12 19:25:00,1,26268.41114,25997.790883224363,-0.0109417574494848,-0.0018429413085545,3.964000000000008e-05,fibstop,25997.790883224363,2023,0.0,0.00037668823831996296,Q2
2023-05-12 20:00:00,2023-05-13 08:00:00,2023-05-12 23:59:00,2023-05-13 08:20:00,1,26710.2476,26749.742495501163,0.0008248920587566,-0.0135808400368403,5.374999999999998e-05,fibstop,26749.742495501163,2023,0.0,0.00037668823831996296,Q2
2023-05-13 20:00:00,2023-05-14 08:00:00,2023-05-13 23:59:00,2023-05-14 08:39:00,-1,26800.9347,26866.94311034153,-0.0030457644871401,-0.0047634644623046,-1.7150000000000064e-05,fibstop,26866.94311034153,2023,0.0,0.00037668823831996296,Q2
2023-05-14 16:00:00,2023-05-15 00:00:00,2023-05-14 19:59:00,2023-05-15 01:25:00,-1,26883.9042,27074.102433406824,-0.0076394295526194,-0.0085997851457898,-3.537000000000006e-05,fibstop,27074.102433406824,2023,0.0,0.00037668823831996296,Q2
2023-05-15 08:00:00,2023-05-15 16:00:00,2023-05-15 11:59:00,2023-05-15 16:39:00,-1,27348.35464,27538.407949939294,-0.0075651107906072,-0.0064590854669419,1.576000000000008e-05,fibstop,27538.407949939294,2023,0.0,0.00037668823831996296,Q2
2023-05-15 20:00:00,2023-05-16 12:00:00,2023-05-15 23:59:00,2023-05-16 12:17:00,-1,27180.59464,27090.151294356907,0.0028457469455595,-0.008443721082623,-0.0001182499999999,fibstop,27090.151294356907,2023,0.0,0.00037668823831996296,Q2
2023-05-17 16:00:00,2023-05-18 00:00:00,2023-05-17 19:59:00,2023-05-18 00:01:00,1,27344.098500000004,27383.025850538343,0.0006790006755663,-0.0224581731959458,0.0001446099999999,fibstop,27383.025850538343,2023,0.0,0.0006189093771189582,Q3
2023-05-18 20:00:00,2023-05-19 04:00:00,2023-05-18 23:59:00,2023-05-19 04:19:00,1,26775.05782,26801.818660972694,0.0003723090264574,-0.0038826366202036,2.716000000000003e-05,fibstop,26801.818660972694,2023,0.0,0.0007952274622524912,Q4
2023-05-20 20:00:00,2023-05-21 00:00:00,2023-05-20 23:59:00,2023-05-21 00:49:00,-1,27105.17608,27240.7019604,-0.0055999999999998,-0.0009121475517085,-0.0,fibstop,27240.7019604,2023,0.0,0.0004308416756087172,Q2
2023-05-21 04:00:00,2023-05-21 12:00:00,2023-05-21 07:59:00,2023-05-21 12:44:00,-1,27064.39792,26883.87456657785,0.0061427611188144,-0.0037725605536027,-7.26199999999998e-05,fibstop,26883.87456657785,2023,0.0,0.0001904154679963297,Q1
2023-05-22 16:00:00,2023-05-23 00:00:00,2023-05-22 19:59:00,2023-05-23 00:05:00,-1,26874.57532,26842.61297414311,0.0006370153836408,-0.0030260824229464,-4.769999999999991e-05,fibstop,26842.61297414311,2023,0.0,0.0004016676263677906,Q2
2023-05-23 08:00:00,2023-05-23 16:00:00,2023-05-23 11:59:00,2023-05-23 16:00:00,-1,27357.1085,27315.90548883799,0.0010061171820118,-0.0009464267760607,-9.999999999999984e-05,fibstop,27315.90548883799,2023,0.0,0.0003914917521135557,Q2
2023-05-24 08:00:00,2023-05-24 12:00:00,2023-05-24 11:59:00,2023-05-24 13:46:00,1,26703.4466,26549.72991320292,-0.0063771062046462,-0.0020014869541222,2.0669999999999977e-05,fibstop,26549.72991320292,2023,0.0,0.0003265285653187046,Q1
2023-05-24 16:00:00,2023-05-25 00:00:00,2023-05-24 19:59:00,2023-05-25 01:25:00,1,26198.4555,26023.37378733797,-0.0073847220764995,-0.0020251384666549,0.0001018199999999,fibstop,26023.37378733797,2023,0.0,0.0008570528919292824,Q4
2023-05-25 04:00:00,2023-05-25 12:00:00,2023-05-25 07:59:00,2023-05-25 15:29:00,1,26118.900000000005,26256.83746687677,0.0045811361457321,-0.0004249796124647,9.999999999999984e-05,fibstop,26256.83746687677,2023,0.0,0.0003833027370320968,Q2
2023-05-26 16:00:00,2023-05-27 12:00:00,2023-05-26 19:59:00,2023-05-27 12:22:00,-1,26786.805,26712.200770545543,0.0023917411565732,-0.0015752158572104,-0.0002066299999999,fibstop,26712.200770545543,2023,0.0,0.00043805844781183575,Q2
2023-05-28 12:00:00,2023-05-28 16:00:00,2023-05-28 15:59:00,2023-05-28 17:44:00,-1,27289.33696,27431.6073234732,-0.0057134049164234,0.0007452346691239,-0.0001,fibstop,27431.6073234732,2023,0.0,0.0005516603907678843,Q3
2023-05-29 04:00:00,2023-05-29 20:00:00,2023-05-29 07:59:00,2023-05-29 21:23:00,-1,27951.25396,27706.578746527222,0.0083536399555785,-0.0031750289316894,-0.0002,fibstop,27706.578746527222,2023,0.0,0.0006197299237168211,Q3
2023-05-30 20:00:00,2023-05-31 04:00:00,2023-05-30 23:59:00,2023-05-31 04:47:00,1,27665.14716,27482.250826042626,-0.0072345139588552,-0.0041621741367956,2.343999999999957e-05,fibstop,27482.250826042626,2023,0.0,0.0004112312040595029,Q2
2023-05-31 08:00:00,2023-05-31 12:00:00,2023-05-31 11:59:00,2023-05-31 14:19:00,1,27055.65996,26856.91930278353,-0.0079456222287792,-0.0027964559028262,0.0,fibstop,26856.91930278353,2023,0.0,0.00031241441773402213,Q1
2023-05-31 20:00:00,2023-06-01 00:00:00,2023-05-31 23:59:00,2023-06-01 02:49:00,1,27165.44956,26968.30673489023,-0.0078571162378277,-0.0063849324347422,0.0,fibstop,26968.30673489023,2023,0.0,0.00041501304685392747,Q2
2023-06-01 04:00:00,2023-06-01 16:00:00,2023-06-01 07:59:00,2023-06-01 16:34:00,1,26768.21174,26848.39436690122,0.002199032044468,-0.0009792114712254,0.00019641,fibstop,26848.39436690122,2023,0.0,0.0006456368988719105,Q4
2023-06-02 08:00:00,2023-06-03 04:00:00,2023-06-02 11:59:00,2023-06-03 04:56:00,-1,27139.73856,27146.870141173877,-0.0005964526556064,-0.005536583916157,-0.0002663199999999,fibstop,27146.870141173877,2023,0.0,0.00028070627630145446,Q1
2023-06-03 16:00:00,2023-06-04 04:00:00,2023-06-03 19:59:00,2023-06-04 04:16:00,-1,27110.26044,27066.52736859553,0.0011173157091184,-0.0074414467705496,-0.0001041599999999,fibstop,27066.52736859553,2023,0.0,0.00044222967351338334,Q2
2023-06-05 20:00:00,2023-06-06 04:00:00,2023-06-05 23:59:00,2023-06-06 07:50:00,1,25652.96294,25694.37737849607,0.0010859815045475,-0.0061109096975135,-7.156999999999997e-05,fibstop,25694.37737849607,2023,0.0,0.001038189875447991,Q5
2023-06-07 04:00:00,2023-06-08 00:00:00,2023-06-07 07:59:00,2023-06-08 00:30:00,-1,26847.64032,26383.654171592298,0.0168222447432773,-0.0047028222404314,-0.00014005,fibstop,26383.654171592298,2023,0.0,0.0006842212241649469,Q4
2023-06-08 16:00:00,2023-06-09 00:00:00,2023-06-08 19:59:00,2023-06-09 01:31:00,-1,26546.5566,26540.55181837414,-0.0003079218637844,-0.0065599242351454,-6.587999999999993e-05,fibstop,26540.55181837414,2023,0.0,0.0005787348614956361,Q3
2023-06-09 04:00:00,2023-06-10 00:00:00,2023-06-09 07:59:00,2023-06-10 00:21:00,1,26466.118400000003,26450.567541015665,-0.0013977961133275,-0.0035939686569226,0.00021022,fibstop,26450.567541015665,2023,0.0,0.0003238823472686643,Q1
2023-06-12 04:00:00,2023-06-12 16:00:00,2023-06-12 07:59:00,2023-06-12 16:02:00,1,25775.689400000003,25786.58153672379,-0.0002080759786128,-0.0020829471975249,3.065000000000012e-05,fibstop,25786.58153672379,2023,0.0,0.00037084923356386044,Q2
2023-06-13 04:00:00,2023-06-13 08:00:00,2023-06-13 07:59:00,2023-06-13 08:45:00,-1,26076.531700000003,26247.98660891463,-0.0071132656907577,-0.0018586942679956,-6.179999999999988e-05,fibstop,26247.98660891463,2023,0.0,0.00046611261137421923,Q2
2023-06-13 16:00:00,2023-06-14 04:00:00,2023-06-13 19:59:00,2023-06-14 05:51:00,1,25869.9585,25863.465635457866,-0.0008753608642381,-0.0055260428809731,2.438000000000006e-05,fibstop,25863.465635457866,2023,0.0,0.0007876483695211794,Q4
2023-06-15 00:00:00,2023-06-15 08:00:00,2023-06-15 03:59:00,2023-06-15 09:32:00,1,25016.5065,24896.83600828205,-0.0054455912085682,-0.0064160237561547,6.192999999999997e-05,fibstop,24896.83600828205,2023,0.0,0.0004254323487740886,Q2
2023-06-15 12:00:00,2023-06-15 20:00:00,2023-06-15 15:59:00,2023-06-15 20:15:00,1,24948.400000000005,25382.06166849992,0.0167154738978016,-0.0015031024033606,6.687000000000012e-05,fibstop,25382.06166849992,2023,0.0,0.0005957760896311986,Q3
2023-06-16 00:00:00,2023-06-16 08:00:00,2023-06-16 03:59:00,2023-06-16 08:00:00,-1,25574.306200000003,25536.562603365037,0.0008836504916169,-0.0017867073164235,-7.809999999999588e-06,fibstop,25536.562603365037,2023,0.0,0.00036140948319142793,Q1
2023-06-16 16:00:00,2023-06-17 12:00:00,2023-06-16 19:59:00,2023-06-17 15:16:00,1,26353.32774,26361.919602454083,-0.0004726542874655,-0.0226661219369784,0.0001986799999999,fibstop,26361.919602454083,2023,0.0,0.001047730665711421,Q5
2023-06-19 00:00:00,2023-06-19 08:00:00,2023-06-19 03:59:00,2023-06-19 08:12:00,-1,26407.5679,26420.17131288596,-0.0010132951890429,-0.002307372652822,-6.397e-05,fibstop,26420.17131288596,2023,0.0,0.0005597222764101925,Q3
2023-06-20 04:00:00,2023-06-20 12:00:00,2023-06-20 07:59:00,2023-06-20 15:50:00,-1,26848.22416,27024.879616314855,-0.0071842617860165,-0.0065544685172205,4.479999999999415e-06,fibstop,27024.879616314855,2023,0.0,0.00025291549748285486,Q1
2023-06-21 04:00:00,2023-06-21 08:00:00,2023-06-21 07:59:00,2023-06-21 10:30:00,-1,28932.509380000003,29195.44508616337,-0.0095878984159294,-0.00233269154478,-9.99999999999994e-05,fibstop,29195.44508616337,2023,0.0,0.0004659242377282731,Q2
2023-06-21 20:00:00,2023-06-22 00:00:00,2023-06-21 23:59:00,2023-06-22 02:49:00,-1,30111.63014,30443.039664670097,-0.011506030664207,-0.0027952608214389,-9.99999999999994e-05,fibstop,30443.039664670097,2023,0.0,0.0009454538702950326,Q5
2023-06-22 16:00:00,2023-06-23 00:00:00,2023-06-22 19:59:00,2023-06-23 02:07:00,1,30169.93614,29842.77438754691,-0.0115439656926994,-0.0118673151424178,9.99999999999994e-05,fibstop,29842.77438754691,2023,0.0,0.0008985685817992672,Q5
2023-06-23 16:00:00,2023-06-24 08:00:00,2023-06-23 19:59:00,2023-06-24 10:46:00,-1,30932.497060000005,30723.458563565957,0.0063578927116222,-0.0164229528257811,-0.0001999999999999,fibstop,30723.458563565957,2023,0.0,0.0022193040285137474,Q5
2023-06-24 20:00:00,2023-06-25 08:00:00,2023-06-24 23:59:00,2023-06-25 09:21:00,1,30486.6268,30635.6364001826,0.0040877037515543,-0.003005475174446,0.0001999999999999,fibstop,30635.6364001826,2023,0.0,0.00029746753995439157,Q1
2023-06-26 16:00:00,2023-06-27 04:00:00,2023-06-26 19:59:00,2023-06-27 07:50:00,-1,30255.87062,30408.86792802045,-0.0055567808787268,-0.007672209566052,-9.99999999999994e-05,fibstop,30408.86792802045,2023,0.0,0.0006029048609638744,Q3
2023-06-27 16:00:00,2023-06-28 12:00:00,2023-06-27 19:59:00,2023-06-28 14:41:00,-1,30670.98696,30448.292153747803,0.0068537842702409,-0.0029804401181879,-0.0001930199999999,fibstop,30448.292153747803,2023,0.0,0.0007838235927414804,Q4
2023-06-28 20:00:00,2023-06-29 04:00:00,2023-06-28 23:59:00,2023-06-29 04:00:00,1,30031.19934,30161.577399835947,0.0036756803462162,-0.0033964457711196,6.57399999999999e-05,fibstop,30161.577399835947,2023,0.0,0.000893092855988506,Q5
2023-06-29 16:00:00,2023-06-30 00:00:00,2023-06-29 19:59:00,2023-06-30 00:03:00,-1,30601.85256,30441.357227421657,0.0047446279931473,-0.0019622158456671,-9.99999999999994e-05,fibstop,30441.357227421657,2023,0.0,0.0004295950933002567,Q2
2023-06-30 08:00:00,2023-06-30 20:00:00,2023-06-30 11:59:00,2023-06-30 20:27:00,-1,30941.66476,30496.56905309296,0.0138849954538465,-0.0059995233430355,-9.99999999999994e-05,fibstop,30496.56905309296,2023,0.0,0.0005398079937796954,Q3
2023-07-01 16:00:00,2023-07-02 04:00:00,2023-07-01 19:59:00,2023-07-02 05:00:00,-1,30634.84508,30551.60012803927,0.0022173289678254,-0.0004946954998605,-9.99999999999994e-05,fibstop,30551.60012803927,2023,0.0,0.00032917899212253746,Q1
2023-07-02 16:00:00,2023-07-03 08:00:00,2023-07-02 19:59:00,2023-07-03 08:19:00,1,30537.56198,30640.409543048467,0.0024679035384627,-0.0058702125637077,0.0002999999999999,fibstop,30640.409543048467,2023,0.0,0.0013742004367299835,Q5
2023-07-03 20:00:00,2023-07-04 16:00:00,2023-07-03 23:59:00,2023-07-04 16:20:00,-1,31185.61182,31038.47485946632,0.0044181040212692,-0.0042900610952323,-0.0002999999999999,fibstop,31038.47485946632,2023,0.0,0.0007389582669475843,Q4
2023-07-04 20:00:00,2023-07-05 04:00:00,2023-07-04 23:59:00,2023-07-05 04:05:00,1,30732.72112,30837.933656315432,0.0027234695946583,-0.0025061601183721,9.99999999999994e-05,fibstop,30837.933656315432,2023,0.0,0.0006093988102384311,Q3
2023-07-05 16:00:00,2023-07-06 00:00:00,2023-07-05 19:59:00,2023-07-06 00:06:00,1,30384.14964,30470.250693031245,0.0021337489793657,-0.0020717920608555,9.99999999999994e-05,fibstop,30470.250693031245,2023,0.0,0.0005296780764949127,Q3
2023-07-06 12:00:00,2023-07-07 08:00:00,2023-07-06 15:59:00,2023-07-07 09:29:00,-1,30408.027346666662,30139.719750178905,0.0082876878476821,-0.0150740673871296,-6.41100000000009e-05,fibstop,30139.719750178905,2023,0.0,0.000846089074924023,Q4
2023-07-07 20:00:00,2023-07-08 04:00:00,2023-07-07 23:59:00,2023-07-08 04:02:00,-1,30350.34984,30261.468981095637,0.0023660653673656,-0.0009769297604907,-3.757000000000066e-05,fibstop,30261.468981095637,2023,0.0,0.0003077683488116772,Q1
2023-07-09 04:00:00,2023-07-09 12:00:00,2023-07-09 07:59:00,2023-07-09 14:36:00,-1,30260.88388,30412.26305239672,-0.0055342602846425,-0.0012926297908256,-6.821000000000084e-05,fibstop,30412.26305239672,2023,0.0,0.00021180739788166517,Q1
2023-07-09 16:00:00,2023-07-10 08:00:00,2023-07-09 19:59:00,2023-07-10 09:22:00,-1,30239.948040000003,30107.68411399321,0.0038004945922684,-0.0032060888422081,-2.6679999999999413e-05,fibstop,30107.68411399321,2023,0.0,0.0004101428643328627,Q2
2023-07-11 00:00:00,2023-07-11 08:00:00,2023-07-11 03:59:00,2023-07-11 08:00:00,-1,30493.66928,30535.155162449824,-0.0018778252536957,-0.0054545984109918,-8.265000000000008e-05,fibstop,30535.155162449824,2023,0.0,0.00039488406079142677,Q2
2023-07-12 08:00:00,2023-07-12 12:00:00,2023-07-12 11:59:00,2023-07-12 12:30:00,-1,30792.359760000003,30962.70530552231,-0.0061320718142424,-0.0004916882018137,-0.0,fibstop,30962.70530552231,2023,0.0,0.0004970374763502999,Q3
2023-07-12 16:00:00,2023-07-13 04:00:00,2023-07-12 19:59:00,2023-07-13 06:14:00,-1,30299.01998,30337.97636063393,-0.0018970807153712,-0.0075903451712896,1.1350000000000249e-05,fibstop,30337.97636063393,2023,0.0,0.0006566716120309386,Q4
2023-07-13 20:00:00,2023-07-15 08:00:00,2023-07-13 23:59:00,2023-07-15 10:17:00,-1,31490.6216,30354.54148567565,0.0357337164052122,-0.0064488533309865,-0.0002569399999999,fibstop,30354.54148567565,2023,0.0,0.001389925427401772,Q5
2023-07-16 16:00:00,2023-07-17 00:00:00,2023-07-16 19:59:00,2023-07-17 00:01:00,-1,30251.01304,30227.112659382212,0.00021791876848,-0.0046539585240943,-2.7849999999999403e-05,fibstop,30227.112659382212,2023,0.0,0.00020906050652079282,Q1
2023-07-18 20:00:00,2023-07-19 12:00:00,2023-07-18 23:59:00,2023-07-19 12:12:00,1,29814.97696,29962.02470775132,0.004179769437693,-0.0045942333003902,0.0001522399999999,fibstop,29962.02470775132,2023,0.0,0.0004568831062334536,Q2
2023-07-20 12:00:00,2023-07-21 00:00:00,2023-07-20 15:59:00,2023-07-21 01:20:00,-1,29822.788,29858.580936791852,-0.0017445574805217,-0.0160988301965597,-5.562999999999922e-05,fibstop,29858.580936791852,2023,0.0,0.0003209004493282884,Q1
2023-07-23 00:00:00,2023-07-23 20:00:00,2023-07-23 03:59:00,2023-07-23 21:37:00,1,29819.152400000003,29970.341747844406,0.0042764894350744,-0.0033620137371846,0.0001937199999999,fibstop,29970.341747844406,2023,0.0,0.0006059331050908369,Q3
2023-07-24 16:00:00,2023-07-25 00:00:00,2023-07-24 19:59:00,2023-07-25 00:00:00,1,29087.313586666667,29163.534950118035,0.0019434132422883,-0.0036034124070746,7.702000000000056e-05,fibstop,29163.534950118035,2023,0.0,0.0007800948671700146,Q4
2023-07-27 00:00:00,2023-07-27 08:00:00,2023-07-27 03:59:00,2023-07-27 08:29:00,-1,29412.8107,29420.258824222765,-0.0008149272178518,-0.0024849478258125,-3.830000000000153e-05,fibstop,29420.258824222765,2023,0.0,0.0004013645027838322,Q2
2023-07-27 20:00:00,2023-07-28 16:00:00,2023-07-27 23:59:00,2023-07-28 16:00:00,1,29191.913,29375.72146986396,0.005486074455474,-0.0027100998827997,0.0002104799999999,fibstop,29375.72146986396,2023,0.0,0.0003177022038498279,Q1
2023-07-30 16:00:00,2023-07-31 00:00:00,2023-07-30 19:59:00,2023-07-31 00:40:00,-1,29194.00022,29339.9702211,-0.0055763099999999,-0.0070391100380692,-2.3689999999999822e-05,fibstop,29339.9702211,2023,0.0,0.0003467294986707547,Q1
2023-07-31 04:00:00,2023-07-31 20:00:00,2023-07-31 07:59:00,2023-07-31 20:10:00,-1,29378.98212,29210.027091518343,0.0053068909458254,-0.002805334768351,-0.00015601,fibstop,29210.027091518343,2023,0.0,0.0001741503651320847,Q1
2023-08-01 04:00:00,2023-08-01 12:00:00,2023-08-01 07:59:00,2023-08-01 12:31:00,1,28896.47166,28751.9893017,-0.0056676799999999,-0.0038472399436187,6.768000000000052e-05,fibstop,28751.9893017,2023,0.0,0.0003395090266310051,Q1
2023-08-02 04:00:00,2023-08-03 00:00:00,2023-08-02 07:59:00,2023-08-03 00:19:00,-1,29570.099999999995,29184.38623212745,0.0127440467861977,-0.0050524009049683,-0.0002999999999999,fibstop,29184.38623212745,2023,0.0,0.0003661325703410368,Q1
2023-08-07 04:00:00,2023-08-07 12:00:00,2023-08-07 07:59:00,2023-08-07 12:08:00,-1,29091.82068,29087.16007682356,-0.0003631067859178,-0.0032579370346922,-7.669000000000079e-05,fibstop,29087.16007682356,2023,0.0,0.00018446899687779117,Q1
2023-08-08 00:00:00,2023-08-08 08:00:00,2023-08-08 03:59:00,2023-08-08 08:01:00,-1,29200.21068,29178.176312619205,0.0002459561781668,-0.0044448076564357,-9.135999999999866e-05,fibstop,29178.176312619205,2023,0.0,0.00013904739007877256,Q1
2023-08-09 00:00:00,2023-08-09 12:00:00,2023-08-09 03:59:00,2023-08-09 12:08:00,-1,29756.09038,29913.607391927755,-0.0057983357767061,-0.0050312261486013,-9.527000000000146e-05,fibstop,29913.607391927755,2023,0.0,0.000266269366804131,Q1
2023-08-10 00:00:00,2023-08-10 12:00:00,2023-08-10 03:59:00,2023-08-10 12:39:00,1,29542.7928,29479.43557549969,-0.0029445915736275,-0.0027550814356318,0.0001999999999999,fibstop,29479.43557549969,2023,0.0,0.00021529732406719182,Q1
2023-08-10 20:00:00,2023-08-11 12:00:00,2023-08-10 23:59:00,2023-08-11 12:31:00,1,29431.17266,29403.34721379361,-0.0017454413022491,-0.0033050895091313,0.0001999999999999,fibstop,29403.34721379361,2023,0.0,0.00018614833801990161,Q1
2023-08-11 20:00:00,2023-08-12 08:00:00,2023-08-11 23:59:00,2023-08-12 08:37:00,1,29405.35406,29389.00746225509,-0.0013559054895769,-0.0015423742189077,0.0001999999999999,fibstop,29389.00746225509,2023,0.0,0.0002225596831684289,Q1
2023-08-13 08:00:00,2023-08-13 16:00:00,2023-08-13 11:59:00,2023-08-13 16:00:00,1,29370.28972,29355.615669615607,-0.0011996222551526,-0.0007248726588319,9.99999999999994e-05,fibstop,29355.615669615607,2023,0.0,2.66487232805535e-05,Q1
2023-08-13 20:00:00,2023-08-14 04:00:00,2023-08-13 23:59:00,2023-08-14 04:37:00,-1,29296.804479999995,29443.28850239999,-0.0054999999999998,-0.0047136717621978,-9.99999999999994e-05,fibstop,29443.28850239999,2023,0.0,0.00012031958009195688,Q1
2023-08-15 16:00:00,2023-08-16 00:00:00,2023-08-15 19:59:00,2023-08-16 00:04:00,-1,29184.80974,29196.572549481843,-0.0009030456112832,-0.0059650983354329,-9.99999999999994e-05,fibstop,29196.572549481843,2023,0.0,0.0003421365365624171,Q1
2023-08-17 04:00:00,2023-08-17 12:00:00,2023-08-17 07:59:00,2023-08-17 12:25:00,1,28577.6171,28434.7290145,-0.0056999999999999,-0.0037937767736414,9.99999999999994e-05,fibstop,28434.7290145,2023,0.0,0.00023162346669972983,Q1
2023-08-18 00:00:00,2023-08-18 08:00:00,2023-08-18 03:59:00,2023-08-18 10:09:00,1,26241.51366,26379.44595144177,0.0046567227761834,-0.0034873620929685,-4.600000000007376e-07,fibstop,26379.44595144177,2023,0.0,0.0013875770950048866,Q5
2023-08-19 20:00:00,2023-08-20 08:00:00,2023-08-19 23:59:00,2023-08-20 09:56:00,-1,26107.98036,26128.945649813737,-0.0014773522761258,-0.0034096716319116,7.433000000000092e-05,fibstop,26128.945649813737,2023,0.0,0.00024351647549741674,Q1
2023-08-20 16:00:00,2023-08-21 12:00:00,2023-08-20 19:59:00,2023-08-21 12:00:00,-1,26129.77634,26021.9422562212,0.0035070559316355,-0.0059404894240284,1.980999999999858e-05,fibstop,26021.9422562212,2023,0.0,0.0005536505354956736,Q3
2023-08-22 00:00:00,2023-08-22 12:00:00,2023-08-22 03:59:00,2023-08-22 12:03:00,-1,26056.312,26047.768239430818,-0.00029138399656,-0.0027589476208298,1.927999999999999e-05,fibstop,26047.768239430818,2023,0.0,0.00017806274977608103,Q1
2023-08-23 00:00:00,2023-08-23 08:00:00,2023-08-23 03:59:00,2023-08-23 08:31:00,1,25962.7,26036.36331619158,0.0022474748670815,0.0001694738990936,-1.0199999999998405e-05,fibstop,26036.36331619158,2023,0.0,0.0008509628643131733,Q4
2023-08-23 20:00:00,2023-08-24 08:00:00,2023-08-23 23:59:00,2023-08-24 08:59:00,-1,26464.064400000003,26482.133157399483,-0.0012859257734796,-0.0094745688421161,3.1599999999985806e-06,fibstop,26482.133157399483,2023,0.0,0.0010338332693085475,Q5
2023-08-24 20:00:00,2023-08-25 04:00:00,2023-08-24 23:59:00,2023-08-25 04:01:00,1,26136.0526,26086.766137098708,-0.002479175369989,-0.0083238507103402,-6.590000000000762e-06,fibstop,26086.766137098708,2023,0.0,0.0003794074083932683,Q2
2023-08-25 16:00:00,2023-08-26 00:00:00,2023-08-25 19:59:00,2023-08-26 00:00:00,1,25945.85936,26050.212461988343,0.0033837558944044,-0.0048508456880806,3.819999999999865e-05,fibstop,26050.212461988343,2023,0.0,0.0008271440984895605,Q4
2023-08-27 16:00:00,2023-08-28 12:00:00,2023-08-27 19:59:00,2023-08-28 12:08:00,-1,26118.5092,26046.076495576588,0.0022135227243016,-0.0019637721129963,-4.029000000000185e-05,fibstop,26046.076495576588,2023,0.0,0.00019270381737993507,Q1
2023-08-28 16:00:00,2023-08-28 20:00:00,2023-08-28 19:59:00,2023-08-28 23:18:00,-1,25993.18948,26123.1554274,-0.0055547599999998,-0.0072946230837077,-4.523999999999848e-05,fibstop,26123.1554274,2023,0.0,0.00040052493497235895,Q2
2023-08-29 20:00:00,2023-08-30 08:00:00,2023-08-29 23:59:00,2023-08-30 08:28:00,-1,27700.099999999995,27436.696534277067,0.0090151060581704,-0.0063140566279545,-0.00010599,fibstop,27436.696534277067,2023,0.0,0.0005758275503059002,Q3
2023-08-30 16:00:00,2023-08-31 00:00:00,2023-08-30 19:59:00,2023-08-31 00:04:00,1,27131.4908,27274.46741637435,0.0046406763179773,-0.0028929777791642,2.9089999999998974e-05,fibstop,27274.46741637435,2023,0.0,0.000730194737293085,Q4
2023-09-01 00:00:00,2023-09-01 12:00:00,2023-09-01 03:59:00,2023-09-01 12:44:00,1,26011.0389,25992.07868444656,-0.0013886095758747,-0.0035422998809939,5.9679999999999456e-05,fibstop,25992.07868444656,2023,0.0,0.00027899863534730767,Q1
2023-09-02 16:00:00,2023-09-03 00:00:00,2023-09-02 19:59:00,2023-09-03 01:04:00,-1,25841.0922,25870.080792531066,-0.0016734121400452,-0.0033051157179804,-4.838999999999885e-05,fibstop,25870.080792531066,2023,0.0,0.0004185803870877598,Q2
2023-09-03 16:00:00,2023-09-04 00:00:00,2023-09-03 19:59:00,2023-09-04 03:10:00,-1,26021.2082,26022.347646845035,-0.0006168891598376,-0.0043807266412788,-2.689999999999984e-05,fibstop,26022.347646845035,2023,0.0,0.0002578453962270249,Q1
2023-09-06 20:00:00,2023-09-07 04:00:00,2023-09-06 23:59:00,2023-09-07 06:09:00,1,25726.055600000003,25761.330369326388,0.000732868976498,-0.0032828818110773,3.830000000000153e-05,fibstop,25761.330369326388,2023,0.0,0.0004334951105141365,Q2
2023-09-07 16:00:00,2023-09-08 04:00:00,2023-09-07 19:59:00,2023-09-08 05:56:00,1,25853.87882,26231.9854123403,0.0140400030195664,-0.0036311309669857,-1.5250000000001374e-05,fibstop,26231.9854123403,2023,0.0,0.000526056841983819,Q3
2023-09-08 12:00:00,2023-09-09 04:00:00,2023-09-08 15:59:00,2023-09-09 04:04:00,1,25805.6626,25861.421224858957,0.001628192775457,-0.0038232926443051,-6.747999999999824e-05,fibstop,25861.421224858957,2023,0.0,0.00034211325703761765,Q1
2023-09-09 16:00:00,2023-09-10 04:00:00,2023-09-09 19:59:00,2023-09-10 04:02:00,1,25838.3167,25844.364588313267,-0.0003652033468396,-0.0008404843183921,-7.300000000008688e-07,fibstop,25844.364588313267,2023,0.0,0.00030639287710889333,Q1
2023-09-10 08:00:00,2023-09-10 16:00:00,2023-09-10 11:59:00,2023-09-10 16:49:00,1,25776.64368,25726.611866129493,-0.002567064724701,-0.0028957874006658,2.6089999999999447e-05,fibstop,25726.611866129493,2023,0.0,9.940413252121667e-05,Q1
2023-09-12 00:00:00,2023-09-12 08:00:00,2023-09-12 03:59:00,2023-09-12 08:05:00,1,25754.41058,25789.694520973888,0.0007157654722736,-0.0247728666908593,5.424999999999874e-05,fibstop,25789.694520973888,2023,0.0,0.0003625607925199512,Q1
2023-09-12 20:00:00,2023-09-13 08:00:00,2023-09-12 23:59:00,2023-09-13 08:10:00,-1,25875.5448,25917.47889078801,-0.0021845870678755,-0.0106067409255089,-3.602000000000119e-05,fibstop,25917.47889078801,2023,0.0,0.0006321048352595929,Q3
