entry_t,exit_t,side,entry,exit,R,reason,bars
2025-09-02 18:00:00,2025-09-03 15:00:00,-1,111416.39964,112530.56363640001,-0.010600000000000054,sl,3
2025-09-03 22:00:00,2025-09-05 02:00:00,-1,111027.49317999999,112137.76811179999,-0.010799999999999988,sl,4
2025-09-05 16:00:00,2025-09-08 07:00:00,-1,110865.01088,110362.85,0.003429480275283005,sl,9
2025-09-08 21:00:00,2025-09-09 04:00:00,-1,111746.31744000001,112863.78061440002,-0.010500000000000061,sl,1
2025-09-09 11:00:00,2025-09-10 01:00:00,-1,111084.5072,112195.35227199999,-0.010599999999999969,sl,2
2025-09-10 15:00:00,2025-09-10 22:00:00,-1,113887.84620000001,114102.9,-0.002388294556227894,trend_flip,1
2025-09-15 14:00:00,2025-09-20 06:00:00,1,115259.81083999999,117027.61,0.013537515714423758,sl,16
2025-09-24 22:00:00,2025-09-29 07:00:00,-1,111771.34752,109686.2,0.016955474468775544,sl,15
2025-09-30 04:00:00,2025-09-30 18:00:00,-1,113059.77960000001,114190.37739600001,-0.010600000000000016,sl,2
2025-10-08 01:00:00,2025-10-09 12:00:00,1,121383.0405,120169.210095,-0.010800000000000004,sl,5
2025-10-09 19:00:00,2025-10-10 09:00:00,1,121380.21042,120166.4083158,-0.01060000000000003,sl,2
2025-10-13 07:00:00,2025-10-20 21:00:00,-1,115291.5,107734.06,0.06285071275852949,sl,26
2025-10-21 18:00:00,2025-10-23 05:00:00,-1,108161.89548,109243.5144348,-0.010799999999999966,sl,5
2025-10-23 19:00:00,2025-10-24 09:00:00,-1,110678.36318,111785.1468118,-0.01060000000000004,sl,2
2025-10-24 16:00:00,2025-10-26 03:00:00,-1,111132.63558,112243.9619358,-0.01080000000000003,sl,5
2025-10-28 11:00:00,2025-10-28 18:00:00,1,115159.72891999998,114008.13163079998,-0.010499999999999992,sl,1
2025-10-29 08:00:00,2025-10-29 15:00:00,1,112311.18345999999,111188.07162539999,-0.010400000000000003,sl,1
2025-10-30 05:00:00,2025-10-30 12:00:00,1,109414.25073999999,106793.7,-0.02445072600028291,trend_flip,1
2025-11-02 17:00:00,2025-11-08 06:00:00,-1,110558.7704,100661.20999999999,0.0875230687189336,sl,19
2025-11-10 07:00:00,2025-11-11 11:00:00,-1,106667.1604,103152.11,0.03215344496674155,sl,4
2025-11-20 12:00:00,2025-11-20 19:00:00,-1,86580.51663999999,87446.32180639998,-0.010499999999999931,sl,1
2025-11-24 00:00:00,2025-11-24 14:00:00,-1,87082.6,87953.426,-0.01050000000000001,sl,2
2025-11-24 21:00:00,2025-11-26 15:00:00,-1,87891.25646,88770.1690246,-0.010900000000000033,sl,6
2025-11-27 12:00:00,2025-11-28 09:00:00,-1,91938.24170000001,92857.62411700001,-0.010700000000000006,sl,3
2025-11-28 16:00:00,2025-12-02 11:00:00,-1,91304.39584,90645.20999999999,0.005719650641521681,sl,13
2025-12-03 08:00:00,2025-12-03 15:00:00,-1,92598.31298,93524.29610980001,-0.010400000000000067,sl,1
2025-12-04 05:00:00,2025-12-08 07:00:00,-1,93200.63059999999,88898.2,0.04456310611100085,sl,14
2025-12-08 14:00:00,2025-12-09 11:00:00,-1,90880.19324,93884.5,-0.03375788261327873,trend_flip,3
2025-12-11 05:00:00,2025-12-12 02:00:00,1,90041.4204,92948.5,0.03158602555452354,sl,3
2025-12-15 00:00:00,2025-12-15 14:00:00,1,89485.50942,85763.2,-0.042096784151156315,trend_flip,2
2025-12-17 22:00:00,2025-12-18 12:00:00,-1,86865.79586000001,87734.45381860001,-0.010600000000000007,sl,2
2025-12-21 10:00:00,2025-12-22 00:00:00,-1,88446.25716,89330.7197316,-0.010600000000000012,sl,2
2025-12-22 14:00:00,2025-12-26 02:00:00,-1,88395.58469999999,87026.7,0.013985894512104463,sl,12
2025-12-26 09:00:00,2025-12-28 10:00:00,-1,87194.15644,87021.0,0.0009858720706720572,sl,7
2025-12-28 17:00:00,2025-12-29 00:00:00,-1,87963.37696000001,88843.0107296,-0.010499999999999968,sl,1
2025-12-29 07:00:00,2025-12-30 11:00:00,-1,87464.6529,88339.299429,-0.010800000000000056,sl,4
2026-01-02 23:00:00,2026-01-03 20:00:00,-1,90100.32346,91099.2,-0.011786270300055562,trend_flip,3
2026-01-07 01:00:00,2026-01-07 08:00:00,1,92743.69178,91816.25486219999,-0.010500000000000054,sl,1
2026-01-08 19:00:00,2026-01-09 02:00:00,1,90853.76198000001,89945.22436020001,-0.010500000000000011,sl,1
2026-01-12 00:00:00,2026-01-12 07:00:00,1,91757.63032,90840.0540168,-0.010399999999999954,sl,1
2026-01-12 21:00:00,2026-01-16 09:00:00,1,91380.89999999998,97076.47,0.060827794976849904,sl,12
2026-01-16 16:00:00,2026-01-18 17:00:00,1,95364.89056000001,94411.24165440002,-0.010999999999999989,sl,7
2026-01-19 07:00:00,2026-01-20 04:00:00,1,92812.71626,91884.5890974,-0.010699999999999939,sl,3
2026-01-23 23:00:00,2026-01-27 18:00:00,-1,89861.7913,86910.18,0.03124612133032345,sl,13
2026-01-28 01:00:00,2026-01-28 08:00:00,-1,89209.03262,90101.1229462,-0.010500000000000072,sl,1
2026-01-28 22:00:00,2026-02-03 04:00:00,-1,88328.10406666667,75981.8,0.1377777547375878,sl,18
2026-02-07 06:00:00,2026-02-08 03:00:00,-1,69338.98336,70032.3731936,-0.010699999999999977,sl,3
2026-02-09 00:00:00,2026-02-14 06:00:00,-1,70622.4,66398.81,0.05790524592763765,sl,18
2026-02-14 13:00:00,2026-02-15 03:00:00,-1,70010.01497999999,70710.11512979999,-0.010599999999999957,sl,2
2026-02-15 10:00:00,2026-02-16 07:00:00,-1,69149.8105,69841.30860500001,-0.010600000000000087,sl,3
2026-02-20 16:00:00,2026-02-22 03:00:00,-1,68128.8272,66523.09,0.022769130219813957,sl,5
2026-02-25 22:00:00,2026-03-01 10:00:00,-1,68756.46062000001,64542.35,0.05979039485162513,sl,12
2026-03-02 21:00:00,2026-03-04 01:00:00,-1,68558.64270000001,69244.22912700001,-0.010800000000000027,sl,4
2026-03-06 23:00:00,2026-03-07 13:00:00,1,67803.87452000001,67125.83577480001,-0.010599999999999991,sl,2
2026-03-08 10:00:00,2026-03-08 17:00:00,1,66608.26809999999,65942.18541899999,-0.010499999999999999,sl,1
2026-03-09 00:00:00,2026-03-11 22:00:00,1,67121.85571333334,70903.54000000001,0.05514058007599844,sl,10
2026-03-14 13:00:00,2026-03-19 05:00:00,1,70557.84840000002,74336.03,0.05174729042446228,sl,16
2026-03-19 19:00:00,2026-03-20 09:00:00,1,70157.78233999999,69456.20451659999,-0.01060000000000004,sl,2
2026-03-22 03:00:00,2026-03-22 17:00:00,1,68695.17222000001,67830.6,-0.01318563290635858,trend_flip,2
2026-03-23 21:00:00,2026-03-24 04:00:00,-1,70644.10012000002,71350.54112120002,-0.010500000000000008,sl,1
2026-03-25 15:00:00,2026-03-30 21:00:00,-1,71138.17706,65887.26,0.07181292685601476,sl,18
2026-03-31 04:00:00,2026-03-31 11:00:00,-1,66431.08871999999,67095.39960719999,-0.010500000000000018,sl,1
2026-03-31 18:00:00,2026-04-01 01:00:00,-1,68396.24492,69080.2073692,-0.010500000000000002,sl,1
2026-04-01 08:00:00,2026-04-05 03:00:00,-1,68687.57212000001,66239.62000000001,0.0341389379395057,sl,13
2026-04-06 21:00:00,2026-04-07 18:00:00,-1,68856.7558,71681.9,-0.0417292957775393,trend_flip,3
2026-04-12 03:00:00,2026-04-12 10:00:00,1,71428.47664,70714.1918736,-0.0105,sl,1
2026-04-13 00:00:00,2026-04-17 02:00:00,1,70892.13312000001,74774.96,0.05317091334559623,sl,14
2026-04-19 10:00:00,2026-04-19 17:00:00,1,75243.41442,74490.9802758,-0.010500000000000004,sl,1
2026-04-20 07:00:00,2026-04-26 03:00:00,1,75096.6486,78740.8,0.046326152204347534,sl,20
2026-04-27 21:00:00,2026-04-28 11:00:00,1,76680.78300000001,75913.97517,-0.010600000000000066,sl,2
2026-04-28 18:00:00,2026-04-29 15:00:00,1,76358.60964,75595.0235436,-0.010600000000000028,sl,3
