et,xt,side,entry,exit,R,reason,year,atr_pct,oi_z,y
2025-03-18 16:00:00,2025-03-22 00:00:00,1,82614.88016666667,84050.3,0.016271854054561656,fibstop,2025,0.02317564067935586,0.9748464516993964,2025
2025-03-24 16:00:00,2025-04-01 00:00:00,-1,87628.92199999998,82517.5,0.05795810788624763,fibstop,2025,0.01616593191630953,1.3382697016394702,2025
2025-04-02 00:00:00,2025-04-03 08:00:00,-1,84518.3809,83423.7,0.012277556163757733,fibstop,2025,0.01790404969108342,1.461867988443833,2025
2025-04-03 16:00:00,2025-04-06 16:00:00,1,82966.06267999999,77195.47340641005,-0.07074406128618448,fibstop,2025,0.025256205312969026,0.5811650735218399,2025
2025-04-07 08:00:00,2025-04-09 16:00:00,1,78143.86152000002,77237.5,-0.012698157228935277,fibstop,2025,0.03463085074279225,1.4580744865046344,2025
2025-04-10 00:00:00,2025-04-12 08:00:00,-1,81825.50616,83685.4,-0.023413961038590413,fibstop,2025,0.035308628686815814,-0.1591676017225671,2025
2025-04-13 08:00:00,2025-04-16 00:00:00,-1,84158.8321,83713.46644312138,0.004853505748163303,fibstop,2025,0.027035130202390328,0.0589568407590183,2025
2025-04-16 08:00:00,2025-04-21 00:00:00,1,84711.35446,85138.9,0.0039176965768280714,fibstop,2025,0.022398106686493766,-0.4281001177643361,2025
2025-04-21 16:00:00,2025-04-22 16:00:00,-1,87598.83507999999,91387.01501626376,-0.04402950827406147,fibstop,2025,0.015767615343765744,1.6964871607990333,2025
2025-04-23 16:00:00,2025-04-26 00:00:00,-1,93955.62642,94591.8,-0.0075820003566597054,fibstop,2025,0.019781168064368453,-1.926321708192463,2025
2025-04-27 16:00:00,2025-04-28 16:00:00,1,93631.76438000001,93772.7,0.000699021622713925,fibstop,2025,0.014934131119608497,1.3533991196342698,2025
2025-04-30 16:00:00,2025-05-05 16:00:00,1,94044.81742000002,93726.0,-0.0039048983652174418,fibstop,2025,0.015963475044269173,-0.8683479229168192,2025
2025-05-07 08:00:00,2025-05-08 08:00:00,-1,97017.5662,100668.02586344247,-0.0383904107599033,fibstop,2025,0.01371664072059723,-1.0183926163589108,2025
2025-05-09 08:00:00,2025-05-11 08:00:00,-1,103177.6524,103327.8,-0.0017723137304391174,fibstop,2025,0.017430790420804032,-0.5621970314621964,2025
2025-05-12 08:00:00,2025-05-14 08:00:00,-1,102850.26134000001,103662.2,-0.008255706245830847,fibstop,2025,0.016987440461166566,1.7066724905427433,2025
2025-05-15 16:00:00,2025-05-19 16:00:00,1,103606.35504,104740.5,0.009564273681958436,fibstop,2025,0.01598316339023512,0.8072449859363018,2025
2025-05-22 08:00:00,2025-05-23 08:00:00,-1,111539.53144,110685.3,0.007124373240915453,fibstop,2025,0.02034507108815871,1.567333919968226,2025
2025-05-24 00:00:00,2025-05-26 00:00:00,1,107396.61456000002,108956.0,0.013301475197078912,fibstop,2025,0.021348904388941825,-1.8717788694228903,2025
2025-05-26 16:00:00,2025-05-28 00:00:00,-1,109501.5482,108889.2,0.005063881938318364,fibstop,2025,0.01727158470774688,1.4216719643356184,2025
2025-05-29 00:00:00,2025-05-30 16:00:00,1,107722.50266,105504.0,-0.021645147488856473,fibstop,2025,0.01647761468502632,-0.0996657260570849,2025
2025-05-31 08:00:00,2025-06-03 00:00:00,1,104271.66374,105419.02371742335,0.009953764499404832,fibstop,2025,0.01668391776586398,-0.6479907273330779,2025
2025-06-03 16:00:00,2025-06-08 08:00:00,-1,105423.42736000002,105380.5,-0.0002801100510959103,fibstop,2025,0.01512463180529853,3.846977220752133,2025
2025-06-10 00:00:00,2025-06-17 08:00:00,-1,109482.2459,106711.0,0.02526452581601458,fibstop,2025,0.014540193143945675,1.3234454405312597,2025
2025-06-18 00:00:00,2025-06-21 08:00:00,1,104761.06,103402.1,-0.014074955510545531,fibstop,2025,0.01598873922375871,-1.0520216607690505,2025
2025-06-22 00:00:00,2025-06-23 08:00:00,1,102231.52878,101874.4,-0.0044530030672236395,fibstop,2025,0.01548869547420667,-2.2535680170402563,2025
2025-06-24 00:00:00,2025-06-26 00:00:00,-1,105125.07724000001,107280.1,-0.021263746911870197,fibstop,2025,0.021368710087638826,-2.5920922051831248,2025
2025-06-26 08:00:00,2025-06-30 00:00:00,-1,107557.9543,108309.8,-0.007411745032909065,fibstop,2025,0.016367859873877802,0.6337296126853543,2025
2025-06-30 08:00:00,2025-07-03 08:00:00,-1,107598.24152,109234.9,-0.015724939255938913,fibstop,2025,0.011234728940051753,-0.673761287202032,2025
2025-07-03 16:00:00,2025-07-07 08:00:00,-1,109706.1356,109016.3,0.005809871168240295,fibstop,2025,0.011782847680514212,2.003962417948673,2025
2025-07-08 08:00:00,2025-07-16 00:00:00,1,108149.82982,117738.6,0.08588802724441423,fibstop,2025,0.009806433875414022,-0.8719634722622569,2025
2025-07-17 00:00:00,2025-07-18 08:00:00,-1,118423.90386,119356.5,-0.00817506668503776,fibstop,2025,0.01634307298231261,-1.0220027622450525,2025
2025-07-19 00:00:00,2025-07-21 08:00:00,1,118012.61956,119352.3,0.009752010022274661,fibstop,2025,0.015381705049816204,-1.292417896282785,2025
2025-07-22 08:00:00,2025-07-24 16:00:00,1,118786.44536000001,119074.1,0.0008216116504557707,fibstop,2025,0.015852910446046194,-0.0430757948926821,2025
2025-07-28 08:00:00,2025-07-31 16:00:00,-1,118304.05418000002,118259.4,0.000534392660515541,fibstop,2025,0.011612370263980156,0.800418559403879,2025
2025-08-02 00:00:00,2025-08-03 16:00:00,1,113736.14999999998,113904.3,0.000475351768277046,fibstop,2025,0.014916642472536695,-0.7670396105654947,2025
2025-08-05 00:00:00,2025-08-07 08:00:00,-1,114037.4784,114751.2,-0.006649148206177853,fibstop,2025,0.01233716583013993,-1.6544919299261678,2025
2025-08-08 08:00:00,2025-08-10 00:00:00,-1,116309.27636,116422.1,-0.0014422813124706623,fibstop,2025,0.012768031006322095,-0.8072472908264957,2025
2025-08-11 08:00:00,2025-08-14 16:00:00,-1,120561.30744,118185.9,0.019839440461511464,fibstop,2025,0.01401942887463523,2.163704341581116,2025
2025-08-15 00:00:00,2025-08-16 08:00:00,1,118686.57696000002,117550.0,-0.010664588988291158,fibstop,2025,0.01747321897984315,-1.9904675036853077,2025
2025-08-17 16:00:00,2025-08-21 16:00:00,-1,117407.35798000002,112819.54919310851,0.038732300345281655,fibstop,2025,0.012366712386290208,0.086716461977493,2025
2025-08-23 00:00:00,2025-08-28 00:00:00,-1,115769.89999999998,111194.9,0.03994379398207118,fibstop,2025,0.01564457989816841,-0.3461059835913699,2025
2025-08-28 16:00:00,2025-08-31 16:00:00,-1,112507.3,108758.2,0.03297651102979103,fibstop,2025,0.016666299322317557,0.0328860292087645,2025
2025-09-01 16:00:00,2025-09-03 00:00:00,-1,109266.20102,111187.9,-0.01811661393661482,fibstop,2025,0.01504223704257351,-0.3574135048784649,2025
2025-09-04 00:00:00,2025-09-06 00:00:00,-1,110573.99317999999,110614.8,-0.0007606953679608385,fibstop,2025,0.01514400856307095,0.8930987415100503,2025
2025-09-07 00:00:00,2025-09-16 00:00:00,1,110666.30591333333,115300.5,0.03956117427726931,fibstop,2025,0.013475808400635225,-1.4627168945907283,2025
2025-09-17 08:00:00,2025-09-18 16:00:00,-1,115911.18026000001,117530.2,-0.014523961663442405,fibstop,2025,0.011030703206144984,1.15528717902027,2025
2025-09-19 00:00:00,2025-09-25 08:00:00,-1,116954.07898,111708.5,0.044678372066450756,fibstop,2025,0.011293193116325605,1.0636968289208706,2025
2025-09-26 00:00:00,2025-09-27 00:00:00,1,109100.84202,109588.5,0.0035491311672451475,fibstop,2025,0.013692600944506656,-1.6673453155948788,2025
2025-09-29 00:00:00,2025-09-30 16:00:00,-1,111924.4796,113055.4,-0.010782656803988861,fibstop,2025,0.010446177220953139,2.1285115823514764,2025
2025-10-03 00:00:00,2025-10-04 08:00:00,-1,119985.63020000001,122271.4,-0.01935110291587512,fibstop,2025,0.01212855758174887,1.0642294962663423,2025
2025-10-05 08:00:00,2025-10-07 08:00:00,-1,123261.95221999999,123627.1,-0.0032346021953413013,fibstop,2025,0.01468238896618832,2.7910814615307755,2025
2025-10-08 00:00:00,2025-10-10 08:00:00,1,121383.0405,120886.1,-0.00513728625996683,fibstop,2025,0.015259109210457998,-1.6902526568711038,2025
2025-10-11 00:00:00,2025-10-15 00:00:00,1,109612.7552,112983.9,0.030076971179733014,fibstop,2025,0.03322882659700593,-3.211729415322396,2025
2025-10-17 16:00:00,2025-10-20 00:00:00,1,106378.60000000002,108586.2,0.02007508416442757,fibstop,2025,0.024724663174154247,-0.9712511934251178,2025
2025-10-20 16:00:00,2025-10-22 08:00:00,-1,110634.36948,108284.1,0.020367394587595573,fibstop,2025,0.01831056994816592,2.1852800296107704,2025
2025-10-22 16:00:00,2025-10-31 08:00:00,1,107532.0,109400.0,0.015507853113119939,fibstop,2025,0.024611978278052966,-3.0800526042183773,2025
2025-11-05 00:00:00,2025-11-07 08:00:00,1,101583.68032,101978.2,0.002816221541369806,fibstop,2025,0.02430471371968695,2.994964686148939,2025
2025-11-07 16:00:00,2025-11-12 08:00:00,1,102951.92959999999,103066.7,-0.00032741399330127655,fibstop,2025,0.023319228838137224,3.314960289049664,2025
2025-11-13 00:00:00,2025-11-14 00:00:00,1,103232.07662,97342.21246084686,-0.05811905341706254,fibstop,2025,0.02073144900478283,0.7332735536883146,2025
2025-11-15 00:00:00,2025-11-17 08:00:00,1,95891.95022,95587.9,-0.0045631085391936894,fibstop,2025,0.02700588196073982,1.5942970159161685,2025
2025-11-18 08:00:00,2025-11-20 08:00:00,1,92308.62601999998,92267.5,-0.0016902473767271683,fibstop,2025,0.026570059650990303,1.6585983653038363,2025
2025-11-21 16:00:00,2025-11-29 08:00:00,1,84303.41322,90523.4,0.07263093025327202,fibstop,2025,0.03727032821981476,-1.7626070231739313,2025
2025-11-30 00:00:00,2025-12-01 00:00:00,1,90836.67338,86553.74750507502,-0.0481208537715279,fibstop,2025,0.01714882306377654,-1.3133237363722774,2025
2025-12-01 16:00:00,2025-12-05 08:00:00,1,86241.6,92227.6,0.0683299484478952,fibstop,2025,0.023790784013405255,0.6481271420495939,2025
2025-12-06 00:00:00,2025-12-08 00:00:00,1,89367.06422000001,90345.4,0.010004176361395473,fibstop,2025,0.022313425091344232,-2.076215020748713,2025
2025-12-08 16:00:00,2025-12-10 08:00:00,-1,90745.29323999998,92744.7,-0.022644713166480916,fibstop,2025,0.021254544611592995,1.665252484730357,2025
2025-12-11 16:00:00,2025-12-15 08:00:00,1,92320.06300000001,89702.9,-0.029580249978613745,fibstop,2025,0.024045517577769408,1.4594617685048128,2025
2025-12-16 00:00:00,2025-12-18 08:00:00,1,85686.0292,86787.5,0.011652120348503511,fibstop,2025,0.020955743072856955,1.702275187406489,2025
2025-12-21 16:00:00,2025-12-24 00:00:00,1,88577.15590000001,87463.1,-0.013629497197113533,fibstop,2025,0.0179688667330337,-1.1865103808969817,2025
2025-12-24 16:00:00,2025-12-27 00:00:00,1,87502.52640000002,87318.3,-0.0033438037823819815,fibstop,2025,0.016914068337502357,-0.3638770682500523,2025
2025-12-28 16:00:00,2025-12-29 16:00:00,-1,87963.37696000001,87636.4,0.003165454260842212,fibstop,2025,0.011905493764141475,2.556539943466668,2025
2026-01-01 00:00:00,2026-01-07 08:00:00,1,87603.7,92848.1,0.05806755136198602,fibstop,2026,0.013438097147250225,-2.316349766923234,2026
2026-01-08 16:00:00,2026-01-12 08:00:00,1,90897.56198,91369.2,0.003948736238684757,fibstop,2026,0.015902535902859075,1.4354435403208103,2026
2026-01-14 00:00:00,2026-01-15 08:00:00,-1,95366.45237999999,96601.2,-0.013685340151575284,fibstop,2026,0.01580181833689738,1.3062857643724224,2026
2026-01-16 16:00:00,2026-01-19 16:00:00,1,95394.99056,93013.4,-0.02609963257377235,fibstop,2026,0.015680359020123217,1.7765158471670648,2026
2026-01-21 00:00:00,2026-01-22 08:00:00,1,88873.03994,89772.6,0.009073655408651677,fibstop,2026,0.017251039702962608,0.621397332671898,2026
2026-01-26 00:00:00,2026-01-29 16:00:00,1,87816.80498,84140.09758756135,-0.04326373486103324,fibstop,2026,0.01521614330519679,0.6412961708629477,2026
2026-01-30 08:00:00,2026-01-31 16:00:00,1,82568.17462,77319.48397305282,-0.06450347273022884,fibstop,2026,0.023063865585623303,-0.7485139308573954,2026
2026-02-01 00:00:00,2026-02-02 16:00:00,1,77877.07462,78800.5,0.011125593903659567,fibstop,2026,0.030087030541558438,-2.005878150141186,2026
2026-02-04 00:00:00,2026-02-05 08:00:00,1,75958.41709999998,69881.74373199999,-0.0809775899999999,fibstop,2026,0.03266470815513693,-0.279715766050196,2026
2026-02-06 08:00:00,2026-02-10 00:00:00,1,67672.19462000001,70110.6,0.03602961384405118,fibstop,2026,0.05399420703264184,-1.737480286335736,2026
2026-02-10 16:00:00,2026-02-12 00:00:00,1,68675.44020000001,67054.8,-0.024302871127370992,fibstop,2026,0.035267769943689534,0.1586367411032363,2026
2026-02-13 00:00:00,2026-02-16 08:00:00,1,65971.0614,68552.5,0.03822455308266366,fibstop,2026,0.03269961379339647,-1.827859301682937,2026
2026-02-16 16:00:00,2026-02-18 00:00:00,1,68754.05810000001,67475.9,-0.019558763217907046,fibstop,2026,0.025741147084947288,-1.045541951894283,2026
2026-02-19 00:00:00,2026-02-20 00:00:00,1,67030.09543999999,66973.9,-0.001648211330550336,fibstop,2026,0.02426854931448334,0.5807651614909628,2026
2026-02-20 16:00:00,2026-02-22 00:00:00,-1,68058.3272,67933.2,0.0011402888787997302,fibstop,2026,0.022795099838230776,-0.4271591450106564,2026
2026-02-23 08:00:00,2026-02-25 00:00:00,1,65502.14652000001,64031.4,-0.023319229516143705,fibstop,2026,0.020560195559598073,-0.3469149705909781,2026
2026-02-26 00:00:00,2026-03-01 16:00:00,-1,68023.36061999999,66810.8,0.016955580025933562,fibstop,2026,0.0250329534783636,1.3377572829265651,2026
2026-03-03 00:00:00,2026-03-04 16:00:00,-1,68347.64270000001,73815.45411600002,-0.08075269000000013,fibstop,2026,0.02982982687712998,1.124340423553941,2026
2026-03-05 00:00:00,2026-03-11 00:00:00,-1,72350.8698,69901.8,0.03273771127651508,fibstop,2026,0.029805693461388165,0.8772714320785492,2026
2026-03-13 16:00:00,2026-03-17 00:00:00,-1,71139.54351999999,75806.05706522008,-0.06642656918421164,fibstop,2026,0.023963405891570682,1.3630124614999908,2026
2026-03-17 08:00:00,2026-03-24 00:00:00,-1,74185.13318,70866.0,0.04367619751519387,fibstop,2026,0.021413584050550577,-0.0243116909325894,2026
2026-03-25 16:00:00,2026-03-31 00:00:00,-1,71297.5,66764.4,0.06260023942739937,fibstop,2026,0.021567851906537934,0.8526384042871408,2026
2026-03-31 08:00:00,2026-04-01 16:00:00,-1,66801.68871999999,68876.9,-0.03192621178874255,fibstop,2026,0.02182140694085539,-0.1391127588806395,2026
2026-04-02 16:00:00,2026-04-05 16:00:00,1,66762.31014,67272.2,0.006764700901105185,fibstop,2026,0.022011105333349653,1.7271869342980746,2026
2026-04-07 16:00:00,2026-04-13 08:00:00,1,71813.1279,70780.1,-0.015014835067961576,fibstop,2026,0.021611908557601388,-1.538248492226113,2026
2026-04-14 16:00:00,2026-04-17 08:00:00,-1,74270.09352,75047.4,-0.01158564185034493,fibstop,2026,0.02017669580923789,3.1440105071252984,2026
2026-04-18 00:00:00,2026-04-21 08:00:00,-1,77099.27008,76050.0,0.012132028699461795,fibstop,2026,0.018522127813510116,0.9573447499481662,2026
2026-04-21 16:00:00,2026-04-23 08:00:00,-1,76386.102,78009.1,-0.02219820443583867,fibstop,2026,0.018372193516818066,2.6695831442291675,2026
2026-04-26 00:00:00,2026-04-29 00:00:00,1,77992.58639999999,76298.2,-0.02237084743869989,fibstop,2026,0.014325422102007022,-0.6629570852502071,2026
