et,xt,side,entry,exit,ret,realized,reason,exit_tag,year,mfe,mae,giveback,edge_ratio,mfe_capture,near_miss_sl,t_to_mfe_min,hold_min,vr,vol,loss_streak,prev_ret
2023-10-18 16:00:00+00:00,2023-10-20 17:09:00+00:00,1,28235.4,29335.71,0.03816916636562604,0.03896916636562604,stop,trailing,2023,0.07110223336662481,0.005645395496433606,0.03213306700099877,12.594730238393852,0.5480723251643747,0,2560,2949,1.5427988332381353,0.007244863169248272,1,-0.015205170204624757
2023-10-21 08:00:00+00:00,2023-10-21 18:01:00+00:00,-1,29681.1,30274.721999999998,-0.020799999999999978,-0.01999999999999998,stop,initial_SL,2023,0.002257328737816321,0.02336503701008386,0.0222573287378163,0.0966113914924297,-8.86002985074626,1,62,601,1.7481034903099326,0.007555196132493498,0,0.03816916636562604
2023-10-22 00:00:00+00:00,2023-10-23 01:31:00+00:00,-1,29895.4,30493.308,-0.020799999999999978,-0.01999999999999998,stop,initial_SL,2023,0.009660349083805633,0.023164098824568328,0.02966034908380561,0.41703971119134,-2.0703185595567635,1,460,1531,1.8036930758411518,0.00748838917021476,1,-0.020799999999999978
2023-10-23 08:00:00+00:00,2023-10-23 16:47:00+00:00,-1,30508.0,31118.16,-0.020799999999999996,-0.019999999999999997,stop,initial_SL,2023,0.005736200340894192,0.020060312049298545,0.02573620034089419,0.28594771241830064,-3.4866285714285707,1,108,527,1.6277420887724907,0.007880557599967607,2,-0.020799999999999978
2023-10-24 08:00:00+00:00,2023-10-24 11:14:00+00:00,-1,34025.8,34706.316000000006,-0.020800000000000093,-0.020000000000000094,stop,initial_SL,2023,0.0017574899047194453,0.023194164428169125,0.02175748990471954,0.07577293461733797,-11.379866220735288,1,1,194,1.3521799527750171,0.013526004932764436,3,-0.020799999999999996
2023-10-24 16:00:00+00:00,2023-10-24 16:33:00+00:00,-1,33673.9,34347.378000000004,-0.020800000000000082,-0.020000000000000084,stop,initial_SL,2023,0.005461202890072176,0.021530027706918413,0.02546120289007226,0.2536551724137951,-3.6621968461120042,1,6,33,1.5903716550037597,0.013442203231592353,4,-0.020800000000000093
2023-10-25 00:00:00+00:00,2023-10-25 13:21:00+00:00,-1,33917.0,34595.340000000004,-0.02080000000000011,-0.02000000000000011,stop,initial_SL,2023,0.007559630863578779,0.020806675118671968,0.02755963086357889,0.36332719285815857,-2.6456318252730107,1,466,801,1.775819525874902,0.013447356126668381,5,-0.020800000000000082
2023-10-25 16:00:00+00:00,2023-10-28 11:20:00+00:00,-1,34841.5,34350.5,0.01329238982248181,0.01409238982248181,stop,trailing,2023,0.042808145458720206,0.00897779946328381,0.028715755636238398,4.768222506393818,0.32919879316124706,0,2947,4040,1.627684033248065,0.013807772261346295,6,-0.02080000000000011
2023-10-29 08:00:00+00:00,2023-11-01 14:53:00+00:00,1,34086.1,34191.53,0.002293049659538648,0.0030930496595386477,stop,trailing,2023,0.03411654604076153,0.002033086800777902,0.031023496381222884,16.78066378066486,0.09066127783988319,0,4642,4733,1.4587978057759414,0.013931518992691953,0,0.01329238982248181
2023-11-01 16:00:00+00:00,2023-11-01 20:42:00+00:00,-1,34296.9,34982.838,-0.020800000000000055,-0.020000000000000056,stop,initial_SL,2023,0.0002361729485754848,0.02125848108721192,0.02023617294857554,0.011109587162252861,-84.68370370371916,1,5,282,1.3976463468884726,0.014037965366589047,0,0.002293049659538648
2023-11-02 00:00:00+00:00,2023-11-04 22:53:00+00:00,-1,35437.5,35146.69,0.007406278659611926,0.008206278659611927,stop,trailing,2023,0.03709347442680776,0.015870194003527377,0.028887195767195832,2.3373044096728246,0.22123240775960265,0,2058,4253,1.2886500367065443,0.01464849984065166,1,-0.020800000000000055
2023-11-05 00:00:00+00:00,2023-11-05 23:04:00+00:00,-1,35069.7,35386.68,-0.009838571758526683,-0.009038571758526683,stop,trailing,2023,0.02035090120531391,0.010992395144526473,0.02938947296384059,1.8513618677042727,-0.44413619167718155,0,1310,1384,1.2434294284770846,0.015067848339318733,0,0.007406278659611926
2023-11-06 16:00:00+00:00,2023-11-07 19:12:00+00:00,-1,35094.5,35555.90900000001,-0.013947615723261678,-0.013147615723261678,stop,trailing,2023,0.016361538132755763,0.014671814671814713,0.02950915385601744,1.1151679937851924,-0.8035684430512178,0,1212,1632,1.23839876234711,0.015130621703387215,1,-0.009838571758526683
2023-11-09 00:00:00+00:00,2023-11-09 02:23:00+00:00,-1,35626.7,36339.234,-0.020799999999999992,-0.019999999999999993,stop,initial_SL,2023,0.0024672506855811563,0.035403222863751145,0.02246725068558115,0.0696900023784936,-8.106188850967541,1,1,143,0.390162279728768,0.010261293482087642,2,-0.013947615723261678
2023-11-09 08:00:00+00:00,2023-11-09 14:00:00+00:00,-1,36550.6,37281.612,-0.020800000000000065,-0.020000000000000066,stop,initial_SL,2023,0.0,0.020503083396715825,0.020000000000000066,0.0,,1,0,360,0.3657817645624278,0.010893175573912884,3,-0.020799999999999992
2023-11-09 16:00:00+00:00,2023-11-09 16:45:00+00:00,-1,37141.5,36363.12,0.020157150357416838,0.020957150357416836,stop,trailing,2023,0.04947296151205525,0.003650902629134487,0.02851581115463841,13.550884955752357,0.4236081632653047,0,36,45,0.5177476220054544,0.010305196017633009,4,-0.020800000000000065
2023-11-10 08:00:00+00:00,2023-11-13 21:14:00+00:00,1,36480.3,36442.9,-0.0018252108672352327,-0.0010252108672352326,stop,trailing,2023,0.029870916631716215,0.0035717908021590528,0.03089612749895145,8.363008442056584,-0.03432137285491563,0,889,5114,0.565919083912945,0.010392813385552091,0,0.020157150357416838
2023-11-14 00:00:00+00:00,2023-11-14 15:33:00+00:00,1,36486.2,35756.475999999995,-0.020800000000000055,-0.020000000000000056,stop,initial_SL,2023,0.008049618759969642,0.022501658161167785,0.028049618759969697,0.3577344701583488,-2.484589717398676,1,535,933,0.5290954912118349,0.010392354684514325,1,-0.0018252108672352327
2023-11-14 16:00:00+00:00,2023-11-14 18:51:00+00:00,1,36168.8,35445.424,-0.020800000000000103,-0.020000000000000104,stop,initial_SL,2023,0.007747008471389625,0.022610647851186737,0.02774700847138973,0.3426265590608903,-2.581641684511104,1,37,171,0.5781682844598102,0.010384156269874222,2,-0.020800000000000055
2023-11-15 00:00:00+00:00,2023-11-16 13:18:00+00:00,1,35559.1,36860.0,0.035784165516000166,0.03658416551600017,stop,trailing,2023,0.06864346960412389,0.0048117078328753695,0.03205930408812372,14.265926358854601,0.5329591544102588,0,1436,2238,0.6272803785135699,0.01068318458846332,3,-0.020800000000000103
2023-11-17 00:00:00+00:00,2023-11-21 14:44:00+00:00,1,36176.0,36651.159,0.012334647279964608,0.013134647279964608,stop,trailing,2023,0.04446870853604592,0.00850563909774428,0.03133406125608131,5.228144296392631,0.2953683098153792,0,5494,6644,0.6326623518666155,0.012390540945340776,0,0.035784165516000166
2023-11-21 16:00:00+00:00,2023-11-21 22:32:00+00:00,1,36975.8,36405.07,-0.01623523061029114,-0.01543523061029114,stop,trailing,2023,0.015015226174957595,0.015545302603324413,0.030450456785248735,0.965901183020171,-1.0279719020173022,0,81,392,0.7572975582063705,0.012401400579344423,0,0.012334647279964608
2023-11-22 00:00:00+00:00,2023-11-26 12:25:00+00:00,1,35737.0,37272.25,0.04215967764501777,0.04295967764501777,stop,trailing,2023,0.07521616252063687,0.0035341522791505417,0.0322564848756191,21.282660332541077,0.5711495535714286,0,3820,6505,0.7292816049143996,0.013437653857171869,1,-0.01623523061029114
2023-11-27 00:00:00+00:00,2023-12-07 09:15:00+00:00,1,37437.9,43192.257,0.1529040539132803,0.1537040539132803,stop,trailing,2023,0.18938562259101063,0.01970997304870202,0.03568156867773034,9.608619054072346,0.8115930439197764,1,12869,14955,0.7068873260858253,0.01328459588650126,0,0.04215967764501777
2023-12-07 16:00:00+00:00,2023-12-11 01:08:00+00:00,1,43680.0,43435.921,-0.0063878891941391465,-0.005587889194139146,stop,trailing,2023,0.025167124542124608,0.013472985347985349,0.030755013736263756,1.867969413763811,-0.2220312926407689,0,1765,4868,0.8002810934626973,0.011917755319031564,0,0.1529040539132803
2023-12-11 08:00:00+00:00,2023-12-11 18:00:00+00:00,1,42128.1,41285.538,-0.020799999999999954,-0.019999999999999955,stop,initial_SL,2023,0.008602334308929229,0.021759823015991633,0.028602334308929184,0.39533107886986213,-2.3249503311258133,1,198,600,0.8224037543248368,0.012829163065874637,1,-0.0063878891941391465
2023-12-12 00:00:00+00:00,2023-12-12 17:33:00+00:00,1,41271.1,40861.25,-0.010730677883555285,-0.009930677883555285,stop,trailing,2023,0.02069002280045847,0.010062731548226135,0.030620700684013756,2.056104021189527,-0.4799742358589973,0,527,1053,1.076619405499289,0.01299914672313341,2,-0.020799999999999954
2023-12-13 00:00:00+00:00,2023-12-13 15:03:00+00:00,-1,41514.9,41772.68,-0.007009336888683312,-0.006209336888683312,stop,trailing,2023,0.023097731176035627,0.007975449778272343,0.029307068064718937,2.8961038961039134,-0.2688288664094258,0,148,903,1.1377151378106236,0.012987495363446636,3,-0.010730677883555285
2023-12-13 16:00:00+00:00,2023-12-13 19:37:00+00:00,-1,41960.0,42799.200000000004,-0.020800000000000103,-0.020000000000000104,stop,initial_SL,2023,0.005347950428980015,0.020495710200190656,0.02534795042898012,0.26093023255814124,-3.739750445632794,1,44,217,1.087683425705917,0.013256384751972997,4,-0.007009336888683312
2023-12-14 00:00:00+00:00,2023-12-14 13:41:00+00:00,-1,42875.0,42374.200000000004,0.010880466472303105,0.011680466472303105,stop,trailing,2023,0.040466472303207,0.0117620991253645,0.02878600583090389,3.440412452904997,0.28864553314120783,0,810,821,1.052599272224377,0.013538960921638256,5,-0.020800000000000103
2023-12-15 08:00:00+00:00,2023-12-15 15:34:00+00:00,1,42724.8,41870.304000000004,-0.020799999999999978,-0.01999999999999998,stop,initial_SL,2023,0.007705126764782915,0.020461184136613964,0.027705126764782893,0.37657286662090533,-2.5956743620899356,1,74,454,1.0509352545026407,0.013749925892963692,0,0.010880466472303105
2023-12-16 00:00:00+00:00,2023-12-17 23:32:00+00:00,1,41968.0,41473.998999999996,-0.012570896873808707,-0.011770896873808707,stop,trailing,2023,0.01879288982081579,0.013772398017537171,0.0305637866946245,1.3645328719723133,-0.6263484214530312,0,997,2852,1.0282359808898525,0.014079476879735703,1,-0.020799999999999978
2023-12-18 00:00:00+00:00,2023-12-18 10:36:00+00:00,1,41396.6,40568.668,-0.020800000000000016,-0.020000000000000018,stop,initial_SL,2023,0.0021958325079837826,0.02019247957561736,0.0221958325079838,0.10874506519918804,-9.10816281628149,1,5,636,1.0697052639425506,0.01412887964459597,2,-0.012570896873808707
2023-12-19 08:00:00+00:00,2023-12-20 13:01:00+00:00,-1,43062.1,43090.462,-0.0014586302107886283,-0.0006586302107886283,stop,trailing,2023,0.028486766785642065,0.005457235016406539,0.029145396996430695,5.219999999999987,-0.023120567375887385,0,601,1741,1.0775825194430526,0.01396367138270493,3,-0.020800000000000016
2023-12-20 16:00:00+00:00,2023-12-25 13:00:00+00:00,-1,44078.9,43826.5,0.0049260957056551195,0.00572609570565512,stop,trailing,2023,0.03468552981131565,0.009190338234393294,0.028959434105660535,3.774129844482861,0.16508600954935,0,6136,7020,0.913473644547459,0.014252282622931177,4,-0.0014586302107886283
2023-12-26 16:00:00+00:00,2023-12-28 14:57:00+00:00,1,42423.1,42534.5,0.0018259278553429963,0.002625927855342996,stop,trailing,2023,0.033634977170456694,0.019472881519738035,0.031009049315113696,1.7272727272727317,0.07807134347186302,1,1958,2817,0.8501859680839989,0.011769549839757146,0,0.0049260957056551195
2023-12-28 16:00:00+00:00,2023-12-29 16:22:00+00:00,1,42485.9,41876.743,-0.015137862679147652,-0.014337862679147651,stop,trailing,2023,0.016146533320466318,0.014967318569219469,0.03048439599961397,1.0787859726372047,-0.8879839650145762,0,1362,1462,0.7406203645527794,0.011219263378137214,0,0.0018259278553429963
2023-12-30 16:00:00+00:00,2024-01-01 18:15:00+00:00,-1,42410.4,43258.608,-0.020799999999999968,-0.01999999999999997,stop,initial_SL,2023,0.009653292588610375,0.02022145511478313,0.029653292588610346,0.4773787313432861,-2.071831949193932,1,653,3015,0.7508372807976843,0.010171530018633714,1,-0.015137862679147652
2024-01-02 00:00:00+00:00,2024-01-02 00:57:00+00:00,-1,44230.3,45114.906,-0.020799999999999992,-0.019999999999999993,stop,initial_SL,2024,0.0006647027038026298,0.023153810849123758,0.020664702703802624,0.028708133971293327,-30.088639455780815,1,0,57,0.652439336864945,0.011037186073130697,2,-0.020799999999999968
2024-01-02 08:00:00+00:00,2024-01-03 12:11:00+00:00,-1,45495.6,41542.99,0.08607895093151867,0.08687895093151866,stop,trailing,2024,0.11347470964225109,0.009987779037972936,0.02659575871073243,11.361355633802777,0.7656239104327279,0,1690,1691,0.756199242403745,0.011691535537977272,3,-0.020799999999999992
2024-01-03 16:00:00+00:00,2024-01-03 18:56:00+00:00,1,43014.0,42288.023,-0.017677690984330658,-0.01687769098433066,stop,trailing,2024,0.013528153624401391,0.02543357976472776,0.030405844608732052,0.5319012797074968,-1.2475975253479932,1,4,176,0.8913256560829976,0.012557673832741013,0,0.08607895093151867
2024-01-04 00:00:00+00:00,2024-01-05 01:48:00+00:00,1,42849.5,43495.576,0.014277795540204691,0.015077795540204691,stop,trailing,2024,0.04647195416515952,0.01282395360505957,0.03139415862495483,3.623839854413108,0.3244493546929142,0,1238,1548,0.9914680835025866,0.01254704494735558,1,-0.017677690984330658
2024-01-05 08:00:00+00:00,2024-01-05 20:54:00+00:00,-1,43769.6,44290.0,-0.012689530633133533,-0.011889530633133532,stop,trailing,2024,0.017582979967831522,0.016687381196081333,0.029472510600965056,1.053669222343917,-0.6761954261954294,0,402,774,1.0602703652975696,0.012521131175192145,0,0.014277795540204691
2024-01-06 00:00:00+00:00,2024-01-08 02:52:00+00:00,1,44145.3,43262.394,-0.020800000000000058,-0.02000000000000006,stop,initial_SL,2024,0.007738083102844437,0.021050938605015775,0.027738083102844497,0.3675885074787447,-2.584619437939129,1,2288,3052,1.0158052628857943,0.012753354832848894,1,-0.012689530633133533
2024-01-08 16:00:00+00:00,2024-01-08 18:01:00+00:00,-1,44969.7,45869.094,-0.020800000000000006,-0.020000000000000007,stop,initial_SL,2024,0.004133894600141744,0.020073516167552916,0.024133894600141752,0.20593774232856243,-4.838052716514408,1,40,121,0.9713083097277719,0.013159713915040986,2,-0.020800000000000058
2024-01-09 00:00:00+00:00,2024-01-09 13:01:00+00:00,-1,46972.6,46762.0,0.0036834648284318635,0.004483464828431863,stop,trailing,2024,0.033479092066438704,0.004276961462639953,0.02899562723800684,7.827775012443938,0.1339183517741312,0,776,781,0.9085291805484709,0.014444012842964307,3,-0.020800000000000006
2024-01-09 16:00:00+00:00,2024-01-09 21:12:00+00:00,-1,46868.9,47806.278000000006,-0.02080000000000009,-0.02000000000000009,stop,initial_SL,2024,0.007870890931939973,0.023798296951710013,0.027870890931940062,0.3307333691949085,-2.5410084033613463,1,154,312,1.1127549871608202,0.014402892734348915,0,0.0036834648284318635
2024-01-10 00:00:00+00:00,2024-01-10 11:53:00+00:00,1,46113.9,45191.622,-0.020799999999999964,-0.019999999999999966,stop,initial_SL,2024,0.0030056013479666335,0.028492493586532507,0.0230056013479666,0.10548748002130938,-6.654242424242483,1,17,713,1.0841397876896803,0.014640404513395775,1,-0.02080000000000009
2024-01-10 16:00:00+00:00,2024-01-10 20:12:00+00:00,1,45569.4,45364.96,-0.00528634390621782,-0.00448634390621782,stop,trailing,2024,0.026302738241012577,0.018639701203000292,0.030789082147230397,1.4111137273369394,-0.17056565993659484,1,187,252,1.1708428101403903,0.014329203146871734,2,-0.020799999999999964
2024-01-11 16:00:00+00:00,2024-01-11 20:13:00+00:00,-1,46813.4,46968.0,-0.004102473223478716,-0.003302473223478716,stop,trailing,2024,0.025919928909243963,0.0053916186391076365,0.029222402132722678,4.807448494453227,-0.1274105818361615,0,89,253,1.036215659389765,0.014920410639745542,3,-0.00528634390621782
2024-01-13 00:00:00+00:00,2024-01-14 21:38:00+00:00,1,42789.0,41975.198,-0.019818953469349674,-0.019018953469349675,stop,trailing,2024,0.011320666526443746,0.01937413821309215,0.03033961999579342,0.5843184559710511,-1.6800206440957903,1,935,2738,1.0298741944806635,0.016713819076718605,4,-0.004102473223478716
2024-01-15 08:00:00+00:00,2024-01-16 14:44:00+00:00,1,42713.1,42074.72,-0.01574576605303753,-0.014945766053037532,stop,trailing,2024,0.015519828811301485,0.015524511215528692,0.030465594864339016,0.9996983863670682,-0.9630110122190315,0,644,1844,1.1409755523753744,0.017466390039009103,5,-0.019818953469349674
2024-01-16 16:00:00+00:00,2024-01-19 18:49:00+00:00,-1,43251.0,41509.0,0.03947652539825668,0.040276525398256685,stop,trailing,2024,0.06822963630898708,0.007814848211602044,0.027953110910730397,8.730769230769232,0.5903083700440528,0,4391,4489,1.1419199778340459,0.01759364283690815,6,-0.01574576605303753
2024-01-20 16:00:00+00:00,2024-01-23 23:26:00+00:00,-1,41570.2,39701.35,0.04415648325002041,0.04495648325002041,stop,trailing,2024,0.07277328470875766,0.007536648849416239,0.027816801458737245,9.655920842642736,0.6177608092026974,0,4221,4766,1.0407020375295954,0.015236022503182007,0,0.03947652539825668
2024-01-24 16:00:00+00:00,2024-01-26 10:40:00+00:00,-1,40046.7,40678.099,-0.016566567532406037,-0.015766567532406038,stop,trailing,2024,0.01381886647339217,0.016812870973138935,0.02958543400579821,0.8219218773206473,-1.1409450668594352,0,300,2560,0.8740012429839684,0.01388415254824649,0,0.04415648325002041
2024-01-26 16:00:00+00:00,2024-01-26 20:11:00+00:00,-1,41399.8,42227.796,-0.020799999999999978,-0.01999999999999998,stop,initial_SL,2024,0.000386475296982111,0.020053236972159213,0.02038647529698209,0.019272464466393708,-51.74974999999995,1,0,251,0.8588355147225423,0.014124784577379782,1,-0.016566567532406037
2024-01-27 00:00:00+00:00,2024-01-28 04:56:00+00:00,-1,41806.4,42600.903,-0.01980433904856665,-0.019004339048566653,stop,trailing,2024,0.010675398981974121,0.020714531746335488,0.029679738030540775,0.5153579676674399,-1.780199417432202,1,540,1736,0.9362823216622589,0.014196582869692715,2,-0.020799999999999978
2024-01-29 00:00:00+00:00,2024-01-31 10:46:00+00:00,1,42021.2,42571.36,0.012292439054572538,0.013092439054572538,stop,trailing,2024,0.04442519490162116,0.006018390717066485,0.03133275584704862,7.3815737445632505,0.2947075208913663,0,2183,3526,0.9443342864095372,0.012168223806175375,3,-0.01980433904856665
2024-02-01 00:00:00+00:00,2024-02-13 14:21:00+00:00,1,42560.5,48915.936,0.14852709907073464,0.14932709907073463,stop,trailing,2024,0.18487329801106667,0.016299150620880797,0.035546198940332036,11.34251117197641,0.8077267008121194,0,17376,18141,1.0734272992520015,0.011503810694749886,0,0.012292439054572538
2024-02-13 16:00:00+00:00,2024-02-17 13:33:00+00:00,1,48753.2,51273.229999999996,0.05088953012315087,0.05168953012315087,stop,trailing,2024,0.0842160104362381,0.00927528859644079,0.032526480313087226,9.079610791685159,0.6137731988893753,0,2794,5613,0.8331016925801972,0.011027102931477139,0,0.14852709907073464
2024-02-17 16:00:00+00:00,2024-02-20 15:29:00+00:00,1,51013.4,51498.173,0.008702856112315608,0.009502856112315609,stop,trailing,2024,0.04072459393022226,0.004755613231033386,0.031221737817906648,8.563478977741191,0.23334440433213047,0,4180,4289,0.792559980650071,0.011785664195712402,0,0.05088953012315087
2024-02-21 08:00:00+00:00,2024-02-21 12:07:00+00:00,1,51599.9,50567.902,-0.02079999999999999,-0.01999999999999999,stop,initial_SL,2024,0.00456783830976411,0.020765544119271548,0.024567838309764098,0.2199720018665395,-4.378438693254188,1,29,247,0.766363369320192,0.011895709051902308,0,0.008702856112315608
2024-02-22 00:00:00+00:00,2024-02-23 14:46:00+00:00,1,51877.9,50840.342,-0.020800000000000086,-0.020000000000000087,stop,initial_SL,2024,0.0048749081979031815,0.020692819100233434,0.024874908197903268,0.2355845365626469,-4.102641360221425,1,1231,2326,0.7823652548305389,0.012047893052903717,1,-0.02079999999999999
2024-02-24 16:00:00+00:00,2024-02-27 03:52:00+00:00,1,51124.7,56046.6,0.09547244756448453,0.09627244756448453,stop,trailing,2024,0.13017778099431396,0.003955035432970699,0.03390533342982943,32.91444114737932,0.739545925803495,0,3488,3592,0.8351973624404614,0.010678953109379238,2,-0.020800000000000086
2024-02-27 08:00:00+00:00,2024-02-27 12:33:00+00:00,-1,56100.1,57222.102,-0.020800000000000006,-0.020000000000000007,stop,initial_SL,2024,0.0004367193641366058,0.02227981768303446,0.020436719364136612,0.01960156812545001,-45.796000000000014,1,0,273,0.7668483791217837,0.012938380214000783,0,0.09547244756448453
2024-02-27 16:00:00+00:00,2024-02-28 07:42:00+00:00,-1,56775.1,57910.602,-0.020800000000000006,-0.020000000000000007,stop,initial_SL,2024,0.009583426537337646,0.02069393096621585,0.029583426537337653,0.46310324282917514,-2.0869362249586536,1,10,942,1.213122657474932,0.012059305499742526,1,-0.020800000000000006
2024-02-28 08:00:00+00:00,2024-02-28 08:56:00+00:00,-1,58299.9,59465.898,-0.020799999999999992,-0.019999999999999993,stop,initial_SL,2024,0.0012521462300964495,0.0207358846241589,0.02125214623009644,0.06038547439821317,-15.972575342465749,1,12,56,1.4003298079950397,0.012363473246280475,2,-0.020800000000000006
2024-02-28 16:00:00+00:00,2024-02-28 16:55:00+00:00,-1,61000.0,62220.0,-0.0208,-0.02,stop,initial_SL,2024,0.00047377049180330255,0.020567213114754075,0.0204737704918033,0.02303523035230471,-42.21453287197019,1,0,55,1.413287285700765,0.013156606815681976,3,-0.020799999999999992
2024-02-29 00:00:00+00:00,2024-02-29 06:04:00+00:00,-1,62487.9,62938.356,-0.008008691602694254,-0.0072086916026942545,stop,trailing,2024,0.022127483880879407,0.00801915250792551,0.029336175483573663,2.7593294751546766,-0.3257799956606617,0,86,364,1.5993984535077121,0.013301681968417294,4,-0.0208
2024-02-29 08:00:00+00:00,2024-02-29 20:25:00+00:00,-1,62761.6,62265.560000000005,0.007103558864018662,0.007903558864018662,stop,trailing,2024,0.036799571712639555,0.013356893387039255,0.028896012848620894,2.7550996063461657,0.214773120886731,0,651,745,1.8000844174936812,0.013298068228733103,5,-0.008008691602694254
2024-03-01 00:00:00+00:00,2024-03-04 00:49:00+00:00,1,61203.3,62496.421,0.0203282888340988,0.0211282888340988,stop,trailing,2024,0.052709576117627645,0.0058575272901951365,0.031581287283528846,8.99860529986053,0.40084345939243615,0,4363,4369,1.8609079826532982,0.013259233782674813,0,0.007103558864018662
2024-03-04 08:00:00+00:00,2024-03-04 08:42:00+00:00,-1,64120.6,65403.012,-0.02080000000000006,-0.020000000000000063,stop,initial_SL,2024,0.0006612539495887664,0.02103380192948919,0.02066125394958883,0.03143768072959244,-30.245566037734903,1,0,42,1.865605316150715,0.013280404265933401,0,0.0203282888340988
2024-03-04 16:00:00+00:00,2024-03-04 20:39:00+00:00,-1,66505.4,67835.508,-0.020800000000000114,-0.020000000000000115,stop,initial_SL,2024,0.006095745608627182,0.02006754338745434,0.026095745608627298,0.30376142664468186,-3.2809768130242394,1,33,279,1.73967730970809,0.014117048155461543,1,-0.02080000000000006
2024-03-05 00:00:00+00:00,2024-03-05 05:22:00+00:00,-1,68296.5,66971.73300000001,0.018597289758625884,0.019397289758625882,stop,trailing,2024,0.047958533746238846,0.007733924871699093,0.028561243987612964,6.201060204468042,0.40445960798680836,0,303,322,1.8168761056030032,0.01446820563994291,2,-0.020800000000000114
2024-03-05 08:00:00+00:00,2024-03-05 13:03:00+00:00,-1,66223.8,67548.276,-0.020799999999999923,-0.019999999999999924,stop,initial_SL,2024,0.0094195742316207,0.020167975863662178,0.029419574231620622,0.46705600479185905,-2.1232382173773465,1,9,303,1.6070619091501317,0.015455156859269199,0,0.018597289758625884
2024-03-06 00:00:00+00:00,2024-03-06 12:45:00+00:00,1,63747.5,65697.615,0.029791238872112717,0.030591238872112715,stop,trailing,2024,0.06246519471351818,0.014403702105964894,0.03187395584140546,4.336745807013736,0.4897325464590671,0,515,765,1.3804643601363995,0.017137473440561695,1,-0.020799999999999923
2024-03-07 00:00:00+00:00,2024-03-07 14:33:00+00:00,-1,66128.0,67450.56,-0.020799999999999964,-0.019999999999999966,stop,initial_SL,2024,0.007843878538591777,0.02206327123155093,0.027843878538591743,0.35551747772446685,-2.5497590129169176,1,70,873,1.2229303586385645,0.01832623783259654,0,0.029791238872112717
2024-03-07 16:00:00+00:00,2024-03-08 14:51:00+00:00,-1,67317.2,68663.544,-0.02079999999999996,-0.019999999999999962,stop,initial_SL,2024,0.0076830290029887924,0.02076735217745242,0.027683029002988753,0.3699570815450623,-2.6031399845321053,1,480,1371,1.2413268800357096,0.018009295598074928,1,-0.020799999999999964
2024-03-08 16:00:00+00:00,2024-03-08 17:02:00+00:00,-1,67685.8,68103.6,-0.006972638869600462,-0.006172638869600461,stop,trailing,2024,0.023133360320776335,0.00813316825685742,0.029305999190376797,2.844323342415991,-0.26682845829608004,0,12,62,1.2170660322409985,0.01798109400489908,2,-0.02079999999999996
2024-03-09 00:00:00+00:00,2024-03-10 04:10:00+00:00,-1,68180.2,69543.804,-0.020800000000000096,-0.020000000000000098,stop,initial_SL,2024,0.003982094508376333,0.02276320691344408,0.02398209450837643,0.1749355670103093,-5.022482504604075,1,117,1690,1.2241391178111762,0.01788416011572197,3,-0.006972638869600462
2024-03-10 08:00:00+00:00,2024-03-11 06:53:00+00:00,-1,69429.9,69010.0,0.00524782665681492,0.00604782665681492,stop,trailing,2024,0.034997889958072737,0.008208279141983623,0.028950063301257815,4.2637304790313335,0.17280546524548138,0,1012,1373,1.1272077136811907,0.017784963123080505,4,-0.020800000000000096
2024-03-11 08:00:00+00:00,2024-03-11 15:35:00+00:00,-1,71223.9,72648.378,-0.02080000000000004,-0.020000000000000042,stop,initial_SL,2024,0.0001740988628816195,0.021742701536984158,0.02017409886288166,0.008007232338882947,-114.87725806457028,1,48,455,1.0653834122302561,0.018271509074130343,0,0.00524782665681492
2024-03-11 16:00:00+00:00,2024-03-12 17:49:00+00:00,-1,72061.3,70658.0,0.01867369808760046,0.01947369808760046,stop,trailing,2024,0.04803271658990336,0.01816092687753339,0.0285590185023029,2.64483838924124,0.40542570710426773,1,1522,1549,1.0685601305410664,0.01820067086033267,1,-0.02080000000000004
2024-03-13 00:00:00+00:00,2024-03-14 13:52:00+00:00,1,71503.3,71664.958,0.0014608467021801205,0.0022608467021801204,stop,trailing,2024,0.03325860484760831,0.0016111144520602138,0.030997758145428187,20.643229166667112,0.06797779740128523,0,1865,2272,1.1474749237699484,0.017554874811197746,0,0.01867369808760046
2024-03-15 08:00:00+00:00,2024-03-15 08:52:00+00:00,1,68487.4,67117.65199999999,-0.0208000000000001,-0.0200000000000001,stop,initial_SL,2024,0.0026004783361611894,0.020432955550947974,0.02260047833616129,0.12726882949836113,-7.690892756877945,1,7,52,0.7082321269220784,0.01794116621230124,0,0.0014608467021801205
2024-03-15 16:00:00+00:00,2024-03-15 19:50:00+00:00,1,68199.2,68594.423,0.00499512662905134,0.00579512662905134,stop,trailing,2024,0.03690219240108384,0.00925524053068067,0.0311070657720325,3.987167300380242,0.15704017165335504,0,192,230,0.7489345268808373,0.017964863633544173,1,-0.0208000000000001
2024-03-16 00:00:00+00:00,2024-03-16 11:22:00+00:00,1,69552.1,68161.058,-0.020800000000000016,-0.020000000000000018,stop,initial_SL,2024,0.007843041403494646,0.02008710017382661,0.027843041403494664,0.3904516498461082,-2.5500311640696633,1,22,682,0.7904044113924896,0.017654388645640874,0,0.00499512662905134
