exit_t,side,entry_px,sl_px,real_px,o,h,l,sl_in_bar,reason,R,R_real,mae,mae_real,size_pct,fund,year
2024-06-07 12:30:00,1,67772.9,70963.15,70963.15,71986.0,72144.0,70869.7,True,sl_intrabar,0.044867602394227143,0.044867602394227143,-0.0070323093743958325,-0.0070323093743958325,7.0864,0.0017000000000000001,2024
2024-06-08 06:01:00,1,69513.4,70951.46,69364.6,69364.6,69364.6,69364.5,False,sl_intrabar,0.019927907515182544,-0.48229065753846206,-0.002865634539527589,-0.002865634539527589,4.2518,0.0,2024
2024-06-09 17:01:00,1,69483.6,71177.96,69639.3,69631.3,69639.3,69631.2,False,sl_intrabar,0.0237408081558171,-0.4634319923323567,-0.004657214076415238,-0.004657214076415238,7.0864,0.0002,2024
2024-06-11 01:53:00,1,69438.2,68764.509,68764.509,68930.0,69077.5,68759.0,True,sl_intrabar,-0.010600000000000004,-0.010600000000000004,-0.009702022805890585,-0.009702022805890585,4.2518,0.0002,2024
2024-06-12 10:01:00,-1,67211.1,67890.78600000001,67890.78600000001,67786.7,67912.2,67786.7,True,sl_intrabar,-0.01050000000000002,-0.01050000000000002,-0.010112704597901262,-0.010112704597901262,4.2518,0.0001,2024
2024-06-13 05:01:00,-1,68550.0,67208.4,67323.2,67366.7,67366.7,67323.2,False,sl_intrabar,0.018909312332832877,-0.01793386782763487,-5.251641137864071e-05,-5.251641137864071e-05,4.2518,0.0,2024
2024-06-17 07:01:00,-1,66873.7,65624.77,66129.5,66135.3,66145.6,66129.5,False,sl_intrabar,0.017226056709779957,-0.14881918977725325,-0.007369115212706982,-0.007369115212706982,4.2518,0.001,2024
2024-06-18 04:20:00,-1,66423.4,65720.86,65720.86,65649.9,65731.9,65630.3,True,sl_intrabar,0.009470133783295158,0.009470133783295158,-0.004119030341717013,-0.004119030341717013,4.2518,0.0,2024
2024-06-18 21:48:00,-1,64538.4,65232.062,65232.062,65170.0,65279.9,65170.0,True,sl_intrabar,-0.010400000000000015,-0.010400000000000015,-0.010748050772873151,-0.010748050772873151,4.2518,0.0,2024
2024-06-20 07:18:00,-1,65322.9,65947.95,65947.95,65762.4,65977.0,65762.3,True,sl_intrabar,-0.010599999999999955,-0.010599999999999955,-0.009568619886747154,-0.009568619886747154,4.2518,0.0002,2024
2024-06-26 15:01:00,-1,65051.8,59492.13,61605.0,61656.9,61686.3,61605.0,False,sl_intrabar,0.08387531653251518,-0.6306804682420808,-0.0017263165661825749,-0.0017263165661825749,4.2518,0.0017000000000000001,2024
2024-06-27 13:09:00,-1,61119.9,61707.97,61707.97,61698.2,61777.0,61632.9,True,sl_intrabar,-0.010500000000000018,-0.010500000000000018,-0.009621579878239325,-0.009621579878239325,4.2518,0.0001,2024
2024-06-30 22:26:00,-1,62027.0,62681.710999999996,62681.710999999996,62377.6,62693.6,62377.5,True,sl_intrabar,-0.011199999999999955,-0.011199999999999955,-0.010555258194012216,-0.010555258194012216,7.0864,0.0008,2024
2024-07-01 14:01:00,-1,63390.0,61166.6,62732.3,62780.8,62798.0,62732.3,False,sl_intrabar,0.03454857348414446,-0.5088399736053033,-0.0004590629436819458,-0.0004590629436819458,7.0864,0.0,2024
2024-07-07 10:01:00,-1,63120.3,54872.25,57676.1,57713.8,57745.6,57676.1,False,sl_intrabar,0.12870854906148543,-0.8485475793155971,-0.0016904228908924243,-0.0016904228908924243,7.0864,0.0015,2024
2024-07-08 08:15:00,-1,55890.3,56389.209,56389.209,56228.1,56390.0,56213.0,True,sl_intrabar,-0.010500000000000018,-0.010500000000000018,-0.008926575810113734,-0.008926575810113734,7.0864,0.0001,2024
2024-07-08 22:11:00,-1,56266.1,56804.42,56804.42,56725.1,56849.8,56725.1,True,sl_intrabar,-0.010399999999999968,-0.010399999999999968,-0.009567394932294929,-0.009567394932294929,4.2518,0.0,2024
2024-07-09 14:14:00,-1,57355.1,57983.797,57983.797,57593.3,58077.0,57582.0,True,sl_intrabar,-0.010400000000000027,-0.010400000000000027,-0.010961483808763304,-0.010961483808763304,7.0864,0.0,2024
2024-07-10 03:38:00,-1,57497.9,58042.68,58042.68,58042.4,58118.7,58031.2,True,sl_intrabar,-0.010400000000000005,-0.010400000000000005,-0.009474780818082031,-0.009474780818082031,7.0864,0.0,2024
2024-07-11 01:49:00,-1,57648.9,58262.86,58262.86,58053.9,58375.7,58053.8,True,sl_intrabar,-0.01050000000000001,-0.01050000000000001,-0.010649986383087954,-0.010649986383087954,7.0864,0.0001,2024
2024-07-11 12:30:00,-1,58705.6,59341.640999999996,59341.640999999996,58695.5,59780.0,58677.6,True,sl_intrabar,-0.010399999999999956,-0.010399999999999956,-0.010834417840887367,-0.010834417840887367,7.0864,0.0,2024
2024-07-12 13:15:00,-1,56919.9,57489.099,57489.099,57470.0,57629.0,57465.3,True,sl_intrabar,-0.010500000000000008,-0.010500000000000008,-0.010000000000000009,-0.010000000000000009,4.2518,0.0001,2024
2024-07-13 09:33:00,-1,57737.9,58336.791999999994,58336.791999999994,58282.0,58381.3,58271.6,True,sl_intrabar,-0.010499999999999945,-0.010499999999999945,-0.010372597548577148,-0.010372597548577148,7.0864,0.0001,2024
2024-07-19 09:01:00,1,62802.4,65231.92,63797.1,63781.6,63797.1,63763.6,False,sl_intrabar,0.03648182511151527,-0.4661429153442634,-0.00854107486338104,-0.00854107486338104,4.2518,0.0012000000000000001,2024
2024-07-21 18:09:00,1,66721.5,66017.754,66017.754,66067.4,66110.4,66000.0,True,sl_intrabar,-0.010900000000000075,-0.010900000000000075,-0.010547514669184584,-0.010547514669184584,4.2518,0.0005,2024
2024-07-22 14:51:00,1,67327.2,66708.18,66708.18,66745.1,66767.3,66676.6,True,sl_intrabar,-0.010400000000000104,-0.010400000000000104,-0.009194203828467605,-0.009194203828467605,4.2518,0.0,2024
2024-07-23 05:07:00,1,67405.0,66762.927,66762.927,66806.4,66844.9,66750.4,True,sl_intrabar,-0.0104000000000001,-0.0104000000000001,-0.00952559899117282,-0.00952559899117282,4.2518,0.0,2024
2024-07-24 08:01:00,1,65878.9,67546.73999999999,66080.0,66071.6,66080.0,66040.3,False,sl_intrabar,0.02416194384187119,-0.4656501204154221,-0.007018939296193382,-0.007018939296193382,4.2518,0.0001,2024
2024-07-25 01:07:00,1,65631.0,64967.76,64967.76,65147.1,65163.6,64718.2,True,sl_intrabar,-0.010399999999999968,-0.010399999999999968,-0.010105590346025475,-0.010105590346025475,4.2518,0.0,2024
2024-07-26 02:01:00,1,64062.6,66958.8,66426.9,66419.3,66426.9,66402.3,False,sl_intrabar,0.044382698267548516,-0.13827926050403103,-0.009457936455904092,-0.009457936455904092,4.2518,0.0001,2024
2024-07-27 20:22:00,1,67522.2,66852.72,66852.72,67215.2,67255.9,66800.2,True,sl_intrabar,-0.010699999999999982,-0.010699999999999982,-0.009914961301616298,-0.009914961301616298,4.2518,0.00030000000000000003,2024
2024-07-29 17:00:00,1,67390.0,66733.821,66733.821,66920.9,66926.5,66582.0,True,sl_intrabar,-0.010699999999999968,-0.010699999999999968,-0.009737038136222047,-0.009737038136222047,4.2518,0.00030000000000000003,2024
2024-07-30 11:01:00,1,66559.3,68802.7,66557.2,66536.0,66557.2,66512.3,False,sl_intrabar,0.03289698913879264,-0.7093133405972472,-0.004076064501880322,-0.004076064501880322,7.0864,0.0,2024
2024-07-31 04:37:00,1,66340.1,65650.761,65650.761,65680.0,65683.0,65611.9,True,sl_intrabar,-0.010399999999999934,-0.010399999999999934,-0.010390985241204145,-0.010390985241204145,7.0864,0.0,2024
2024-07-31 19:26:00,1,66364.7,65745.80099999999,65745.80099999999,65801.1,65815.2,65730.2,True,sl_intrabar,-0.01040000000000003,-0.01040000000000003,-0.009325725875352483,-0.009325725875352483,7.0864,0.0,2024
2024-08-01 15:21:00,1,63610.1,63079.731,63079.731,63282.6,63284.6,62918.4,True,sl_intrabar,-0.010500000000000025,-0.010500000000000025,-0.008337811133766474,-0.008337811133766474,7.0864,0.0001,2024
2024-08-07 02:25:00,-1,56450.0,57020.56,57020.56,56976.5,57090.0,56920.0,True,sl_intrabar,-0.010499999999999957,-0.010499999999999957,-0.010107351638618206,-0.010107351638618206,7.0864,0.0001,2024
2024-08-07 22:01:00,-1,56059.0,51531.3,55359.5,55376.1,55424.1,55359.5,False,sl_intrabar,0.0803847292459342,-1.4219681489716565,-0.005708271642376782,-0.005708271642376782,7.0864,0.0,2024
2024-08-08 12:31:00,-1,57285.3,57865.223000000005,57865.223000000005,57561.6,58200.8,57495.0,True,sl_intrabar,-0.010400000000000043,-0.010400000000000043,-0.010123417351397348,-0.010123417351397348,7.0864,0.0,2024
2024-08-09 09:01:00,-1,61288.5,56985.020000000004,61025.0,61038.1,61112.4,61025.0,False,sl_intrabar,0.07100159076502392,-1.3791817225808716,-0.0041035430790441925,-0.0041035430790441925,7.0864,0.0,2024
2024-08-10 00:23:00,-1,60735.1,61333.361,61333.361,61205.3,61450.0,61204.5,True,sl_intrabar,-0.010399999999999977,-0.010399999999999977,-0.009850333662083353,-0.009850333662083353,7.0864,0.0,2024
2024-08-11 03:22:00,-1,60695.9,61295.789000000004,61295.789000000004,61217.0,61345.0,61207.9,True,sl_intrabar,-0.010500000000000046,-0.010500000000000046,-0.009883517667585502,-0.009883517667585502,7.0864,0.0001,2024
2024-08-13 16:47:00,-1,60185.0,60756.146,60756.146,60712.1,60865.2,60658.4,True,sl_intrabar,-0.010900000000000035,-0.010900000000000035,-0.009489839661045121,-0.009489839661045121,7.0864,0.0005,2024
2024-08-14 11:40:00,-1,60720.9,61358.712,61358.712,61260.8,61392.5,61220.0,True,sl_intrabar,-0.010500000000000039,-0.010500000000000039,-0.010503994506010254,-0.010503994506010254,7.0864,0.0001,2024
2024-08-15 14:01:00,-1,58838.7,59473.648,59473.648,59384.6,59498.0,59366.8,True,sl_intrabar,-0.010599999999999967,-0.010599999999999967,-0.010791332915241227,-0.010791332915241227,7.0864,0.0002,2024
2024-08-16 02:31:00,-1,57520.1,58090.453,58090.453,57898.5,58300.0,57879.2,True,sl_intrabar,-0.010399999999999972,-0.010399999999999972,-0.009915716419130057,-0.009915716419130057,7.0864,0.0,2024
2024-08-16 16:31:00,-1,58044.1,58615.956,58615.956,58577.1,58692.4,58570.3,True,sl_intrabar,-0.010399999999999996,-0.010399999999999996,-0.009852095217257219,-0.009852095217257219,7.0864,0.0,2024
2024-08-18 02:49:00,-1,59157.8,59724.431,59724.431,59679.0,59742.0,59674.6,True,sl_intrabar,-0.010599999999999972,-0.010599999999999972,-0.009578297367380023,-0.009578297367380023,7.0864,0.0002,2024
2024-08-19 00:01:00,-1,59909.3,57253.3,58381.1,58407.3,58451.0,58381.1,False,sl_intrabar,0.04288680033416871,-0.37126592720562734,-0.005686930075964785,-0.005686930075964785,7.0864,0.0001,2024
2024-08-19 17:20:00,-1,58187.1,58758.467,58758.467,58636.4,58780.0,58623.0,True,sl_intrabar,-0.010399999999999996,-0.010399999999999996,-0.009819478887932177,-0.009819478887932177,7.0864,0.0,2024
2024-08-20 05:17:00,-1,60582.6,61194.486,61194.486,60928.1,61232.1,60928.0,True,sl_intrabar,-0.010399999999999977,-0.010399999999999977,-0.010100028721117923,-0.010100028721117923,7.0864,0.0,2024
2024-08-20 20:08:00,-1,59014.6,59597.474,59597.474,59559.7,59689.5,59554.4,True,sl_intrabar,-0.010400000000000008,-0.010400000000000008,-0.009876776255367375,-0.009876776255367375,7.0864,0.0,2024
2024-08-21 18:21:00,-1,59733.3,60286.092,60286.092,60140.8,60300.0,60140.8,True,sl_intrabar,-0.010499999999999995,-0.010499999999999995,-0.009254335521392489,-0.009254335521392489,7.0864,0.0001,2024
2024-08-26 09:32:00,1,64134.1,63428.112,63428.112,63538.6,63538.6,63074.5,True,sl_intrabar,-0.011100000000000028,-0.011100000000000028,-0.011007997305645476,-0.011007997305645476,4.2518,0.0007,2024
2024-08-26 23:55:00,1,63390.8,62751.051,62751.051,62831.4,62831.9,62750.2,True,sl_intrabar,-0.01040000000000003,-0.01040000000000003,-0.01009214270840569,-0.01009214270840569,4.2518,0.0,2024
2024-08-27 15:05:00,1,62313.0,61679.97,61679.97,61707.9,61810.0,61625.0,True,sl_intrabar,-0.01039999999999998,-0.01039999999999998,-0.010158875355062328,-0.010158875355062328,4.2518,0.0,2024
2024-09-03 02:13:00,-1,59188.8,59776.648,59776.648,59638.6,59790.0,59631.9,True,sl_intrabar,-0.011199999999999967,-0.011199999999999967,-0.009931743843429807,-0.009931743843429807,4.2518,0.0008,2024
2024-09-10 11:01:00,-1,59045.0,54963.51,57173.0,57189.0,57196.0,57173.0,False,sl_intrabar,0.06672438625398595,-0.7565253385321933,-0.0048759420780760685,-0.0048759420780760685,4.2518,0.0021000000000000003,2024
2024-09-12 01:59:00,-1,57612.8,58183.07,58183.07,57859.6,58280.0,57845.8,True,sl_intrabar,-0.010699999999999994,-0.010699999999999994,-0.009898321206398521,-0.009898321206398521,4.2518,0.00030000000000000003,2024
2024-09-13 02:01:00,-1,58079.6,56442.619999999995,58090.0,58133.9,58142.3,58090.0,False,sl_intrabar,0.026882964827844122,-0.5971289085321669,-0.009073753951473496,-0.009073753951473496,7.0864,0.0001,2024
2024-09-14 05:56:00,1,60538.8,59971.229999999996,59971.229999999996,60020.2,60020.3,59922.8,True,sl_intrabar,-0.010400000000000067,-0.010400000000000067,-0.009375309718725957,-0.009375309718725957,4.2518,0.0,2024
2024-09-15 23:07:00,1,59745.0,59165.766,59165.766,59255.8,59257.7,59060.0,True,sl_intrabar,-0.010799999999999968,-0.010799999999999968,-0.009695104192819428,-0.009695104192819428,4.2518,0.0004,2024
2024-09-16 13:44:00,1,58643.7,58092.804,58092.804,58149.1,58160.2,58058.0,True,sl_intrabar,-0.010400000000000036,-0.010400000000000036,-0.009393950245294902,-0.009393950245294902,4.2518,0.0,2024
2024-09-17 04:01:00,1,57652.8,59492.47,58036.2,58036.2,58036.2,58017.7,False,sl_intrabar,0.031153403950222622,-0.5245514360575496,-0.001330377709322086,-0.001330377709322086,7.0864,0.0,2024
2024-09-17 19:23:00,1,60937.7,60331.986000000004,60331.986000000004,60373.5,60373.5,60288.2,True,sl_intrabar,-0.010399999999999951,-0.010399999999999951,-0.00993988942805509,-0.00993988942805509,4.2518,0.0,2024
2024-09-18 09:52:00,1,60296.3,59799.66299999999,59799.66299999999,59830.2,59831.8,59767.0,True,sl_intrabar,-0.010400000000000064,-0.010400000000000064,-0.008236608216424718,-0.008236608216424718,4.2518,0.0,2024
2024-09-21 06:01:00,1,60202.0,63584.689999999995,62893.4,62893.3,62893.4,62866.7,False,sl_intrabar,0.05563314387329436,-0.19698936036244297,-0.0005930035546991311,-0.0005930035546991311,4.2518,0.0007,2024
2024-09-22 10:42:00,1,63163.3,62542.458,62542.458,62559.1,62571.9,62525.0,True,sl_intrabar,-0.010499999999999973,-0.010499999999999973,-0.009829157121303101,-0.009829157121303101,4.2518,0.0001,2024
2024-09-23 00:15:00,1,63518.6,62922.816,62922.816,63013.8,63076.6,62689.9,True,sl_intrabar,-0.01040000000000004,-0.01040000000000004,-0.009379677763678665,-0.009379677763678665,4.2518,0.0,2024
2024-09-26 13:39:00,1,63192.1,64150.32,64150.32,64292.9,64292.9,64143.1,True,sl_intrabar,0.014600166264201731,0.014600166264201731,-0.008825470272391597,-0.008825470272391597,4.2518,0.0008,2024
2024-09-30 02:11:00,1,65058.6,64437.021,64437.021,64585.0,64594.4,64400.0,True,sl_intrabar,-0.011300000000000011,-0.011300000000000011,-0.009554140421097255,-0.009554140421097255,4.2518,0.0009000000000000001,2024
2024-09-30 18:17:00,1,63846.8,63214.371,63214.371,63350.0,63350.0,63145.7,True,sl_intrabar,-0.010400000000000034,-0.010400000000000034,-0.009905414210265882,-0.009905414210265882,4.2518,0.0,2024
2024-10-01 11:01:00,1,63702.2,65089.01,63938.2,63938.1,63938.2,63918.0,False,sl_intrabar,0.021290013059748425,-0.3761502637281821,-0.001171074154424785,-0.001171074154424785,4.2518,0.0,2024
2024-10-06 14:56:00,-1,62108.1,62732.210999999996,62732.210999999996,62697.5,62750.0,62679.2,True,sl_intrabar,-0.010799999999999954,-0.010799999999999954,-0.010048785907152162,-0.010048785907152162,7.0864,0.0004,2024
2024-10-07 00:47:00,-1,62788.6,63417.19300000001,63417.19300000001,63343.9,63448.5,63309.0,True,sl_intrabar,-0.010400000000000057,-0.010400000000000057,-0.010011260005797358,-0.010011260005797358,4.2518,0.0,2024
2024-10-07 14:18:00,-1,63495.6,64064.3,64064.3,64017.7,64067.8,63975.0,True,sl_intrabar,-0.010400000000000045,-0.010400000000000045,-0.008956526121495102,-0.008956526121495102,7.0864,0.0,2024
2024-10-11 19:06:00,-1,62663.5,63228.424,63228.424,63091.4,63268.0,63091.4,True,sl_intrabar,-0.011399999999999962,-0.011399999999999962,-0.009015200236182132,-0.009015200236182132,4.2518,0.001,2024
2024-10-12 14:52:00,-1,62739.9,63371.541,63371.541,63360.0,63386.7,63326.1,True,sl_intrabar,-0.010499999999999982,-0.010499999999999982,-0.010067612476271018,-0.010067612476271018,4.2518,0.0001,2024
2024-10-14 03:34:00,-1,62848.2,63467.69300000001,63467.69300000001,63300.0,63600.0,63298.7,True,sl_intrabar,-0.010700000000000057,-0.010700000000000057,-0.009856972832953203,-0.009856972832953203,4.2518,0.00030000000000000003,2024
2024-10-18 02:06:00,1,65255.1,67860.0,67860.0,67883.8,67897.8,67828.0,True,sl_intrabar,0.04067616707616708,0.04067616707616708,-0.007407850114397211,-0.007407850114397211,4.2518,0.001,2024
2024-10-19 16:56:00,1,68678.5,68022.9,68022.9,68064.7,68083.8,68020.0,True,sl_intrabar,-0.010700000000000084,-0.010700000000000084,-0.009545927764875554,-0.009545927764875554,4.2518,0.00030000000000000003,2024
2024-10-21 13:42:00,1,68153.0,67471.07400000001,67471.07400000001,67586.3,67638.9,67456.0,True,sl_intrabar,-0.01079999999999997,-0.01079999999999997,-0.010005810455885908,-0.010005810455885908,4.2518,0.0004,2024
2024-10-22 00:27:00,1,67724.7,67052.7,67052.7,67086.0,67094.5,66933.0,True,sl_intrabar,-0.010400000000000043,-0.010400000000000043,-0.009922524573752265,-0.009922524573752265,4.2518,0.0,2024
2024-10-23 08:57:00,1,67177.4,66495.132,66495.132,66611.9,66628.5,66398.8,True,sl_intrabar,-0.010600000000000076,-0.010600000000000076,-0.010156213250289479,-0.010156213250289479,4.2518,0.0002,2024
2024-10-24 05:01:00,1,66463.6,68262.89,67374.4,67374.4,67374.4,67361.3,False,sl_intrabar,0.027641637989846604,-0.26645588305927076,-0.001984544923838142,-0.001984544923838142,7.0864,0.0,2024
2024-10-25 17:55:00,1,67738.2,67127.049,67127.049,67419.0,67419.0,67110.0,True,sl_intrabar,-0.010600000000000099,-0.010600000000000099,-0.009022250369806077,-0.009022250369806077,4.2518,0.0002,2024
2024-10-26 13:01:00,1,67133.6,67856.91,67002.4,67002.4,67002.4,66987.0,False,sl_intrabar,0.010820046494992899,-0.26920694446035887,-0.0024071403887175095,-0.0024071403887175095,7.0864,0.0,2024
2024-11-01 16:01:00,1,67015.7,72223.12,69574.2,69425.1,69574.2,69375.0,False,sl_intrabar,0.07554047316037533,-0.7940503839074455,-0.0007326641369110712,-0.0007326641369110712,7.0864,0.0016,2024
2024-11-03 01:19:00,1,69721.8,69015.474,69015.474,69065.7,69065.8,68991.2,True,sl_intrabar,-0.010600000000000054,-0.010600000000000054,-0.010130633460409813,-0.010130633460409813,4.2518,0.0002,2024
2024-11-03 14:45:00,1,68250.6,67551.26400000001,67551.26400000001,67690.4,67717.9,67551.2,True,sl_intrabar,-0.010399999999999935,-0.010399999999999935,-0.010246591238758276,-0.010246591238758276,4.2518,0.0,2024
2024-11-04 16:39:00,1,68709.3,68074.875,68074.875,68149.6,68154.9,68074.3,True,sl_intrabar,-0.0106,-0.0106,-0.009233466211997544,-0.009233466211997544,4.2518,0.0002,2024
2024-11-05 11:01:00,1,68243.8,71605.0,68799.0,68774.5,68799.0,68774.4,False,sl_intrabar,0.04912195854091453,-0.8554583842887638,-0.0006418165459719844,-0.0006418165459719844,7.0864,0.0,2024
2024-11-15 09:01:00,1,71263.8,91408.97,88168.3,88168.3,88168.3,88130.1,False,sl_intrabar,0.2831885581759279,-0.7172456033478747,-0.009732851742399448,-0.009732851742399448,4.2518,0.0028,2024
2024-11-16 15:39:00,1,91235.2,90354.33,90354.33,90458.0,90468.0,90325.2,True,sl_intrabar,-0.010599999999999981,-0.010599999999999981,-0.009654935814247081,-0.009654935814247081,4.2518,0.0002,2024
2024-11-17 21:57:00,1,89983.8,89168.01299999999,89168.01299999999,89290.2,89290.2,89126.1,True,sl_intrabar,-0.010600000000000059,-0.010600000000000059,-0.009065931867736316,-0.009065931867736316,4.2518,0.0002,2024
2024-11-18 11:12:00,1,92378.6,91290.474,91290.474,91548.4,91549.8,91255.1,True,sl_intrabar,-0.010400000000000041,-0.010400000000000041,-0.011778983444217642,-0.011778983444217642,4.2518,0.0,2024
2024-11-18 23:23:00,1,91394.9,90616.77900000001,90616.77900000001,90688.1,90688.1,90550.2,True,sl_intrabar,-0.010399999999999958,-0.010399999999999958,-0.00851383392289925,-0.00851383392289925,4.2518,0.0,2024
2024-11-24 10:01:00,1,91850.0,98914.05,98032.1,98000.5,98032.1,98000.5,False,sl_intrabar,0.0753864923230055,-0.13585901665902972,-0.009084376701143105,-0.009084376701143105,4.2518,0.0014,2024
2024-11-25 01:24:00,1,98000.6,96980.79599999999,96980.79599999999,97151.9,97192.2,96929.9,True,sl_intrabar,-0.010400000000000067,-0.010400000000000067,-0.010406099554492709,-0.010406099554492709,4.2518,0.0,2024
2024-11-25 14:44:00,1,97576.5,96567.075,96567.075,96639.4,96686.9,96512.0,True,sl_intrabar,-0.010400000000000029,-0.010400000000000029,-0.01034496010822281,-0.01034496010822281,4.2518,0.0,2024
2024-11-26 07:17:00,1,94561.9,93592.422,93592.422,93656.9,93822.0,93533.9,True,sl_intrabar,-0.010399999999999967,-0.010399999999999967,-0.010252310920148477,-0.010252310920148477,4.2518,0.0,2024
2024-11-26 18:19:00,1,93660.2,92700.23400000001,92700.23400000001,92798.2,92807.5,92622.0,True,sl_intrabar,-0.01039999999999994,-0.01039999999999994,-0.010249454944576094,-0.010249454944576094,4.2518,0.0,2024
2024-12-01 10:01:00,1,93595.1,97820.26000000001,97079.4,97040.5,97079.4,97040.5,False,sl_intrabar,0.04291577287234674,-0.1312271042654557,-0.007390344152632046,-0.007390344152632046,4.2518,0.0012000000000000001,2024
2024-12-02 04:07:00,1,97291.2,96292.44900000001,96292.44900000001,96445.8,96445.8,96280.3,True,sl_intrabar,-0.010399999999999979,-0.010399999999999979,-0.010265584143272869,-0.010265584143272869,4.2518,0.0,2024
2024-12-02 17:58:00,1,95714.0,94782.006,94782.006,95009.9,95014.6,94525.9,True,sl_intrabar,-0.010400000000000003,-0.010400000000000003,-0.009737279812775624,-0.009737279812775624,4.2518,0.0,2024
2024-12-03 10:50:00,1,96125.0,95175.432,95175.432,95432.0,95432.0,95160.0,True,sl_intrabar,-0.010400000000000022,-0.010400000000000022,-0.00987847074122236,-0.00987847074122236,4.2518,0.0,2024
2024-12-04 01:01:00,1,95830.6,96867.7,95838.4,95838.4,95838.4,95710.0,False,sl_intrabar,0.009733905620574008,-0.22656431227642407,-0.00856302684111344,-0.00856302684111344,7.0864,0.0,2024
2024-12-04 16:25:00,1,95704.5,94921.299,94921.299,95013.1,95027.9,94889.2,True,sl_intrabar,-0.010400000000000069,-0.010400000000000069,-0.008183533689638428,-0.008183533689638428,7.0864,0.0,2024
2024-12-05 05:42:00,1,103322.4,102424.608,102424.608,102502.5,102528.2,102251.1,True,sl_intrabar,-0.01040000000000004,-0.01040000000000004,-0.008689229053912813,-0.008689229053912813,4.2518,0.0,2024
2024-12-05 19:53:00,1,100422.6,99255.618,99255.618,99564.9,99598.8,99208.1,True,sl_intrabar,-0.01039999999999995,-0.01039999999999995,-0.011620710875838741,-0.011620710875838741,4.2518,0.0,2024
2024-12-08 17:01:00,1,98429.1,102854.09999999999,99964.7,99922.7,99964.7,99900.0,False,sl_intrabar,0.04416311938390364,-0.6016499582526883,-0.008931301820295072,-0.008931301820295072,4.2518,0.0007,2024
2024-12-09 11:48:00,1,99045.2,98115.534,98115.534,98155.6,98190.9,98112.0,True,sl_intrabar,-0.01040000000000006,-0.01040000000000006,-0.009386280203381865,-0.009386280203381865,4.2518,0.0,2024
2024-12-09 21:03:00,1,96402.9,95333.733,95333.733,95850.3,95878.1,95110.0,True,sl_intrabar,-0.010400000000000043,-0.010400000000000043,-0.01109061034470956,-0.01109061034470956,4.2518,0.0,2024
2024-12-10 15:30:00,1,97667.4,96738.741,96738.741,96825.9,96866.5,96600.9,True,sl_intrabar,-0.010399999999999996,-0.010399999999999996,-0.009508382530916147,-0.009508382530916147,4.2518,0.0,2024
2024-12-13 09:01:00,1,96314.4,101521.76,100284.9,100246.9,100284.9,100231.7,False,sl_intrabar,0.05190467267908906,-0.23061715167947017,-0.006898241592119083,-0.006898241592119083,4.2518,0.0007,2024
2024-12-18 15:01:00,1,101199.4,106776.44,103971.2,103887.1,103971.2,103851.1,False,sl_intrabar,0.053379276766011834,-0.5564591214853624,-0.006320195574281975,-0.006320195574281975,4.2518,0.0014,2024
2024-12-19 12:01:00,1,100712.9,105479.96,102435.6,102435.5,102435.6,102335.2,False,sl_intrabar,0.04755123865538711,-0.6174670459933522,-0.0005897953489572258,-0.0005897953489572258,4.2518,0.0,2024
2024-12-20 08:52:00,1,96002.5,95344.32599999999,95344.32599999999,95510.4,95608.7,95300.0,True,sl_intrabar,-0.010400000000000081,-0.010400000000000081,-0.006855800630192064,-0.006855800630192064,7.0864,0.0,2024
2024-12-20 21:10:00,1,96866.8,95991.687,95991.687,96029.6,96033.3,95800.0,True,sl_intrabar,-0.010399999999999974,-0.010399999999999974,-0.009034189216532368,-0.009034189216532368,7.0864,0.0,2024
2024-12-21 12:11:00,1,98634.9,97657.659,97657.659,97784.0,97821.8,97650.0,True,sl_intrabar,-0.010400000000000062,-0.010400000000000062,-0.009907659459278557,-0.009907659459278557,7.0864,0.0,2024
2024-12-22 04:50:00,1,97264.6,96269.77799999999,96269.77799999999,96293.5,96293.6,96264.0,True,sl_intrabar,-0.01050000000000006,-0.01050000000000006,-0.01022799661953079,-0.01022799661953079,7.0864,0.0001,2024
2024-12-22 19:57:00,1,95654.5,94723.2,94723.2,94776.3,94846.3,94688.9,True,sl_intrabar,-0.010400000000000029,-0.010400000000000029,-0.009736081418020091,-0.009736081418020091,7.0864,0.0,2024
2024-12-23 21:14:00,-1,93417.5,94109.073,94109.073,94013.8,94122.9,93990.5,True,sl_intrabar,-0.01040000000000001,-0.01040000000000001,-0.007403034763293858,-0.007403034763293858,4.2518,0.0,2024
2024-12-24 13:31:00,-1,94023.6,94883.03600000001,94883.03600000001,94801.3,94919.7,94801.3,True,sl_intrabar,-0.010400000000000015,-0.010400000000000015,-0.009140641285804855,-0.009140641285804855,4.2518,0.0,2024
2024-12-25 08:01:00,-1,98468.0,94560.08,98003.6,98060.4,98060.5,98003.6,False,sl_intrabar,0.03850637069561327,-0.7308546399880615,-0.0010460251046025104,-0.0010460251046025104,4.2518,0.0,2024
2024-12-25 23:55:00,-1,98483.8,99458.538,99458.538,99391.2,99527.4,99391.1,True,sl_intrabar,-0.010399999999999974,-0.010399999999999974,-0.009897445062030481,-0.009897445062030481,7.0864,0.0,2024
2024-12-27 09:05:00,-1,95614.0,96619.327,96619.327,96237.8,97366.0,96234.8,True,sl_intrabar,-0.01060000000000008,-0.01060000000000008,-0.010514433032819511,-0.010514433032819511,4.2518,0.0002,2024
