side,R,R_real,reason,mae,mae_real,size_pct,fund,year
1,0.0169397515150885,-0.28772389361137723,sl_intrabar,-0.0048220330958075,-0.0048220330958075,7.0864,0.0,2024
1,0.0448676023942271,0.0448676023942271,sl_intrabar,-0.0070323093743958,-0.0070323093743958,7.0864,0.0017,2024
1,0.0199279075151825,0.0199279075151825,sl_intrabar,-0.0028656345395275,-0.0028656345395275,4.2518,0.0,2024
1,0.0237408081558171,-0.4634109592353069,sl_intrabar,-0.0046572140764152,-0.0046572140764152,7.0864,0.0002,2024
1,-0.0106,-0.0106,sl_intrabar,-0.0097020228058905,-0.010000000000000004,4.2518,0.0002,2024
-1,-0.0105,-0.0105,sl_intrabar,-0.0101127045979012,-0.0101127045979012,4.2518,0.0001,2024
-1,0.0189093123328328,0.0189093123328328,sl_intrabar,-5.251641137864071e-05,-5.251641137864071e-05,4.2518,0.0,2024
-1,0.0172260567097799,0.0172260567097799,sl_intrabar,-0.0073691152127069,-0.0073691152127069,4.2518,0.001,2024
-1,0.0094701337832951,0.0094701337832951,sl_intrabar,-0.004119030341717,-0.004119030341717,4.2518,0.0,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0107480507728731,-0.0107480507728731,4.2518,0.0,2024
-1,-0.0105999999999999,-0.0105999999999999,sl_intrabar,-0.0095686198867471,-0.009999999999999955,4.2518,0.0002,2024
-1,0.0838753165325151,0.0838753165325151,sl_intrabar,-0.0017263165661825,-0.0017263165661825,4.2518,0.0017,2024
-1,-0.0105,-0.0105,sl_intrabar,-0.0096215798782393,-0.01000000000000002,4.2518,0.0001,2024
-1,-0.0111999999999999,-0.0111999999999999,sl_intrabar,-0.0105552581940122,-0.0105552581940122,7.0864,0.0008,2024
-1,0.0345485734841444,-0.5089111317620086,sl_intrabar,-0.0004590629436819,-0.0004590629436819,7.0864,0.0,2024
-1,0.1287085490614854,0.1287085490614854,sl_intrabar,-0.0016904228908924,-0.0016904228908924,7.0864,0.0015,2024
-1,-0.0105,-0.0105,sl_intrabar,-0.0089265758101137,-0.01000000000000002,7.0864,0.0001,2024
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0095673949322949,-0.009999999999999969,4.2518,0.0,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0109614838087633,-0.0109614838087633,7.0864,0.0,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.009474780818082,-0.010000000000000005,7.0864,0.0,2024
-1,-0.0105,-0.0105,sl_intrabar,-0.0106499863830879,-0.0106499863830879,7.0864,0.0001,2024
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0108344178408873,-0.0108344178408873,7.0864,0.0,2024
-1,-0.0105,-0.0105,sl_intrabar,-0.01,-0.010000000000000009,4.2518,0.0001,2024
-1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0103725975485771,-0.0103725975485771,7.0864,0.0001,2024
1,0.0364818251115152,0.0364818251115152,sl_intrabar,-0.008541074863381,-0.008541074863381,4.2518,0.0012,2024
1,-0.0109,-0.0109,sl_intrabar,-0.0105475146691845,-0.0105475146691845,4.2518,0.0005,2024
1,-0.0104000000000001,-0.0104000000000001,sl_intrabar,-0.0091942038284676,-0.010000000000000104,4.2518,0.0,2024
1,-0.0104000000000001,-0.0104000000000001,sl_intrabar,-0.0095255989911728,-0.0100000000000001,4.2518,0.0,2024
1,0.0241619438418711,-0.46533730525932265,sl_intrabar,-0.0070189392961933,-0.0070189392961933,4.2518,0.0001,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0101055903460254,-0.0101055903460254,4.2518,0.0,2024
1,0.0443826982675485,-0.13822225221823378,sl_intrabar,-0.009457936455904,-0.009457936455904,4.2518,0.0001,2024
1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0099149613016162,-0.009999999999999983,4.2518,0.0003,2024
1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.009737038136222,-0.009999999999999969,4.2518,0.0003,2024
1,0.0328969891387926,-0.7090201821414841,sl_intrabar,-0.0040760645018803,-0.0040760645018803,7.0864,0.0,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0103909852412041,-0.0103909852412041,7.0864,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0093257258753524,-0.010000000000000031,7.0864,0.0,2024
1,-0.0105,-0.0105,sl_intrabar,-0.0083378111337664,-0.010000000000000026,7.0864,0.0001,2024
-1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0101073516386182,-0.0101073516386182,7.0864,0.0001,2024
-1,0.0803847292459342,-1.4219386701058316,sl_intrabar,-0.0057082716423767,-0.0057082716423767,7.0864,0.0,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0101234173513973,-0.0101234173513973,7.0864,0.0,2024
-1,0.0710015907650239,-1.3773337441967723,sl_intrabar,-0.0041035430790441,-0.0041035430790441,7.0864,0.0,2024
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0098503336620833,-0.009999999999999978,7.0864,0.0,2024
-1,-0.0105,-0.0105,sl_intrabar,-0.0098835176675855,-0.009999999999999927,7.0864,0.0001,2024
-1,-0.0109,-0.0109,sl_intrabar,-0.0094898396610451,-0.010000000000000035,7.0864,0.0005,2024
-1,-0.0105,-0.0105,sl_intrabar,-0.0105039945060102,-0.0105039945060102,7.0864,0.0001,2024
-1,-0.0105999999999999,-0.0105999999999999,sl_intrabar,-0.0107913329152412,-0.0107913329152412,7.0864,0.0002,2024
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.00991571641913,-0.009999999999999972,7.0864,0.0,2024
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0098520952172572,-0.009999999999999997,7.0864,0.0,2024
-1,-0.0105999999999999,-0.0105999999999999,sl_intrabar,-0.00957829736738,-0.009999999999999972,7.0864,0.0002,2024
-1,0.0428868003341687,-0.3716762740183778,sl_intrabar,-0.0056869300759647,-0.0056869300759647,7.0864,0.0001,2024
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0098194788879321,-0.009999999999999997,7.0864,0.0,2024
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0101000287211179,-0.0101000287211179,7.0864,0.0,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0098767762553673,-0.010000000000000009,7.0864,0.0,2024
-1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0092543355213924,-0.009999999999999997,7.0864,0.0001,2024
1,-0.0111,-0.0111,sl_intrabar,-0.0110079973056454,-0.0110079973056454,4.2518,0.0007,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0100921427084056,-0.0100921427084056,4.2518,0.0,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0101588753550623,-0.0101588753550623,4.2518,0.0,2024
-1,-0.0111999999999999,-0.0111999999999999,sl_intrabar,-0.0099317438434298,-0.009999999999999967,4.2518,0.0008,2024
-1,0.0667243862539859,0.0667243862539859,sl_intrabar,-0.004875942078076,-0.004875942078076,4.2518,0.0021,2024
-1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0098983212063985,-0.009999999999999995,4.2518,0.0003,2024
-1,0.0268829648278441,-0.5976439747586223,sl_intrabar,-0.0090737539514734,-0.0090737539514734,7.0864,0.0001,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0093753097187259,-0.009999999999999946,4.2518,0.0,2024
1,-0.0107999999999999,-0.0107999999999999,sl_intrabar,-0.0096951041928194,-0.009999999999999969,4.2518,0.0004,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0093939502452949,-0.010000000000000037,4.2518,0.0,2024
1,0.0311534039502226,-0.5243596897665636,sl_intrabar,-0.001330377709322,-0.001330377709322,7.0864,0.0,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.009939889428055,-0.01000000000000007,4.2518,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0082366082164247,-0.010000000000000064,4.2518,0.0,2024
1,0.0556331438732943,0.0556331438732943,sl_intrabar,-0.0005930035546991,-0.0005930035546991,4.2518,0.0007,2024
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0098291571213031,-0.009999999999999974,4.2518,0.0001,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0093796777636786,-0.01000000000000004,4.2518,0.0,2024
1,0.0146001662642017,0.0146001662642017,sl_intrabar,-0.0088254702723915,-0.0088254702723915,4.2518,0.0008,2024
1,-0.0113,-0.0113,sl_intrabar,-0.0095541404210972,-0.010000000000000012,4.2518,0.0009,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0099054142102658,-0.010000000000000035,4.2518,0.0,2024
1,0.0212900130597484,-0.37611907099982583,sl_intrabar,-0.0011710741544247,-0.0011710741544247,4.2518,0.0,2024
-1,-0.0107999999999999,-0.0107999999999999,sl_intrabar,-0.0100487859071521,-0.0100487859071521,7.0864,0.0004,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0100112600057973,-0.0100112600057973,4.2518,0.0,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0089565261214951,-0.010000000000000045,7.0864,0.0,2024
-1,-0.0113999999999999,-0.0113999999999999,sl_intrabar,-0.0090152002361821,-0.009999999999999962,4.2518,0.001,2024
-1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.010067612476271,-0.010067612476271,4.2518,0.0001,2024
-1,-0.0107,-0.0107,sl_intrabar,-0.0098569728329532,-0.010000000000000057,4.2518,0.0003,2024
1,0.040676167076167,0.040676167076167,sl_intrabar,-0.0074078501143972,-0.0074078501143972,4.2518,0.001,2024
1,-0.0107,-0.0107,sl_intrabar,-0.0095459277648755,-0.010000000000000085,4.2518,0.0003,2024
1,-0.0107999999999999,-0.0107999999999999,sl_intrabar,-0.0100058104558859,-0.0100058104558859,4.2518,0.0004,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0099225245737522,-0.010000000000000044,4.2518,0.0,2024
1,-0.0106,-0.0106,sl_intrabar,-0.0101562132502894,-0.0101562132502894,4.2518,0.0002,2024
1,0.0276416379898466,-0.26673358885196,sl_intrabar,-0.0019845449238381,-0.0019845449238381,7.0864,0.0,2024
1,-0.0106,-0.0106,sl_intrabar,-0.009022250369806,-0.010000000000000099,4.2518,0.0002,2024
1,0.0108200464949928,-0.26933046614211087,sl_intrabar,-0.0024071403887175,-0.0024071403887175,7.0864,0.0,2024
1,0.0755404731603753,0.0755404731603753,sl_intrabar,-0.000732664136911,-0.000732664136911,7.0864,0.0016,2024
1,-0.0106,-0.0106,sl_intrabar,-0.0101306334604098,-0.0101306334604098,4.2518,0.0002,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0102465912387582,-0.0102465912387582,4.2518,0.0,2024
1,-0.0106,-0.0106,sl_intrabar,-0.0092334662119975,-0.01,4.2518,0.0002,2024
1,0.0491219585409145,-0.8556904085374702,sl_intrabar,-0.0006418165459719,-0.0006418165459719,7.0864,0.0,2024
1,0.2831885581759279,0.2831885581759279,sl_intrabar,-0.0097328517423994,-0.0097328517423994,4.2518,0.0028,2024
1,-0.0105999999999999,-0.0105999999999999,sl_intrabar,-0.009654935814247,-0.009999999999999981,4.2518,0.0002,2024
1,-0.0106,-0.0106,sl_intrabar,-0.0090659318677363,-0.01000000000000006,4.2518,0.0002,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0117789834442176,-0.0117789834442176,4.2518,0.0,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0085138339228992,-0.010000000000000118,4.2518,0.0,2024
1,0.0753864923230055,0.0753864923230055,sl_intrabar,-0.0090843767011431,-0.0090843767011431,4.2518,0.0014,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0104060995544927,-0.0104060995544927,4.2518,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0103449601082228,-0.0103449601082228,4.2518,0.0,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0102523109201484,-0.0102523109201484,4.2518,0.0,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.010249454944576,-0.010249454944576,4.2518,0.0,2024
1,0.0429157728723467,0.0429157728723467,sl_intrabar,-0.007390344152632,-0.007390344152632,4.2518,0.0012,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0102655841432728,-0.0102655841432728,4.2518,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0097372798127756,-0.010000000000000004,4.2518,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0098784707412223,-0.010000000000000023,4.2518,0.0,2024
1,0.009733905620574,-0.22640340577647286,sl_intrabar,-0.0085630268411134,-0.0085630268411134,7.0864,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0081835336896384,-0.01000000000000007,7.0864,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0086892290539128,-0.01000000000000004,4.2518,0.0,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0116207108758387,-0.0116207108758387,4.2518,0.0,2024
1,0.0441631193839036,-0.6018396326430251,sl_intrabar,-0.008931301820295,-0.008931301820295,4.2518,0.0007,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0093862802033818,-0.010000000000000061,4.2518,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0110906103447095,-0.0110906103447095,4.2518,0.0,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0095083825309161,-0.009999999999999997,4.2518,0.0,2024
1,0.051904672679089,0.051904672679089,sl_intrabar,-0.006898241592119,-0.006898241592119,4.2518,0.0007,2024
1,0.0533792767660118,0.0533792767660118,sl_intrabar,-0.0063201955742819,-0.0063201955742819,4.2518,0.0014,2024
1,0.0475512386553871,-0.6178595021534273,sl_intrabar,-0.0005897953489572,-0.0005897953489572,4.2518,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.006855800630192,-0.00999999999999993,7.0864,0.0,2024
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0090341892165323,-0.009999999999999974,7.0864,0.0,2024
1,-0.0104,-0.0104,sl_intrabar,-0.0099076594592785,-0.010000000000000063,7.0864,0.0,2024
1,-0.0105,-0.0105,sl_intrabar,-0.0102279966195307,-0.0102279966195307,7.0864,0.0001,2024
1,-0.0104,-0.0104,sl_intrabar,-0.00973608141802,-0.01000000000000003,7.0864,0.0,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0074030347632938,-0.01000000000000001,4.2518,0.0,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0091406412858048,-0.009999999999999861,4.2518,0.0,2024
-1,0.0385063706956132,-0.7314802130341108,sl_intrabar,-0.0010460251046025,-0.0010460251046025,4.2518,0.0,2024
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0098974450620304,-0.009999999999999974,7.0864,0.0,2024
-1,-0.0106,-0.0106,sl_intrabar,-0.0105144330328195,-0.0105144330328195,4.2518,0.0002,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0106740823136819,-0.0106740823136819,4.2518,0.0,2024
-1,-0.0104,-0.0104,sl_intrabar,-0.0094389671133187,-0.010000000000000024,4.2518,0.0,2024
-1,0.0118180674894879,-0.277837640036225,sl_intrabar,-0.003525971609336,-0.003525971609336,4.2518,0.0,2024
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0104690261254893,-0.0104690261254893,4.2518,0.0,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0116448702208739,-0.0116448702208739,7.0864,0.0,2025
-1,0.0394295291113842,-0.5726820895399669,sl_intrabar,-0.0061558937668618,-0.0061558937668618,7.0864,0.0001,2025
-1,0.0455714549740074,-0.922968767377579,sl_intrabar,-0.0005036040756321,-0.0005036040756321,7.0864,0.0,2025
-1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0076913135479041,-0.00999999999999994,7.0864,0.0003,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0102433776099259,-0.0102433776099259,4.2518,0.0001,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0091735299839726,-0.009999999999999988,7.0864,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0105505199354946,-0.0105505199354946,7.0864,0.0,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0093869806549433,-0.009999999999999972,7.0864,0.0,2025
-1,0.0024710403988779,0.0024710403988779,sl_intrabar,-0.0094852095038245,-0.0094852095038245,4.2518,0.0004,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0102961343415687,-0.0102961343415687,4.2518,0.0,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0088424312651427,-0.009999999999999995,7.0864,0.0,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0096619854611162,-0.009999999999999945,7.0864,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0074495051889917,-0.010000000000000078,7.0864,0.0,2025
-1,0.0707216181880447,-1.3578308723942503,sl_intrabar,-0.0033687015177743,-0.0033687015177743,7.0864,0.0,2025
1,-0.0111999999999999,-0.0111999999999999,sl_intrabar,-0.0111062713575147,-0.0111062713575147,4.2518,0.0008,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0162680283409077,-0.0162680283409077,4.2518,0.0,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0102454502042764,-0.0102454502042764,4.2518,0.0,2025
1,-0.0108,-0.0108,sl_intrabar,-0.0096005551724439,-0.010000000000000002,4.2518,0.0004,2025
1,0.0531192112193992,-0.36570656702240945,sl_intrabar,-0.0061204963519407,-0.0061204963519407,7.0864,0.0,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0099793460727667,-0.010000000000000049,7.0864,0.0001,2025
1,-0.0107999999999999,-0.0107999999999999,sl_intrabar,-0.0104810559919351,-0.0104810559919351,7.0864,0.0004,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0120594184461701,-0.0120594184461701,7.0864,0.0,2025
1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0113081869708482,-0.0113081869708482,7.0864,0.0003,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0100067462391906,-0.0100067462391906,7.0864,0.0,2025
1,-0.0108999999999999,-0.0108999999999999,sl_intrabar,-0.0091551963302646,-0.009999999999999957,7.0864,0.0005,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.009832789372406,-0.009999999999999972,7.0864,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0093965922988,-0.010000000000000009,7.0864,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0096829471528392,-0.009999999999999903,7.0864,0.0,2025
-1,-0.0105,-0.0105,sl_intrabar,-0.0096340426141685,-0.010000000000000042,4.2518,0.0001,2025
-1,0.0599306655957278,-0.8600698115552057,sl_intrabar,-0.0006963608440569,-0.0006963608440569,4.2518,0.0,2025
-1,-0.0111,-0.0111,sl_intrabar,-0.0086659026731976,-0.010000000000000047,4.2518,0.0007,2025
-1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0114368691846609,-0.0114368691846609,4.2518,0.0003,2025
-1,0.0078954954806173,0.0078954954806173,sl_intrabar,-0.0018332818637298,-0.0018332818637298,4.2518,0.0,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0091832253882677,-0.009999999999999997,4.2518,0.0,2025
-1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0101837686921965,-0.0101837686921965,7.0864,0.0001,2025
-1,-0.0105999999999999,-0.0105999999999999,sl_intrabar,-0.0109486846791307,-0.0109486846791307,4.2518,0.0002,2025
-1,0.0168849698157989,-0.11901307466075162,sl_intrabar,-0.0005678879009933,-0.0005678879009933,4.2518,0.0,2025
-1,-0.0105,-0.0105,sl_intrabar,-0.0101811047044933,-0.0101811047044933,4.2518,0.0001,2025
-1,0.016503615103171,-0.45383947771771344,sl_intrabar,-0.0041124198788937,-0.004475616388687455,7.0864,0.0,2025
-1,-0.0117999999999999,-0.0117999999999999,sl_intrabar,-0.0098933104427159,-0.010000000000000122,7.0864,0.0014,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0091796374029484,-0.009999999999999983,7.0864,0.0,2025
-1,-0.0105,-0.0105,sl_intrabar,-0.0104135051327818,-0.0104135051327818,4.2518,0.0001,2025
-1,0.1622176987595837,0.1622176987595837,sl_intrabar,-0.0008210792688356,-0.0008210792688356,4.2518,0.002,2025
-1,-0.0105,-0.0105,sl_intrabar,-0.0093407110901813,-0.01000000000000003,4.2518,0.0001,2025
-1,0.1162528695814601,-1.779342676294909,sl_intrabar,-0.001063930219755,-0.001063930219755,7.0864,0.0,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0084620830446373,-0.009999999999999957,7.0864,0.0,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0105828036906289,-0.0105828036906289,4.2518,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0108318050009343,-0.0108318050009343,4.2518,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0026056515529168,-0.010000000000000012,4.2518,0.0,2025
-1,0.081444552866684,-0.7660988160291453,sl_intrabar,-0.0061258748538748,-0.0061258748538748,7.0864,0.0001,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0089431859958712,-0.010000000000000066,7.0864,0.0,2025
-1,0.0877259515570933,0.0877259515570933,sl_intrabar,-0.0036900496897423,-0.0036900496897423,4.2518,0.0014,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.010480023546413,-0.010480023546413,4.2518,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0096360489729483,-0.010000000000000078,7.0864,0.0,2025
-1,0.0371330904144655,-0.6968202134316954,sl_intrabar,-0.001411738065388,-0.001411738065388,4.2518,0.0,2025
-1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0098246771698667,-0.009999999999999962,4.2518,0.0003,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0095514001410756,-0.010000000000000012,4.2518,0.0001,2025
1,-0.0107,-0.0107,sl_intrabar,-0.010571485952993,-0.010571485952993,4.2518,0.0003,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0098019205418403,-0.01000000000000009,4.2518,0.0001,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0103143984949045,-0.0103143984949045,4.2518,0.0,2025
1,0.0372903634162628,-0.8087885475847844,sl_intrabar,-0.006256424166286,-0.006256424166286,7.0864,0.0001,2025
1,0.0465495145842324,-0.8279411040957213,sl_intrabar,-0.0036051435641287,-0.0036051435641287,7.0864,0.0,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0102334428875644,-0.0102334428875644,7.0864,0.0,2025
1,0.0488725787968047,0.0488725787968047,sl_intrabar,-0.0050946063308295,-0.0050946063308295,7.0864,0.0008,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0109165115660728,-0.0109165115660728,7.0864,0.0001,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0106193564040839,-0.0106193564040839,7.0864,0.0001,2025
1,-0.0106,-0.0106,sl_intrabar,-0.0103811801000839,-0.0103811801000839,7.0864,0.0002,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0109285221788093,-0.0109285221788093,4.2518,0.0,2025
-1,-0.0104000000000001,-0.0104000000000001,sl_intrabar,-0.0063751431261291,-0.0100000000000001,4.2518,0.0,2025
-1,-0.0107999999999999,-0.0107999999999999,sl_intrabar,-0.0093226463537312,-0.009999999999999943,4.2518,0.0004,2025
-1,-0.0107,-0.0107,sl_intrabar,-0.0103302909019914,-0.0103302909019914,7.0864,0.0003,2025
-1,0.0701899919405907,-1.4797291741024312,sl_intrabar,-0.0021196988036358,-0.0021196988036358,7.0864,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0101249391797722,-0.0101249391797722,7.0864,0.0,2025
-1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0099286051736507,-0.009999999999999934,7.0864,0.0003,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0096892855046088,-0.010000000000000073,7.0864,0.0,2025
1,0.0783073035425677,0.0783073035425677,sl_intrabar,-0.0067629448609443,-0.0067629448609443,4.2518,0.0009,2025
1,0.0145086043230924,0.0145086043230924,sl_intrabar,-0.0012039749333915,-0.0012039749333915,4.2518,0.0007,2025
1,-0.0108999999999999,-0.0108999999999999,sl_intrabar,-0.0102476609796367,-0.0102476609796367,4.2518,0.0005,2025
1,0.0291467785512221,0.0291467785512221,sl_intrabar,-0.005889535757291,-0.005889535757291,4.2518,0.0008,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0097105084155992,-0.00999999999999994,4.2518,0.0001,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0099822323101691,-0.009999999999999983,7.0864,0.0,2025
1,0.0237747256853619,0.0237747256853619,sl_intrabar,-0.0093905534026028,-0.0093905534026028,7.0864,0.0003,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0096350710900473,-0.009999999999999941,4.2518,0.0,2025
1,0.0528206320591515,0.0528206320591515,sl_intrabar,-0.0030188252243658,-0.0030188252243658,4.2518,0.0014,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0102222394902478,-0.0102222394902478,4.2518,0.0001,2025
1,0.0056613548808703,-0.2785282909882799,sl_intrabar,-0.0023881652073397,-0.006856356294999994,4.2518,0.0,2025
1,0.0112624592745015,0.0112624592745015,sl_intrabar,-0.0019445042195838,-0.0019445042195838,4.2518,0.0001,2025
1,-0.0105,-0.0105,sl_intrabar,-0.010880428870062,-0.010880428870062,4.2518,0.0001,2025
1,0.0252586512378767,0.0252586512378767,sl_intrabar,-0.0084415615965794,-0.0084415615965794,7.0864,0.0006,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0104240237582647,-0.0104240237582647,4.2518,0.0001,2025
1,0.0348510777881911,0.0348510777881911,sl_intrabar,-0.0058651741223568,-0.0058651741223568,4.2518,0.0008,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0100619045298263,-0.0100619045298263,4.2518,0.0001,2025
1,0.0297272330387668,-0.256962922997761,sl_intrabar,-0.005062645449458,-0.005062645449458,4.2518,0.0001,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.009309993614858,-0.009999999999999985,4.2518,0.0001,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0097281554638025,-0.009999999999999929,4.2518,0.0001,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0101374241588528,-0.0101374241588528,4.2518,0.0,2025
1,0.0187757223109482,-0.3929958707006616,sl_intrabar,-0.0028174364493969,-0.0028174364493969,7.0864,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0107060513831976,-0.0107060513831976,7.0864,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0101440583423446,-0.0101440583423446,7.0864,0.0,2025
1,0.0470821207526823,-0.8942486305863907,sl_intrabar,-9.95237354445412e-05,-9.95237354445412e-05,7.0864,0.0,2025
1,0.0092385257321841,0.0092385257321841,sl_intrabar,-0.0053085109957898,-0.0053085109957898,7.0864,0.0006,2025
1,-0.0105999999999999,-0.0105999999999999,sl_intrabar,-0.0096576963989818,-0.009999999999999945,4.2518,0.0002,2025
1,-0.0106,-0.0106,sl_intrabar,-0.0099594037878354,-0.010000000000000004,7.0864,0.0002,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0100605261580872,-0.0100605261580872,4.2518,0.0,2025
