et,xt,et_fill,xt_fill,side,entry,exit,R,mae,fund,reason,x_int,year,tp,fills,atr60,slip_bp
2024-01-23 16:00:00,2024-01-24 12:00:00,2024-01-23 16:00:00,2024-01-24 12:56:00,1,39140.1,39985.65707969683,0.020803344899395535,-0.0054803130293484175,0.00020000000000000573,fibstop,39985.65707969683,2024,False,,0.001296156433586253,0.0
2024-01-25 12:00:00,2024-01-26 00:00:00,2024-01-25 12:00:00,2024-01-26 02:02:00,-1,39817.316979999996,39973.0,-0.004409932456729884,-0.011620145582194978,-0.00010000000000000286,fibstop,39973.0,2024,False,,0.0005718910108355046,0.0
2024-01-27 00:00:00,2024-01-27 08:00:00,2024-01-27 00:00:00,2024-01-27 09:50:00,-1,41884.69759999999,41722.679144014626,0.0033682016409106452,-0.0009383474694110665,-0.00010000000000000286,fibstop,41722.679144014626,2024,False,,0.0003212458731110047,0.0
2024-01-27 12:00:00,2024-01-28 12:00:00,2024-01-27 12:00:00,2024-01-28 12:04:00,1,41771.55152,42402.89769980776,0.014284012143350771,-0.00196907984039368,0.0002302500000000013,fibstop,42402.89769980776,2024,False,,0.00024790551692143413,0.0
2024-01-29 00:00:00,2024-01-29 04:00:00,2024-01-29 00:00:00,2024-01-29 07:51:00,1,42270.06160000001,41978.99900389601,-0.007485785946051202,-0.00957324367845271,0.0,fibstop,41978.99900389601,2024,False,,0.0004300019936075601,0.0
2024-01-30 04:00:00,2024-01-30 12:00:00,2024-01-30 04:00:00,2024-01-30 12:18:00,-1,43411.22708,43720.16282744627,-0.007621574239542102,-0.003291151382030955,-9.491999999999834e-05,fibstop,43720.16282744627,2024,False,,0.0005533732096508797,0.0
2024-01-30 16:00:00,2024-01-31 12:00:00,2024-01-30 16:00:00,2024-01-31 15:31:00,-1,43592.3672,43062.28,0.011733122099793148,-0.0036160642361261677,-0.00017303000000000457,fibstop,43062.28,2024,False,,0.0007762883787094046,0.0
2024-01-31 20:00:00,2024-02-01 04:00:00,2024-01-31 20:00:00,2024-02-01 04:17:00,-1,42601.883440000005,42050.48228544841,0.012443116830226154,-0.017534824746705993,-0.00010000000000000286,fibstop,42050.48228544841,2024,False,,0.0011132774693312034,0.0
2024-02-01 20:00:00,2024-02-02 04:00:00,2024-02-01 20:00:00,2024-02-02 05:57:00,-1,43114.38328,43103.07910491547,-0.000237809653657426,-0.007320450763502099,-0.00010000000000000286,fibstop,43103.07910491547,2024,False,,0.0006271961251108188,0.0
2024-02-02 20:00:00,2024-02-03 12:00:00,2024-02-02 20:00:00,2024-02-03 15:41:00,-1,43210.43862,43107.106,0.0019580709556233783,-0.0037435718119539023,-0.00016668999999999712,fibstop,43107.106,2024,False,,0.0004568318591041635,0.0
2024-02-05 00:00:00,2024-02-05 12:00:00,2024-02-05 00:00:00,2024-02-05 12:31:00,1,42669.682980000005,43105.02457493493,0.009502597360261,-0.010184818579592044,0.00010000000000000286,fibstop,43105.02457493493,2024,False,,0.00036716612958511563,0.0
2024-02-05 16:00:00,2024-02-06 08:00:00,2024-02-05 16:00:00,2024-02-06 08:11:00,-1,42798.657020000006,42933.474,-0.0036500282809573967,-0.0033282114420886684,-0.00010000000000000286,fibstop,42933.474,2024,False,,0.0008404220181749664,0.0
2024-02-06 20:00:00,2024-02-07 04:00:00,2024-02-06 20:00:00,2024-02-07 05:51:00,-1,43110.48744,43020.016697797924,0.0015738485031539641,-0.004681286897553246,-7.527000000000228e-05,fibstop,43020.016697797924,2024,False,,0.0004326717835428375,0.0
2024-02-08 04:00:00,2024-02-08 08:00:00,2024-02-08 04:00:00,2024-02-08 10:14:00,-1,44573.82666,44848.03288324496,-0.006686381717730883,-0.001008962958084158,-6.535000000000568e-05,fibstop,44848.03288324496,2024,False,,0.0003612840929064698,0.0
2024-02-09 20:00:00,2024-02-10 12:00:00,2024-02-09 20:00:00,2024-02-10 13:49:00,-1,47290.12154,47321.19237013898,-0.0010766158042729065,-0.008068883047323989,-0.00018041000000000584,fibstop,47321.19237013898,2024,False,,0.0007809393213190128,0.0
2024-02-11 08:00:00,2024-02-11 20:00:00,2024-02-11 08:00:00,2024-02-11 20:00:00,-1,48455.54984,48287.25515852902,0.0030731765922931004,-0.0002837685269366708,-0.00020000000000000573,fibstop,48287.25515852902,2024,False,,0.0003625263713969557,0.0
2024-02-12 08:00:00,2024-02-13 00:00:00,2024-02-12 08:00:00,2024-02-13 02:43:00,1,47872.3664,49911.54167571401,0.04179608264767151,-0.0033707629710988964,0.00020000000000000573,fibstop,49911.54167571401,2024,False,,0.0004518552026342734,0.0
2024-02-13 04:00:00,2024-02-13 20:00:00,2024-02-13 04:00:00,2024-02-13 20:01:00,-1,50100.06792,49086.67769092414,0.019827322459802836,-0.0037910543415486586,-0.00020000000000000573,fibstop,49086.67769092414,2024,False,,0.0004459873826236052,0.0
2024-02-14 16:00:00,2024-02-15 00:00:00,2024-02-14 16:00:00,2024-02-15 00:23:00,-1,51819.190599999994,52332.77647840903,-0.010411113478662434,-0.0020361066774362674,-0.00010000000000000286,fibstop,52332.77647840903,2024,False,,0.0011998702105406175,0.0
2024-02-15 04:00:00,2024-02-15 08:00:00,2024-02-15 04:00:00,2024-02-15 11:30:00,-1,51927.85861999999,52413.331813205514,-0.009848993124444805,-0.009094181669531106,-0.00010000000000000286,fibstop,52413.331813205514,2024,False,,0.0004459545272591692,0.0
2024-02-16 00:00:00,2024-02-16 04:00:00,2024-02-16 00:00:00,2024-02-16 07:53:00,1,52265.09146,51788.03773688889,-0.009727578461739014,-0.008429937606388783,0.0,fibstop,51788.03773688889,2024,False,,0.0004340373746455797,0.0
2024-02-16 16:00:00,2024-02-17 04:00:00,2024-02-16 16:00:00,2024-02-17 04:50:00,-1,51818.070139999996,52052.86150014339,-0.005031071101433151,-0.008997437742092006,-0.00010000000000000286,fibstop,52052.86150014339,2024,False,,0.0008719954342593879,0.0
2024-02-19 08:00:00,2024-02-19 16:00:00,2024-02-19 08:00:00,2024-02-19 16:40:00,-1,52431.330760000004,52216.26272606933,0.003635169204411328,-0.0014832589383621847,-0.00013327000000000477,fibstop,52216.26272606933,2024,False,,0.000444480131354049,0.0
2024-02-20 16:00:00,2024-02-21 12:00:00,2024-02-20 16:00:00,2024-02-21 12:38:00,-1,52183.05576000001,51339.378290856075,0.015780071680349488,-0.007257992742738388,-0.00021242000000000483,fibstop,51339.378290856075,2024,False,,0.0010269878768670877,0.0
2024-02-21 16:00:00,2024-02-22 00:00:00,2024-02-21 16:00:00,2024-02-22 00:43:00,1,51006.6625,51578.6191875206,0.010613372126055103,-0.0067376002105607,0.0,fibstop,51578.6191875206,2024,False,,0.0009478807840427337,0.0
2024-02-24 20:00:00,2024-02-25 00:00:00,2024-02-24 20:00:00,2024-02-25 02:26:00,-1,51638.08265999999,51931.92266766873,-0.006290374090832664,-0.0014411329035973787,-0.0,fibstop,51931.92266766873,2024,False,,0.00029238588718506764,0.0
2024-02-25 04:00:00,2024-02-25 12:00:00,2024-02-25 04:00:00,2024-02-25 13:02:00,-1,51799.050740000006,51715.26272606933,0.0011676788690078142,-0.00104537166659265,-0.00015012000000000358,fibstop,51715.26272606933,2024,False,,0.00036556431080640657,0.0
2024-02-25 20:00:00,2024-02-26 00:00:00,2024-02-25 20:00:00,2024-02-26 02:10:00,1,51745.807640000006,51482.872170269846,-0.005948900286537319,-0.0012466254357993327,0.00026761000000000146,fibstop,51482.872170269846,2024,False,,0.0004156681381979633,0.0
2024-02-26 12:00:00,2024-02-27 16:00:00,2024-02-26 12:00:00,2024-02-27 16:08:00,1,52839.1515,56564.632899747055,0.06834632918537556,-0.03499585908377049,0.0015597499999999986,fibstop,56564.632899747055,2024,False,,0.0003865537869531016,0.0
2024-02-28 20:00:00,2024-02-29 12:00:00,2024-02-28 20:00:00,2024-02-29 14:10:00,-1,62881.1985,63202.92671144163,-0.004262165282791964,-0.014020112864102046,-0.0014542800000000022,fibstop,63202.92671144163,2024,False,,0.0016854449098465854,0.0
2024-02-29 20:00:00,2024-03-01 08:00:00,2024-02-29 20:00:00,2024-03-01 08:08:00,1,61090.16880000001,61443.63,0.0040044333269143445,-0.007701219512754229,0.0011814599999999953,fibstop,61443.63,2024,False,,0.0010598832757908931,0.0
2024-03-02 16:00:00,2024-03-03 00:00:00,2024-03-02 16:00:00,2024-03-03 00:00:00,1,62138.436400000006,62008.31858628312,-0.003156668839611654,-0.007055800329085943,0.00046266999999999836,fibstop,62008.31858628312,2024,False,,0.00044733326588492926,0.0
2024-03-03 08:00:00,2024-03-03 16:00:00,2024-03-03 08:00:00,2024-03-03 16:07:00,1,61845.3307,62149.52952892218,0.0038727232469402666,-0.0063550585881174005,0.0004459799999999986,fibstop,62149.52952892218,2024,False,,0.001179321770196757,0.0
2024-03-04 04:00:00,2024-03-04 08:00:00,2024-03-04 04:00:00,2024-03-04 08:08:00,-1,64211.44011999999,64819.50029165104,-0.009601324792272083,-0.0027839257251657027,-0.0004683300000000029,fibstop,64819.50029165104,2024,False,,0.0006637597622422625,0.0
2024-03-05 04:00:00,2024-03-05 12:00:00,2024-03-05 04:00:00,2024-03-05 12:53:00,-1,66443.86488000001,67333.00951229472,-0.013152202126542355,-0.03071216768749758,-0.000829689999999994,fibstop,67333.00951229472,2024,False,,0.0008936667291936955,0.0
2024-03-05 20:00:00,2024-03-06 12:00:00,2024-03-05 20:00:00,2024-03-06 12:40:00,1,63446.4028,66434.81431509883,0.04579979457985065,-0.03537005568422865,0.00070155999999999,fibstop,66434.81431509883,2024,False,,0.004907144549377658,0.0
2024-03-08 16:00:00,2024-03-09 00:00:00,2024-03-08 16:00:00,2024-03-09 00:00:00,-1,69251.83272,68185.37690630331,0.014991016395693446,-0.0028182254871015086,-0.00019133999999999818,fibstop,68185.37690630331,2024,False,,0.003449436888708971,0.0
2024-03-10 12:00:00,2024-03-11 04:00:00,2024-03-10 12:00:00,2024-03-11 07:01:00,-1,69368.76612,69488.7043244262,-0.0014293143462266963,-0.008201585696591554,-0.0008996799999999999,fibstop,69488.7043244262,2024,False,,0.0005607345159042692,0.0
2024-03-11 20:00:00,2024-03-12 04:00:00,2024-03-11 20:00:00,2024-03-12 04:16:00,-1,72326.966,71919.61334759329,0.005476799269955736,-0.007231521366456871,-0.0004447000000000062,fibstop,71919.61334759329,2024,False,,0.000819982008493518,0.0
2024-03-12 20:00:00,2024-03-13 16:00:00,2024-03-12 20:00:00,2024-03-13 16:01:00,1,71362.962,72538.818,0.014446658760849645,-0.010357781954173884,0.0014304599999999945,fibstop,72538.818,2024,False,,0.0008281252469209991,0.0
2024-03-14 20:00:00,2024-03-15 00:00:00,2024-03-14 20:00:00,2024-03-15 02:36:00,1,71300.22684,70353.96836480139,-0.014256615143049945,-0.02676186212256933,0.00038515000000000077,fibstop,70353.96836480139,2024,False,,0.0023667355893044932,0.0
2024-03-15 04:00:00,2024-03-15 08:00:00,2024-03-15 04:00:00,2024-03-15 08:53:00,1,68275.09378,67074.78087110518,-0.0183238184136496,-0.020067255922266353,0.00014327999999999563,fibstop,67074.78087110518,2024,False,,0.0033414566649447018,0.0
2024-03-15 12:00:00,2024-03-16 04:00:00,2024-03-15 12:00:00,2024-03-16 04:00:00,1,67955.13884,69173.28641072143,0.017072700899253675,-0.007874884065206329,0.0002530599999999994,fibstop,69173.28641072143,2024,False,,0.0014919154852284639,0.0
2024-03-17 00:00:00,2024-03-17 04:00:00,2024-03-17 00:00:00,2024-03-17 06:57:00,1,66305.93684,65179.696134024205,-0.017585518335914214,-0.017183029066451184,0.0,fibstop,65179.696134024205,2024,False,,0.001933916492041834,0.0
2024-03-17 08:00:00,2024-03-17 20:00:00,2024-03-17 08:00:00,2024-03-17 20:32:00,1,66740.94496,68442.51581966803,0.024646886843941018,-0.021095670144374197,0.0002482699999999949,fibstop,68442.51581966803,2024,False,,0.0013903722189483067,0.0
2024-03-18 00:00:00,2024-03-18 08:00:00,2024-03-18 00:00:00,2024-03-18 11:22:00,-1,68167.83044,68375.5880946842,-0.00334176752286355,-0.012858991614402756,-0.00030597000000000263,fibstop,68375.5880946842,2024,False,,0.0006414778102484822,0.0
2024-03-19 16:00:00,2024-03-19 20:00:00,2024-03-19 16:00:00,2024-03-19 22:23:00,1,64240.01038,63130.71302873045,-0.018108193263193788,-0.0036894511473147076,0.0002401800000000065,fibstop,63130.71302873045,2024,False,,0.0014908635723139849,0.0
2024-03-20 00:00:00,2024-03-20 16:00:00,2024-03-20 00:00:00,2024-03-20 16:01:00,1,61675.42896,63376.73038316363,0.026700872175246703,-0.014194128435941039,0.00028388000000000024,fibstop,63376.73038316363,2024,False,,0.0016785386599139113,0.0
2024-03-21 04:00:00,2024-03-21 20:00:00,2024-03-21 04:00:00,2024-03-21 20:14:00,-1,67252.12066,65494.64397937028,0.02592079817318719,-0.007764503704499277,-0.00038814000000000903,fibstop,65494.64397937028,2024,False,,0.0011450332376975107,0.0
2024-03-22 00:00:00,2024-03-22 08:00:00,2024-03-22 00:00:00,2024-03-22 10:26:00,1,65907.73228,64838.883455995645,-0.016917350939393477,-0.011299619244007717,0.00010000000000000286,fibstop,64838.883455995645,2024,False,,0.0008008304959669085,0.0
2024-03-22 16:00:00,2024-03-22 20:00:00,2024-03-22 16:00:00,2024-03-22 21:36:00,1,63740.22564,62692.56638478918,-0.017036390751547073,-0.014835618018373842,0.0,fibstop,62692.56638478918,2024,False,,0.0016362829759260162,0.0
2024-03-23 00:00:00,2024-03-23 12:00:00,2024-03-23 00:00:00,2024-03-23 12:00:00,1,63592.0,64639.6231153794,0.01577413378065479,-0.008991697068813732,0.00010000000000000286,fibstop,64639.6231153794,2024,False,,0.0007415631999083852,0.0
2024-03-23 20:00:00,2024-03-24 04:00:00,2024-03-23 20:00:00,2024-03-24 04:05:00,-1,64130.72640000001,64103.73452093874,-7.560159632109375e-05,-0.017379712698841282,-0.0001035100000000011,fibstop,64103.73452093874,2024,False,,0.0006343334480147869,0.0
2024-03-25 00:00:00,2024-03-25 08:00:00,2024-03-25 00:00:00,2024-03-25 08:09:00,-1,67521.81319999999,67078.3216728013,0.005968122302715102,-0.00382375395096781,-0.0,fibstop,67078.3216728013,2024,False,,0.0009314415085445229,0.0
2024-03-26 00:00:00,2024-03-26 04:00:00,2024-03-26 00:00:00,2024-03-26 07:29:00,-1,70691.54522000001,71527.33924165768,-0.012423111505860897,0.00017746422094710751,-0.0,fibstop,71527.33924165768,2024,False,,0.0008462916099414966,0.0
2024-03-26 16:00:00,2024-03-27 00:00:00,2024-03-26 16:00:00,2024-03-27 00:00:00,1,69454.8274,70036.88954706109,0.007492871919593528,-0.0005014395874806345,0.0002875700000000009,fibstop,70036.88954706109,2024,False,,0.0009176246281944419,0.0
2024-03-27 20:00:00,2024-03-28 12:00:00,2024-03-27 20:00:00,2024-03-28 12:09:00,1,69429.01792,70516.25636983728,0.01451877235672758,-0.01082858353068292,0.0005409400000000036,fibstop,70516.25636983728,2024,False,,0.000913116685714743,0.0
2024-03-28 16:00:00,2024-03-29 00:00:00,2024-03-28 16:00:00,2024-03-29 00:01:00,-1,70933.27916,70858.3291139116,0.0006391273965615032,-0.006317497869923495,-0.0001825000000000021,fibstop,70858.3291139116,2024,False,,0.0007868508001071432,0.0
2024-03-29 16:00:00,2024-03-30 00:00:00,2024-03-29 16:00:00,2024-03-30 00:15:00,1,69643.09572000001,69825.6784336548,0.0018254515225719177,-0.007433554103933188,0.0001962400000000003,fibstop,69825.6784336548,2024,False,,0.0009602762255815038,0.0
2024-03-31 00:00:00,2024-03-31 16:00:00,2024-03-31 00:00:00,2024-03-31 16:00:00,1,69920.2654,70426.94485291537,0.006247642175139175,-0.004466021377544769,0.00039888999999999897,fibstop,70426.94485291537,2024,False,,0.00030163855044663685,0.0
2024-04-01 00:00:00,2024-04-01 12:00:00,2024-04-01 00:00:00,2024-04-01 12:18:00,-1,70674.52635333333,69765.07730391934,0.01260304080100813,-0.010095202380270564,-0.0003349099999999938,fibstop,69765.07730391934,2024,False,,0.0005084165996234047,0.0
2024-04-02 04:00:00,2024-04-02 08:00:00,2024-04-02 04:00:00,2024-04-02 10:48:00,1,66329.97230000001,65577.96427945989,-0.011937378781629872,-0.002713287730409749,0.0,fibstop,65577.96427945989,2024,False,,0.001365195572075784,0.0
2024-04-02 20:00:00,2024-04-03 00:00:00,2024-04-02 20:00:00,2024-04-03 00:37:00,1,65302.66638,64516.112973851414,-0.01274473645182555,-0.0012153620119913927,0.00010000000000000286,fibstop,64516.112973851414,2024,False,,0.0008553153106441866,0.0
2024-04-03 16:00:00,2024-04-04 08:00:00,2024-04-03 16:00:00,2024-04-04 08:12:00,-1,65870.53600000001,66352.68873304484,-0.007719702591228792,-0.011438558811787907,-0.00020000000000000573,fibstop,66352.68873304484,2024,False,,0.0009580632577100004,0.0
2024-04-04 20:00:00,2024-04-05 08:00:00,2024-04-04 20:00:00,2024-04-05 08:03:00,-1,68614.25318,67029.72752776474,0.0226932434413951,-0.0025191095434146374,-0.00020000000000000573,fibstop,67029.72752776474,2024,False,,0.0009302880470033985,0.0
2024-04-05 16:00:00,2024-04-06 00:00:00,2024-04-05 16:00:00,2024-04-06 02:27:00,1,67400.0,67610.05112756389,0.0024164855721644707,-0.0010890207715132667,0.00010000000000000286,fibstop,67610.05112756389,2024,False,,0.0009427100591003514,0.0
2024-04-07 04:00:00,2024-04-07 12:00:00,2024-04-07 04:00:00,2024-04-07 12:00:00,-1,69480.11959999999,69369.37813596918,0.0010938582815970383,-0.0014260251791507596,-0.00010000000000000286,fibstop,69369.37813596918,2024,False,,0.0004433978534003231,0.0
2024-04-08 16:00:00,2024-04-09 00:00:00,2024-04-08 16:00:00,2024-04-09 00:01:00,-1,71895.37069333333,71715.17286985528,0.002467429795897717,-0.0038421014316056554,-0.0005610399999999988,fibstop,71715.17286985528,2024,False,,0.000751138433378645,0.0
2024-04-09 20:00:00,2024-04-10 04:00:00,2024-04-09 20:00:00,2024-04-10 04:04:00,1,69051.87264,69096.19924243432,-7.73580618842393e-05,-0.00778939975754438,0.00011928999999999412,fibstop,69096.19924243432,2024,False,,0.0006438593123490646,0.0
2024-04-10 16:00:00,2024-04-11 04:00:00,2024-04-10 16:00:00,2024-04-11 04:02:00,1,69963.88051999999,70744.25947397201,0.010414236165671813,-0.01970846256313388,0.00013979000000000075,fibstop,70744.25947397201,2024,False,,0.0007556086844119911,0.0
2024-04-12 08:00:00,2024-04-13 00:00:00,2024-04-12 08:00:00,2024-04-13 00:05:00,-1,70972.60269333333,67160.19419046842,0.05359506244567825,-0.0009341253406349646,-0.0004784400000000105,fibstop,67160.19419046842,2024,False,,0.0004289230725041226,0.0
2024-04-14 00:00:00,2024-04-14 16:00:00,2024-04-14 00:00:00,2024-04-14 17:12:00,1,63086.3517,63973.86659985651,0.01326825527139355,-0.015011990303443024,0.00020000000000000573,fibstop,63973.86659985651,2024,False,,0.002127427800388327,0.0
2024-04-15 12:00:00,2024-04-16 04:00:00,2024-04-15 12:00:00,2024-04-16 07:22:00,-1,64644.76522666667,63364.72752776474,0.019360633684322743,-0.02668328622255979,-0.00015953000000000495,fibstop,63364.72752776474,2024,False,,0.0006708319994361428,0.0
2024-04-17 00:00:00,2024-04-17 08:00:00,2024-04-17 00:00:00,2024-04-17 08:00:00,-1,63889.35782,63494.31776662522,0.005618930234714034,-0.009296418061883808,-3.574000000000632e-05,fibstop,63494.31776662522,2024,False,,0.0005315550668712629,0.0
2024-04-18 16:00:00,2024-04-19 04:00:00,2024-04-18 16:00:00,2024-04-19 06:44:00,-1,63569.565,63460.79671167493,0.0010798119964652085,-0.004529447385710405,3.119999999999512e-05,fibstop,63460.79671167493,2024,False,,0.0009183272835252315,0.0
2024-04-20 20:00:00,2024-04-21 04:00:00,2024-04-20 20:00:00,2024-04-21 05:14:00,-1,65069.4546,65207.12138975321,-0.002683829928546137,-0.009363001484263245,-3.185999999999467e-05,fibstop,65207.12138975321,2024,False,,0.0005009943624332106,0.0
2024-04-22 08:00:00,2024-04-22 16:00:00,2024-04-22 08:00:00,2024-04-22 16:09:00,-1,65921.90311999999,66014.24681570684,-0.0019918244570368525,-0.007995777655880453,-8.98000000000565e-06,fibstop,66014.24681570684,2024,False,,0.0007573320848807795,0.0
2024-04-23 00:00:00,2024-04-23 08:00:00,2024-04-23 00:00:00,2024-04-23 08:00:00,-1,66498.52932000002,66123.57347162587,0.005090958509614594,-0.009930605785613455,-5.239999999999412e-05,fibstop,66123.57347162587,2024,False,,0.0005790347307352742,0.0
2024-04-23 16:00:00,2024-04-24 08:00:00,2024-04-23 16:00:00,2024-04-24 08:16:00,1,66412.7232,66527.504,0.001071975339649735,-0.0073483389399698045,5.6319999999998593e-05,fibstop,66527.504,2024,False,,0.0007411997409325308,0.0
2024-04-25 00:00:00,2024-04-25 08:00:00,2024-04-25 00:00:00,2024-04-25 10:10:00,1,64152.7782,63577.55364128993,-0.009607169314688033,-0.005499032308471415,4.068999999999601e-05,fibstop,63577.55364128993,2024,False,,0.0007352767856402901,0.0
2024-04-28 04:00:00,2024-04-28 16:00:00,2024-04-28 04:00:00,2024-04-28 16:00:00,-1,63942.405679999996,63515.392311520365,0.006085103574030059,-0.001548179474125867,-7.010000000001737e-06,fibstop,63515.392311520365,2024,False,,0.0006319508201171563,0.0
2024-04-29 08:00:00,2024-04-29 16:00:00,2024-04-29 08:00:00,2024-04-29 16:38:00,1,62150.5172,62798.4913295996,0.00975760475192285,-0.006827251310468659,6.828000000000389e-05,fibstop,62798.4913295996,2024,False,,0.0007161396153328195,0.0
2024-04-30 04:00:00,2024-04-30 20:00:00,2024-04-30 04:00:00,2024-04-30 20:47:00,-1,63123.80000000001,60104.13805283622,0.047428678245222705,-0.008990269914041813,-0.00019154000000000393,fibstop,60104.13805283622,2024,False,,0.0005529718661296856,0.0
2024-05-01 12:00:00,2024-05-02 00:00:00,2024-05-01 12:00:00,2024-05-02 00:36:00,1,56865.19999999999,57876.51336942337,0.017019038356523436,-0.004663660727474621,0.00016536000000000328,fibstop,57876.51336942337,2024,False,,0.0008716576414155155,0.0
2024-05-03 04:00:00,2024-05-03 12:00:00,2024-05-03 04:00:00,2024-05-03 12:34:00,-1,59259.212479999995,60017.37490028132,-0.013431640941831717,-0.009294546737115284,3.764000000000545e-05,fibstop,60017.37490028132,2024,False,,0.0007812680634739495,0.0
2024-05-03 16:00:00,2024-05-03 20:00:00,2024-05-03 16:00:00,2024-05-03 20:46:00,-1,62199.53586,63004.891916285844,-0.013547943182382456,0.0002980064038053996,-0.0,fibstop,63004.891916285844,2024,False,,0.000761122794294067,0.0
2024-05-04 04:00:00,2024-05-04 08:00:00,2024-05-04 04:00:00,2024-05-04 10:46:00,-1,63137.623320000006,63894.70590725608,-0.01251643964208642,-0.004630783748671424,-7.455000000000656e-05,fibstop,63894.70590725608,2024,False,,0.0005065158393777373,0.0
2024-05-04 12:00:00,2024-05-05 00:00:00,2024-05-04 12:00:00,2024-05-05 00:26:00,-1,63825.499879999996,64082.28,-0.004491448776394741,-0.005850328171374217,-0.00013170999999999322,fibstop,64082.28,2024,False,,0.0008429589028778867,0.0
2024-05-05 04:00:00,2024-05-05 12:00:00,2024-05-05 04:00:00,2024-05-05 12:05:00,1,63646.68194,63749.41735608412,0.0010076819550221012,-0.009103097323222367,6.469999999994536e-06,fibstop,63749.41735608412,2024,False,,0.0005218755111975755,0.0
2024-05-06 20:00:00,2024-05-07 16:00:00,2024-05-06 20:00:00,2024-05-07 16:31:00,1,63059.16582,63511.433814553384,0.006405391430282847,-0.004021077930586609,0.00016673000000000382,fibstop,63511.433814553384,2024,False,,0.0009750205801908417,0.0
2024-05-08 16:00:00,2024-05-08 20:00:00,2024-05-08 16:00:00,2024-05-08 20:45:00,1,62070.62829999999,61492.75069429496,-0.00991000090593617,-0.002703827955290514,0.0,fibstop,61492.75069429496,2024,False,,0.0009591543342540161,0.0
2024-05-09 00:00:00,2024-05-09 08:00:00,2024-05-09 00:00:00,2024-05-09 09:23:00,1,61543.07116,60960.94565857336,-0.010091980871687072,-0.0074106012489091305,3.314999999999568e-05,fibstop,60960.94565857336,2024,False,,0.0007287108729227374,0.0
2024-05-10 00:00:00,2024-05-10 20:00:00,2024-05-10 00:00:00,2024-05-10 20:02:00,-1,62965.17768,60718.4438351095,0.03521803477223002,-0.00764426207841679,-0.00013587000000001015,fibstop,60718.4438351095,2024,False,,0.0005955629840332591,0.0
2024-05-12 20:00:00,2024-05-13 04:00:00,2024-05-12 20:00:00,2024-05-13 07:52:00,-1,61493.78774,61906.45982056955,-0.007210793004235766,-0.0047779177506882065,-0.00010000000000000286,fibstop,61906.45982056955,2024,False,,0.0003329571838313288,0.0
2024-05-13 12:00:00,2024-05-14 00:00:00,2024-05-13 12:00:00,2024-05-14 00:36:00,-1,63055.155419999996,63067.8660869634,-0.0006114101385110771,-0.006103300791769018,-0.0001901700000000034,fibstop,63067.8660869634,2024,False,,0.0005452914260360399,0.0
2024-05-14 08:00:00,2024-05-14 12:00:00,2024-05-14 08:00:00,2024-05-14 12:30:00,1,61709.43607999999,61219.701611422905,-0.008536135860036006,-0.0035105827205930504,0.0,fibstop,61219.701611422905,2024,False,,0.000542902281314534,0.0
2024-05-14 16:00:00,2024-05-16 00:00:00,2024-05-14 16:00:00,2024-05-16 02:57:00,1,61490.394,65801.95036464215,0.0693976795759258,-0.006078900714150599,0.00011988000000000276,fibstop,65801.95036464215,2024,False,,0.0007874964762290373,0.0
2024-05-16 04:00:00,2024-05-16 20:00:00,2024-05-16 04:00:00,2024-05-16 21:07:00,-1,66267.4036,65358.86159997056,0.013197149886770631,-0.008037079635937252,-8.691000000000948e-05,fibstop,65358.86159997056,2024,False,,0.00036730492704503155,0.0
2024-05-17 16:00:00,2024-05-18 04:00:00,2024-05-17 16:00:00,2024-05-18 07:23:00,-1,67090.80784000001,67002.768,0.0007185289180629906,-0.0027871502225154054,-6.279999999997399e-06,fibstop,67002.768,2024,False,,0.0008457109183914453,0.0
2024-05-18 16:00:00,2024-05-19 00:00:00,2024-05-18 16:00:00,2024-05-19 00:34:00,1,66857.08338,66873.97083208169,-0.000380799680052809,-0.002609796467014092,3.338999999999426e-05,fibstop,66873.97083208169,2024,False,,0.00044925712978028217,0.0
2024-05-19 12:00:00,2024-05-20 04:00:00,2024-05-19 12:00:00,2024-05-20 04:34:00,-1,66899.65592,66743.66,0.0018356495713327,-0.006035069604585037,-0.00010386000000001117,fibstop,66743.66,2024,False,,0.0006114197897375267,0.0
2024-05-21 04:00:00,2024-05-22 00:00:00,2024-05-21 04:00:00,2024-05-22 00:00:00,-1,71111.5318,70212.09604427274,0.012353410488714382,-0.005443114361375756,-0.0003051700000000074,fibstop,70212.09604427274,2024,False,,0.00043238316773543323,0.0
2024-05-23 00:00:00,2024-05-23 12:00:00,2024-05-23 00:00:00,2024-05-23 12:56:00,1,69425.02915999999,69623.14199999999,0.00215362271211182,-0.002966209197051854,0.00010000000000000286,fibstop,69623.14199999999,2024,False,,0.0004692392607920585,0.0
2024-05-24 00:00:00,2024-05-24 04:00:00,2024-05-24 00:00:00,2024-05-24 05:41:00,1,67788.88502,67101.98846184996,-0.010732878833268615,-0.0020237096385274703,0.0,fibstop,67101.98846184996,2024,False,,0.0005835047186695847,0.0
2024-05-24 20:00:00,2024-05-25 04:00:00,2024-05-24 20:00:00,2024-05-25 04:16:00,-1,68675.73686,68840.8679338664,-0.0029045038526928236,-0.007957150006471623,-0.00010000000000000286,fibstop,68840.8679338664,2024,False,,0.0004954402745791174,0.0
2024-05-25 12:00:00,2024-05-25 20:00:00,2024-05-25 12:00:00,2024-05-25 20:00:00,-1,69051.00628,69184.248424929,-0.002429619162807044,-0.003952060001753138,-0.00010000000000000286,fibstop,69184.248424929,2024,False,,0.0004844633068001693,0.0
