et,xt,et_fill,xt_fill,side,entry,exit,R,mae,fund,reason,x_int,year,tp,fills,atr60,slip_bp
2024-02-25 20:00:00,2024-02-26 00:00:00,2024-02-25 20:00:00,2024-02-26 02:10:00,1,51745.807640000006,51482.872170269846,-0.005948900286537319,-0.0012466254357993327,0.00026761000000000146,fibstop,51482.872170269846,2024,False,,0.0004156681381979633,0.0
2024-02-26 12:00:00,2024-02-27 16:00:00,2024-02-26 12:00:00,2024-02-27 16:08:00,1,52839.1515,56564.632899747055,0.06834632918537556,-0.03499585908377049,0.0015597499999999986,fibstop,56564.632899747055,2024,False,,0.0003865537869531016,0.0
2024-02-28 20:00:00,2024-02-29 12:00:00,2024-02-28 20:00:00,2024-02-29 14:10:00,-1,62881.1985,63202.92671144163,-0.004262165282791964,-0.014020112864102046,-0.0014542800000000022,fibstop,63202.92671144163,2024,False,,0.0016854449098465854,0.0
2024-02-29 20:00:00,2024-03-01 04:00:00,2024-02-29 20:00:00,2024-03-01 04:00:00,1,61090.16880000001,61161.47356880774,0.005198828214512638,-0.007701219512754229,0.0005332200000000009,fibstop,61161.47356880774,2024,True,,0.0010598832757908931,0.0
2024-03-02 16:00:00,2024-03-03 00:00:00,2024-03-02 16:00:00,2024-03-03 00:00:00,1,62138.436400000006,62008.31858628312,-0.003156668839611654,-0.007055800329085943,0.00046266999999999836,fibstop,62008.31858628312,2024,False,,0.00044733326588492926,0.0
2024-03-03 08:00:00,2024-03-04 00:00:00,2024-03-03 08:00:00,2024-03-04 00:49:00,1,61845.3307,62761.618,0.005017576227163537,-0.0063550585881174005,0.0009966899999999945,fibstop,62761.618,2024,True,,0.001179321770196757,0.0
2024-03-04 04:00:00,2024-03-04 08:00:00,2024-03-04 04:00:00,2024-03-04 08:08:00,-1,64211.44011999999,64819.50029165104,-0.009601324792272083,-0.0027839257251657027,-0.0004683300000000029,fibstop,64819.50029165104,2024,False,,0.0006637597622422625,0.0
2024-03-05 04:00:00,2024-03-05 12:00:00,2024-03-05 04:00:00,2024-03-05 12:53:00,-1,66443.86488000001,67333.00951229472,-0.013152202126542355,-0.03071216768749758,-0.000829689999999994,fibstop,67333.00951229472,2024,False,,0.0008936667291936955,0.0
2024-03-05 20:00:00,2024-03-06 12:00:00,2024-03-05 20:00:00,2024-03-06 12:40:00,1,63446.4028,66434.81431509883,0.019705449136701067,-0.03537005568422865,0.00070155999999999,fibstop,66434.81431509883,2024,True,,0.004907144549377658,0.0
2024-03-08 16:00:00,2024-03-09 00:00:00,2024-03-08 16:00:00,2024-03-09 00:00:00,-1,69251.83272,68185.37690630331,0.015181822017772614,-0.0028182254871015086,-0.00019133999999999818,fibstop,68185.37690630331,2024,True,,0.003449436888708971,0.0
2024-03-10 12:00:00,2024-03-11 04:00:00,2024-03-10 12:00:00,2024-03-11 06:53:00,-1,69368.76612,69088.59302709834,0.008424908019285325,-0.008201585696591554,-0.0008996799999999999,fibstop,69088.59302709834,2024,True,,0.0005607345159042692,0.0
2024-03-11 20:00:00,2024-03-12 04:00:00,2024-03-11 20:00:00,2024-03-12 04:16:00,-1,72326.966,71919.61334759329,0.006774449700298704,-0.007231521366456871,-0.0004447000000000062,fibstop,71919.61334759329,2024,True,,0.000819982008493518,0.0
2024-03-12 20:00:00,2024-03-13 16:00:00,2024-03-12 20:00:00,2024-03-13 16:01:00,1,71362.962,72538.818,0.006375087644860238,-0.010357781954173884,0.0014304599999999945,fibstop,72538.818,2024,True,,0.0008281252469209991,0.0
2024-03-14 20:00:00,2024-03-15 00:00:00,2024-03-14 20:00:00,2024-03-15 02:36:00,1,71300.22684,70353.96836480139,-6.726089783941607e-05,-0.02676186212256933,0.00038515000000000077,fibstop,70353.96836480139,2024,True,,0.0023667355893044932,0.0
2024-03-15 04:00:00,2024-03-15 08:00:00,2024-03-15 04:00:00,2024-03-15 08:53:00,1,68275.09378,67074.78087110518,-0.0183238184136496,-0.020067255922266353,0.00014327999999999563,fibstop,67074.78087110518,2024,False,,0.0033414566649447018,0.0
2024-03-15 12:00:00,2024-03-16 04:00:00,2024-03-15 12:00:00,2024-03-16 04:00:00,1,67955.13884,69173.28641072143,0.013200588902423881,-0.007874884065206329,0.0002530599999999994,fibstop,69173.28641072143,2024,True,,0.0014919154852284639,0.0
2024-03-17 00:00:00,2024-03-17 04:00:00,2024-03-17 00:00:00,2024-03-17 06:57:00,1,66305.93684,65179.696134024205,-0.017585518335914214,-0.017183029066451184,0.0,fibstop,65179.696134024205,2024,False,,0.001933916492041834,0.0
2024-03-17 08:00:00,2024-03-17 20:00:00,2024-03-17 08:00:00,2024-03-17 20:32:00,1,66740.94496,68442.51581966803,0.016124105218201713,-0.021095670144374197,0.0002482699999999949,fibstop,68442.51581966803,2024,True,,0.0013903722189483067,0.0
2024-03-18 00:00:00,2024-03-18 08:00:00,2024-03-18 00:00:00,2024-03-18 11:21:00,-1,68167.83044,68310.91166627893,-0.0023929852602068364,-0.012858991614402756,-0.00030597000000000263,fibstop,68310.91166627893,2024,False,,0.0006414778102484822,0.0
2024-03-19 16:00:00,2024-03-19 20:00:00,2024-03-19 16:00:00,2024-03-19 22:23:00,1,64240.01038,63130.71302873045,-0.018108193263193788,-0.0036894511473147076,0.0002401800000000065,fibstop,63130.71302873045,2024,False,,0.0014908635723139849,0.0
2024-03-20 00:00:00,2024-03-20 16:00:00,2024-03-20 00:00:00,2024-03-20 16:01:00,1,61675.42896,63376.73038316363,0.028939189584771416,-0.014194128435941039,0.00028388000000000024,fibstop,63376.73038316363,2024,True,,0.0016785386599139113,0.0
2024-03-21 04:00:00,2024-03-21 20:00:00,2024-03-21 04:00:00,2024-03-21 20:14:00,-1,67252.12066,65494.64397937028,0.01932147408776972,-0.007764503704499277,-0.00038814000000000903,fibstop,65494.64397937028,2024,True,,0.0011450332376975107,0.0
2024-03-22 00:00:00,2024-03-22 08:00:00,2024-03-22 00:00:00,2024-03-22 10:26:00,1,65907.73228,64838.883455995645,-0.002251056543535853,-0.011299619244007717,0.00010000000000000286,fibstop,64838.883455995645,2024,True,,0.0008008304959669085,0.0
2024-03-22 16:00:00,2024-03-22 20:00:00,2024-03-22 16:00:00,2024-03-22 21:36:00,1,63740.22564,62692.56638478918,-0.017036390751547073,-0.014835618018373842,0.0,fibstop,62692.56638478918,2024,False,,0.0016362829759260162,0.0
2024-03-23 00:00:00,2024-03-23 12:00:00,2024-03-23 00:00:00,2024-03-23 12:00:00,1,63592.0,64639.6231153794,0.013544578793147249,-0.008991697068813732,0.00010000000000000286,fibstop,64639.6231153794,2024,True,,0.0007415631999083852,0.0
2024-03-23 20:00:00,2024-03-24 04:00:00,2024-03-23 20:00:00,2024-03-24 04:05:00,-1,64130.72640000001,64103.73452093874,-7.560159632109375e-05,-0.017379712698841282,-0.0001035100000000011,fibstop,64103.73452093874,2024,False,,0.0006343334480147869,0.0
2024-03-25 00:00:00,2024-03-25 08:00:00,2024-03-25 00:00:00,2024-03-25 08:09:00,-1,67521.81319999999,67078.3216728013,0.005968122302715102,-0.00382375395096781,-0.0,fibstop,67078.3216728013,2024,False,,0.0009314415085445229,0.0
2024-03-26 00:00:00,2024-03-26 04:00:00,2024-03-26 00:00:00,2024-03-26 07:29:00,-1,70691.54522000001,71527.33924165768,-0.012423111505860897,0.00017746422094710751,-0.0,fibstop,71527.33924165768,2024,False,,0.0008462916099414966,0.0
2024-03-26 16:00:00,2024-03-27 00:00:00,2024-03-26 16:00:00,2024-03-27 00:00:00,1,69454.8274,70036.88954706109,0.012080616282676294,-0.0005014395874806345,0.0002875700000000009,fibstop,70036.88954706109,2024,True,,0.0009176246281944419,0.0
2024-03-27 20:00:00,2024-03-28 12:00:00,2024-03-27 20:00:00,2024-03-28 12:09:00,1,69429.01792,70516.25636983728,0.01451877235672758,-0.01082858353068292,0.0005409400000000036,fibstop,70516.25636983728,2024,False,,0.000913116685714743,0.0
2024-03-28 16:00:00,2024-03-29 00:00:00,2024-03-28 16:00:00,2024-03-29 00:01:00,-1,70933.27916,70858.3291139116,0.004753430898056627,-0.006317497869923495,-0.0001825000000000021,fibstop,70858.3291139116,2024,True,,0.0007868508001071432,0.0
2024-03-29 16:00:00,2024-03-30 00:00:00,2024-03-29 16:00:00,2024-03-30 00:15:00,1,69643.09572000001,69825.6784336548,0.0003370320846788499,-0.007433554103933188,0.0001962400000000003,fibstop,69825.6784336548,2024,True,,0.0009602762255815038,0.0
2024-03-31 00:00:00,2024-03-31 16:00:00,2024-03-31 00:00:00,2024-03-31 16:00:00,1,69920.2654,70426.94485291537,0.004637104615323508,-0.004466021377544769,0.00039888999999999897,fibstop,70426.94485291537,2024,True,,0.00030163855044663685,0.0
2024-04-01 00:00:00,2024-04-01 12:00:00,2024-04-01 00:00:00,2024-04-01 12:18:00,-1,70674.52635333333,69765.07730391934,0.01260304080100813,-0.010095202380270564,-0.0003349099999999938,fibstop,69765.07730391934,2024,False,,0.0005084165996234047,0.0
2024-04-02 04:00:00,2024-04-02 08:00:00,2024-04-02 04:00:00,2024-04-02 10:48:00,1,66329.97230000001,65577.96427945989,-0.011937378781629872,-0.002713287730409749,0.0,fibstop,65577.96427945989,2024,False,,0.001365195572075784,0.0
2024-04-02 20:00:00,2024-04-03 00:00:00,2024-04-02 20:00:00,2024-04-03 00:37:00,1,65302.66638,64516.112973851414,0.0030421119074467953,-0.0012153620119913927,0.00010000000000000286,fibstop,64516.112973851414,2024,True,,0.0008553153106441866,0.0
2024-04-03 16:00:00,2024-04-04 04:00:00,2024-04-03 16:00:00,2024-04-04 07:15:00,-1,65870.53600000001,66082.27211313139,0.0031329785004420184,-0.011438558811787907,-0.00010000000000000286,fibstop,66082.27211313139,2024,True,,0.0009580632577100004,0.0
2024-04-04 20:00:00,2024-04-05 08:00:00,2024-04-04 20:00:00,2024-04-05 08:03:00,-1,68614.25318,67029.72752776474,0.017965541574683903,-0.0025191095434146374,-0.00020000000000000573,fibstop,67029.72752776474,2024,True,,0.0009302880470033985,0.0
2024-04-05 16:00:00,2024-04-06 00:00:00,2024-04-05 16:00:00,2024-04-06 00:12:00,1,67400.0,67677.74578929471,0.007617058409323677,-0.0010890207715132667,0.00010000000000000286,fibstop,67677.74578929471,2024,True,,0.0009427100591003514,0.0
2024-04-07 04:00:00,2024-04-07 12:00:00,2024-04-07 04:00:00,2024-04-07 12:00:00,-1,69480.11959999999,69415.13054661098,0.0004353618526156662,-0.0014260251791507596,-0.00010000000000000286,fibstop,69415.13054661098,2024,False,,0.0004433978534003231,0.0
2024-04-08 16:00:00,2024-04-09 00:00:00,2024-04-08 16:00:00,2024-04-09 00:01:00,-1,71895.37069333333,71715.17286985528,0.00627680386483417,-0.0038421014316056554,-0.0005610399999999988,fibstop,71715.17286985528,2024,True,,0.000751138433378645,0.0
2024-04-09 20:00:00,2024-04-10 04:00:00,2024-04-09 20:00:00,2024-04-10 04:04:00,1,69051.87264,69096.19924243432,0.0038864416440634996,-0.00778939975754438,0.00011928999999999412,fibstop,69096.19924243432,2024,True,,0.0006438593123490646,0.0
2024-04-10 16:00:00,2024-04-11 04:00:00,2024-04-10 16:00:00,2024-04-11 04:02:00,1,69963.88051999999,70744.25947397201,0.0030955953312671353,-0.01970846256313388,0.00013979000000000075,fibstop,70744.25947397201,2024,True,,0.0007556086844119911,0.0
2024-04-12 08:00:00,2024-04-13 00:00:00,2024-04-12 08:00:00,2024-04-13 00:05:00,-1,70972.60269333333,67160.19419046842,0.020117439956122474,-0.0009341253406349646,-0.0004784400000000105,fibstop,67160.19419046842,2024,True,,0.0004289230725041226,0.0
2024-04-14 00:00:00,2024-04-14 16:00:00,2024-04-14 00:00:00,2024-04-14 17:12:00,1,63086.3517,63973.86659985651,0.01326825527139355,-0.015011990303443024,0.00020000000000000573,fibstop,63973.86659985651,2024,False,,0.002127427800388327,0.0
2024-04-15 12:00:00,2024-04-16 04:00:00,2024-04-15 12:00:00,2024-04-16 07:22:00,-1,64644.76522666667,63364.72752776474,0.014745654042914107,-0.02668328622255979,-0.00015953000000000495,fibstop,63364.72752776474,2024,True,,0.0006708319994361428,0.0
2024-04-17 00:00:00,2024-04-17 08:00:00,2024-04-17 00:00:00,2024-04-17 08:00:00,-1,63889.35782,63494.31776662522,0.003699495740365491,-0.009296418061883808,-3.574000000000632e-05,fibstop,63494.31776662522,2024,True,,0.0005315550668712629,0.0
2024-04-18 16:00:00,2024-04-19 04:00:00,2024-04-18 16:00:00,2024-04-19 06:44:00,-1,63569.565,63460.79671167493,0.01437179844583053,-0.004529447385710405,3.119999999999512e-05,fibstop,63460.79671167493,2024,True,,0.0009183272835252315,0.0
2024-04-20 20:00:00,2024-04-21 04:00:00,2024-04-20 20:00:00,2024-04-21 05:14:00,-1,65069.4546,65207.12138975321,-0.002683829928546137,-0.009363001484263245,-3.185999999999467e-05,fibstop,65207.12138975321,2024,False,,0.0005009943624332106,0.0
2024-04-22 08:00:00,2024-04-22 16:00:00,2024-04-22 08:00:00,2024-04-22 16:09:00,-1,65921.90311999999,66014.24681570684,0.0007981048933609521,-0.007995777655880453,-8.98000000000565e-06,fibstop,66014.24681570684,2024,True,,0.0007573320848807795,0.0
2024-04-23 00:00:00,2024-04-23 08:00:00,2024-04-23 00:00:00,2024-04-23 08:00:00,-1,66498.52932000002,66123.57347162587,0.005090958509614594,-0.009930605785613455,-5.239999999999412e-05,fibstop,66123.57347162587,2024,False,,0.0005790347307352742,0.0
2024-04-23 16:00:00,2024-04-24 08:00:00,2024-04-23 16:00:00,2024-04-24 08:16:00,1,66412.7232,66527.504,0.005038230755251248,-0.0073483389399698045,5.6319999999998593e-05,fibstop,66527.504,2024,True,,0.0007411997409325308,0.0
2024-04-25 00:00:00,2024-04-25 08:00:00,2024-04-25 00:00:00,2024-04-25 10:10:00,1,64152.7782,63577.55364128993,-0.009607169314688033,-0.005499032308471415,4.068999999999601e-05,fibstop,63577.55364128993,2024,False,,0.0007352767856402901,0.0
2024-04-28 04:00:00,2024-04-28 16:00:00,2024-04-28 04:00:00,2024-04-28 16:00:00,-1,63942.405679999996,63515.392311520365,0.0035179705767161926,-0.001548179474125867,-7.010000000001737e-06,fibstop,63515.392311520365,2024,True,,0.0006319508201171563,0.0
2024-04-29 08:00:00,2024-04-29 16:00:00,2024-04-29 08:00:00,2024-04-29 16:38:00,1,62150.5172,62798.4913295996,0.008370933874924397,-0.006827251310468659,6.828000000000389e-05,fibstop,62798.4913295996,2024,True,,0.0007161396153328195,0.0
2024-04-30 04:00:00,2024-04-30 20:00:00,2024-04-30 04:00:00,2024-04-30 20:47:00,-1,63123.80000000001,60104.13805283622,0.014831073268737687,-0.008990269914041813,-0.00019154000000000393,fibstop,60104.13805283622,2024,True,,0.0005529718661296856,0.0
2024-05-01 12:00:00,2024-05-02 00:00:00,2024-05-01 12:00:00,2024-05-02 00:36:00,1,56865.19999999999,57876.51336942337,0.02189904362444205,-0.004663660727474621,0.00016536000000000328,fibstop,57876.51336942337,2024,True,,0.0008716576414155155,0.0
2024-05-03 04:00:00,2024-05-03 12:00:00,2024-05-03 04:00:00,2024-05-03 12:34:00,-1,59259.212479999995,60017.37490028132,-0.013431640941831717,-0.009294546737115284,3.764000000000545e-05,fibstop,60017.37490028132,2024,False,,0.0007812680634739495,0.0
2024-05-03 16:00:00,2024-05-03 20:00:00,2024-05-03 16:00:00,2024-05-03 20:46:00,-1,62199.53586,63004.891916285844,-0.013547943182382456,0.0002980064038053996,-0.0,fibstop,63004.891916285844,2024,False,,0.000761122794294067,0.0
2024-05-04 04:00:00,2024-05-04 08:00:00,2024-05-04 04:00:00,2024-05-04 10:46:00,-1,63137.623320000006,63894.70590725608,-0.01251643964208642,-0.004630783748671424,-7.455000000000656e-05,fibstop,63894.70590725608,2024,False,,0.0005065158393777373,0.0
2024-05-04 12:00:00,2024-05-05 00:00:00,2024-05-04 12:00:00,2024-05-05 00:26:00,-1,63825.499879999996,64082.28,0.0027430596651551314,-0.005850328171374217,-0.00013170999999999322,fibstop,64082.28,2024,True,,0.0008429589028778867,0.0
2024-05-05 04:00:00,2024-05-05 12:00:00,2024-05-05 04:00:00,2024-05-05 12:05:00,1,63646.68194,63749.41735608412,0.0010076819550221012,-0.009103097323222367,6.469999999994536e-06,fibstop,63749.41735608412,2024,False,,0.0005218755111975755,0.0
2024-05-06 20:00:00,2024-05-07 16:00:00,2024-05-06 20:00:00,2024-05-07 16:31:00,1,63059.16582,63511.433814553384,0.007588368954464757,-0.004021077930586609,0.00016673000000000382,fibstop,63511.433814553384,2024,True,,0.0009750205801908417,0.0
2024-05-08 16:00:00,2024-05-08 20:00:00,2024-05-08 16:00:00,2024-05-08 20:45:00,1,62070.62829999999,61492.75069429496,-0.00991000090593617,-0.002703827955290514,0.0,fibstop,61492.75069429496,2024,False,,0.0009591543342540161,0.0
2024-05-09 00:00:00,2024-05-09 08:00:00,2024-05-09 00:00:00,2024-05-09 09:23:00,1,61543.07116,60960.94565857336,-0.010091980871687072,-0.0074106012489091305,3.314999999999568e-05,fibstop,60960.94565857336,2024,False,,0.0007287108729227374,0.0
2024-05-10 00:00:00,2024-05-10 20:00:00,2024-05-10 00:00:00,2024-05-10 20:02:00,-1,62965.17768,60718.4438351095,0.014017629289920858,-0.00764426207841679,-0.00013587000000001015,fibstop,60718.4438351095,2024,True,,0.0005955629840332591,0.0
2024-05-12 20:00:00,2024-05-13 04:00:00,2024-05-12 20:00:00,2024-05-13 07:52:00,-1,61493.78774,61906.45982056955,0.004657502418161085,-0.0047779177506882065,-0.00010000000000000286,fibstop,61906.45982056955,2024,True,,0.0003329571838313288,0.0
2024-05-13 12:00:00,2024-05-14 00:00:00,2024-05-13 12:00:00,2024-05-14 00:36:00,-1,63055.155419999996,63067.8660869634,0.0037176453633167494,-0.006103300791769018,-0.0001901700000000034,fibstop,63067.8660869634,2024,True,,0.0005452914260360399,0.0
2024-05-14 08:00:00,2024-05-14 12:00:00,2024-05-14 08:00:00,2024-05-14 12:30:00,1,61709.43607999999,61219.701611422905,-0.0010523826062148955,-0.0035105827205930504,0.0,fibstop,61219.701611422905,2024,True,,0.000542902281314534,0.0
2024-05-14 16:00:00,2024-05-16 00:00:00,2024-05-14 16:00:00,2024-05-16 02:57:00,1,61490.394,65801.95036464215,0.029641792125362866,-0.006078900714150599,0.00011988000000000276,fibstop,65801.95036464215,2024,True,,0.0007874964762290373,0.0
2024-05-16 04:00:00,2024-05-16 20:00:00,2024-05-16 04:00:00,2024-05-16 21:07:00,-1,66267.4036,65358.86159997056,0.010416552920794237,-0.008037079635937252,-8.691000000000948e-05,fibstop,65358.86159997056,2024,True,,0.00036730492704503155,0.0
2024-05-17 16:00:00,2024-05-18 04:00:00,2024-05-17 16:00:00,2024-05-18 04:00:00,-1,67090.80784000001,66968.07451972272,0.0012356411931158096,-0.0027871502225154054,-6.279999999997399e-06,fibstop,66968.07451972272,2024,False,,0.0008457109183914453,0.0
2024-05-18 16:00:00,2024-05-19 04:00:00,2024-05-18 16:00:00,2024-05-19 04:22:00,1,66857.08338,66958.90706213238,0.001116781784456889,-0.002609796467014092,3.338999999999426e-05,fibstop,66958.90706213238,2024,True,,0.00044925712978028217,0.0
2024-05-19 12:00:00,2024-05-20 04:00:00,2024-05-19 12:00:00,2024-05-20 04:34:00,-1,66899.65592,66743.66,0.0023911413257004578,-0.006035069604585037,-0.00010386000000001117,fibstop,66743.66,2024,True,,0.0006114197897375267,0.0
2024-05-21 04:00:00,2024-05-22 00:00:00,2024-05-21 04:00:00,2024-05-22 00:00:00,-1,71111.5318,70212.09604427274,0.0059913935618187055,-0.005443114361375756,-0.0003051700000000074,fibstop,70212.09604427274,2024,True,,0.00043238316773543323,0.0
2024-05-23 00:00:00,2024-05-23 08:00:00,2024-05-23 00:00:00,2024-05-23 10:56:00,1,69425.02915999999,69599.11650621209,0.002733272565689747,-0.002966209197051854,0.00010000000000000286,fibstop,69599.11650621209,2024,True,,0.0004692392607920585,0.0
2024-05-24 00:00:00,2024-05-24 04:00:00,2024-05-24 00:00:00,2024-05-24 05:41:00,1,67788.88502,67101.98846184996,-0.010732878833268615,-0.0020237096385274703,0.0,fibstop,67101.98846184996,2024,False,,0.0005835047186695847,0.0
2024-05-24 20:00:00,2024-05-25 08:00:00,2024-05-24 20:00:00,2024-05-25 08:02:00,-1,68675.73686,68839.39,-0.002782983386601474,-0.007957150006471623,-0.00020000000000000573,fibstop,68839.39,2024,False,,0.0004954402745791174,0.0
2024-05-25 12:00:00,2024-05-25 20:00:00,2024-05-25 12:00:00,2024-05-25 20:10:00,-1,69051.00628,69233.7521583419,0.000498504976119394,-0.003952060001753138,-0.00010000000000000286,fibstop,69233.7521583419,2024,True,,0.0004844633068001693,0.0
2024-05-26 12:00:00,2024-05-27 00:00:00,2024-05-26 12:00:00,2024-05-27 00:08:00,-1,68965.55078,68604.11284077118,0.0012681446754517051,-0.006664910448787284,-0.00020000000000000573,fibstop,68604.11284077118,2024,True,,0.0002506255796521657,0.0
2024-05-27 20:00:00,2024-05-28 08:00:00,2024-05-27 20:00:00,2024-05-28 08:08:00,-1,69537.89300000001,67784.01788851916,0.024821861575254442,-0.005926365931162007,-0.00020000000000000573,fibstop,67784.01788851916,2024,False,,0.0009024942230034615,0.0
2024-05-29 20:00:00,2024-05-30 04:00:00,2024-05-29 20:00:00,2024-05-30 04:10:00,1,67632.1924,68014.73500025723,0.003724470010426104,-0.006694924176375003,0.00010000000000000286,fibstop,68014.73500025723,2024,True,,0.0004559976245156562,0.0
2024-05-30 08:00:00,2024-05-30 12:00:00,2024-05-30 08:00:00,2024-05-30 13:17:00,-1,67895.39,68423.86510108758,-0.008383666918881785,-0.0038104207075032107,-0.0,fibstop,68423.86510108758,2024,False,,0.0006124412413640982,0.0
2024-06-02 16:00:00,2024-06-03 00:00:00,2024-06-02 16:00:00,2024-06-03 00:15:00,-1,67798.69546,67886.58222715858,-0.0017962899442575148,-0.0066860363156609525,-0.00010000000000000286,fibstop,67886.58222715858,2024,False,,0.00034710468835033646,0.0
2024-06-03 16:00:00,2024-06-04 00:00:00,2024-06-03 16:00:00,2024-06-04 00:03:00,-1,69347.65204,68941.36612206414,0.00647809190425546,-0.005830737567967977,-0.00012007999999999464,fibstop,68941.36612206414,2024,True,,0.0007597103746447804,0.0
2024-06-04 12:00:00,2024-06-05 00:00:00,2024-06-04 12:00:00,2024-06-05 00:15:00,1,70439.74444,70507.90228528382,0.00016760494839510986,-0.02210888827580194,0.00019999999999997797,fibstop,70507.90228528382,2024,False,,0.0003666043944510424,0.0
2024-06-05 08:00:00,2024-06-05 12:00:00,2024-06-05 08:00:00,2024-06-05 15:27:00,-1,71091.7343,71563.3473855922,0.0010387689549492224,-0.002679153939278714,-0.0,fibstop,71563.3473855922,2024,True,,0.00048707824694350265,0.0
2024-06-07 00:00:00,2024-06-07 12:00:00,2024-06-07 00:00:00,2024-06-07 12:30:00,1,70985.48073999998,71387.41733653455,0.001980990674879558,-0.00402167791249623,9.999999999998899e-05,fibstop,71387.41733653455,2024,True,,0.00031477538312258134,0.0
2024-06-07 16:00:00,2024-06-08 04:00:00,2024-06-07 16:00:00,2024-06-08 07:22:00,-1,69347.23774,69513.238,-0.0028937544653527174,-0.0275059587398643,-9.999999999998899e-05,fibstop,69513.238,2024,False,,0.0005905537319177702,0.0
2024-06-09 20:00:00,2024-06-10 12:00:00,2024-06-09 20:00:00,2024-06-10 15:36:00,-1,69688.2386,70036.67979299999,-0.001045118345665931,-0.002493410703022175,-0.00019999999999997797,fibstop,70036.67979299999,2024,True,,0.0002778927573446489,0.0
2024-06-10 16:00:00,2024-06-11 16:00:00,2024-06-10 16:00:00,2024-06-11 18:24:00,-1,69554.2321,67000.10348063135,0.01117144693692314,-0.008796990226566128,-0.00039999999999995595,fibstop,67000.10348063135,2024,True,,0.0005615498524417857,0.0
2024-06-12 16:00:00,2024-06-12 20:00:00,2024-06-12 16:00:00,2024-06-12 20:44:00,-1,67641.62319999999,68284.77054088557,-0.010108159480205702,-0.032858123369221726,-0.0,fibstop,68284.77054088557,2024,False,,0.0005446144027596025,0.0
2024-06-13 04:00:00,2024-06-13 12:00:00,2024-06-13 04:00:00,2024-06-13 15:21:00,1,67634.6126,67000.48944201472,-0.0027750100186065617,-0.006863536023269822,9.999999999998899e-05,fibstop,67000.48944201472,2024,True,,0.0007403273836893193,0.0
2024-06-13 20:00:00,2024-06-14 08:00:00,2024-06-13 20:00:00,2024-06-14 11:08:00,1,66675.85914,66812.67343628319,0.0033351521354294195,-0.003067964067331815,0.00019999999999997797,fibstop,66812.67343628319,2024,True,,0.000559847793487681,0.0
2024-06-14 16:00:00,2024-06-14 20:00:00,2024-06-14 16:00:00,2024-06-14 21:30:00,-1,65547.69276,66133.12231106394,-0.009531352522314698,-0.014864096644368212,-0.0,fibstop,66133.12231106394,2024,False,,0.0006292210450666061,0.0
2024-06-16 12:00:00,2024-06-16 20:00:00,2024-06-16 12:00:00,2024-06-16 20:23:00,-1,66719.1826,66570.60695501664,0.002867864987287906,-0.0008830653749646766,-9.999999999998899e-05,fibstop,66570.60695501664,2024,True,,0.00029548368371388453,0.0
2024-06-17 00:00:00,2024-06-17 16:00:00,2024-06-17 00:00:00,2024-06-17 16:24:00,-1,66234.08342,65664.4306557245,0.0032506011829195325,-0.010286495182241307,-0.00019999999999997797,fibstop,65664.4306557245,2024,True,,0.00027753016588798836,0.0
2024-06-18 20:00:00,2024-06-19 04:00:00,2024-06-18 20:00:00,2024-06-19 04:01:00,1,65053.83848,65357.23340999077,0.003359911839932845,-0.013603170860887179,9.999999999998899e-05,fibstop,65357.23340999077,2024,True,,0.0011231142615667124,0.0
2024-06-19 08:00:00,2024-06-19 20:00:00,2024-06-19 08:00:00,2024-06-19 21:15:00,-1,65231.94174,64981.8341243148,0.0037025965318781056,-0.004409776136153332,-7.094000000001932e-05,fibstop,64981.8341243148,2024,True,,0.0004798404999552925,0.0
2024-06-20 00:00:00,2024-06-20 08:00:00,2024-06-20 00:00:00,2024-06-20 08:37:00,1,65123.310139999994,65686.08632331688,0.004852271735812585,-0.004892413166883858,5.953000000000208e-05,fibstop,65686.08632331688,2024,True,,0.0003113199174373996,0.0
2024-06-20 12:00:00,2024-06-21 16:00:00,2024-06-20 12:00:00,2024-06-21 16:10:00,-1,64849.2898,63761.78880939687,0.0071205893156060214,-0.022207031170910302,-0.0002755100000000066,fibstop,63761.78880939687,2024,True,,0.000610470120153906,0.0
2024-06-22 08:00:00,2024-06-22 16:00:00,2024-06-22 08:00:00,2024-06-22 16:43:00,-1,64279.06872,64337.75390451406,4.857077068405434e-05,-0.0036237500735215545,-9.999999999998899e-05,fibstop,64337.75390451406,2024,True,,0.00022444534267524626,0.0
2024-06-24 12:00:00,2024-06-24 16:00:00,2024-06-24 12:00:00,2024-06-24 16:46:00,1,60705.011999999995,60259.16035656095,-0.008019440667232017,-0.0009062184189996565,7.487999999999939e-05,fibstop,60259.16035656095,2024,False,,0.0006557568256526119,0.0
2024-06-25 00:00:00,2024-06-25 12:00:00,2024-06-25 00:00:00,2024-06-25 12:07:00,1,61085.8212,61046.42566975537,-0.001304411022108258,-0.01400195959058333,5.948999999999538e-05,fibstop,61046.42566975537,2024,False,,0.0004380067648878617,0.0
2024-06-25 20:00:00,2024-06-26 08:00:00,2024-06-25 20:00:00,2024-06-26 08:00:00,-1,61902.164939999995,61727.55749305444,0.003394983459970439,-0.00909394785377281,-0.00019999999999997797,fibstop,61727.55749305444,2024,True,,0.0008406847849147936,0.0
2024-06-27 00:00:00,2024-06-27 08:00:00,2024-06-27 00:00:00,2024-06-27 08:32:00,1,60975.08846,60757.82730113901,0.002521377066159742,-0.006069502633731793,0.0,fibstop,60757.82730113901,2024,True,,0.0003320141547456979,0.0
